GENE,p300H3K27ac_34_DMSO_compare,IRF4H3K27ac_32_DMSO_compare,tot_rank,LOG2_FOLD_CHANGE,percentage,p_value_adj,H3K27ac_1Hr,H3k27ac_12_DMSO_compare,label
CRK,7503.298,10027.306550000001,4018,0.686552118184493,0,0.002845667290413684,-1.4204687616159195,11243.963862610104,NA
ERGIC1,7772.3508999999995,9705.20145,4021,-0.115539176381493,0,1,-1.5516809323662968,13904.008081409105,NA
SIRT3,7794.3266,9676.8013,4022,0.19037384360173,0,1,-1.6033567352832803,24372.764515707742,NA
THAP2,7769.684550000001,9704.75505,4023,-0.293433190876274,0,1,-1.6226219739488101,20581.887884587886,NA
FBXW9,6980.485499999999,10623.37515,4024,0.394907651665945,0,1,-1.4132575676702963,17469.40740628266,NA
EMP1,8077.402399999999,9404.75995,4030,1.05975423539681,0,1,-1.6243504957021464,17462.654698147246,NA
FAM117A,8816.25045,8776.5945,4030,-0.888154613577512,0,1,-1.8536341368564853,20157.484613917128,NA
SLC23A1,6943.05455,10638.49175,4035,0.615559388174414,0,1,-1.5512873110633025,22940.132676719695,NA
POLDIP3,6972.259900000001,10577.127999999999,4043,0.393118724546658,0,1,-1.0143569244875856,8860.593814921353,NA
ZFC3H1,7759.4974,9670.142100000001,4043,0.172524515283655,65,1,-1.6239232611514132,20559.382569587066,NA
MPZ,6257.622149999999,11932.775549999998,4044,0.133704349554685,0,1,-1.4159686928015696,14643.689534724672,NA
NDUFA7,7029.3189,10505.000649999998,4046,-0.177969923658289,0,1,-1.5449349657734017,11767.957565460305,NA
FUT8,8231.35755,9225.0361,4047,-0.660749055868628,0,1,-1.6416409269385985,15780.464817631462,NA
WIPI1,7892.178349999999,9510.969249999998,4047,-0.429390708176139,0,1,-1.6404140251671064,16994.89775925736,NA
STK10,6187.1281,12071.452549999998,4055,-0.305296417395834,0,1,-1.2904700659498918,16577.00535756096,NA
RPS28,7015.625050000001,10499.7219,4056,-0.10113151071741,100,1,-1.5452215100304512,11752.786137932806,NA
PAFAH1B3,5819.7021,13388.3599,4060,-0.183088912674675,0,1,-1.3911884024479946,15466.922482101138,NA
PRR19,5819.7021,13388.3599,4060,0.359547001166007,0,1,-1.3911884024479946,15466.922482101138,NA
PSMD13,7760.7116000000005,9636.7468,4060,-0.084772693011603,95,1,-1.604559758618839,24357.34750052355,NA
SOCS1,7372.46575,10042.72295,4060,-0.250244597075328,0,1,-1.672747341119698,13730.919539264316,NA
MRPL38,6576.840250000001,11190.6115,4061,0.0329899845330284,80,1,-1.4648576334213064,23191.374171789874,NA
PHF12,6412.28705,11510.373349999998,4064,0.519193819048464,70,1,-1.22090286102449,19563.055729008505,NA
CLPTM1,7881.3888,9463.3475,4065,0.158624139336369,0,1,-1.5595029693932316,19048.234115859876,NA
RIC8A,7873.575699999999,9500.120350000001,4065,0.213241304781712,10,1,-1.6164213790385857,26672.477378666747,NA
MCM3,8167.41625,9182.48215,4074,0.308414574607055,100,1,-1.6680580134136769,14975.401621824989,NA
GATAD2B,6927.75825,10558.74965,4077,0.369434144984814,0,1,-1.180426995288944,8403.841662965528,NA
MVP,6558.314450000001,11162.8911,4080,-0.281010933199366,0,1,-1.3165543106002104,14706.372375513198,NA
SLC7A5,7750.622300000001,9603.99775,4082,0.135181767433825,35,1,-1.4416067712554694,17103.38854111269,NA
STX6,6299.2219000000005,11730.848849999998,4085,0.382471070158356,0,1,-1.2308703188583918,7478.596999294587,NA
PIK3R3,8041.025799999999,9272.57275,4087,-0.0993549410764924,0,1,-1.1180080086564228,18821.32425440778,NA
ZBED6,7909.1733,9386.4699,4088,1.00074719074165,0,1,-1.6303447191175557,14743.436242280346,NA
CD320,7386.87175,9922.836,4096,-0.421689017334932,0,1,-1.607364964352268,11019.498512044564,NA
KDM2A,6331.2883,11558.303399999997,4096,0.0446379067221364,40,1,-1.4450511650955256,11556.838910708331,NA
CNOT6L,8602.951799999999,8792.4485,4103,-0.73501027947969,0,1,-1.8157660538628424,17484.085918779532,NA
WIPF1,9092.33835,8508.556499999999,4106,-0.481737648701211,0,1,-1.7638091962157891,28191.704332978603,NA
TYK2,6646.0862,10876.0085,4107,0.491915095662924,0,1,-1.7262835434847592,12693.853769982046,NA
CCDC85B,6101.911249999999,12009.862900000002,4118,-0.175109016320823,0,1,-1.4123391162976722,9978.078788081595,NA
FAM83G,6785.2633000000005,10631.08705,4119,0.457515521841046,0,1,-0.8847940610433289,12289.382507257762,NA
NFE2L1,6455.5770999999995,11230.6846,4124,0.315211787889215,0,1,-1.2108460078257368,14009.256598094842,NA
ST14,7430.0421,9804.759549999999,4126,-0.0204337853438592,0,1,-1.4521585400026271,10434.291139886285,NA
GNS,6621.071999999999,10860.42165,4129,0.341106896607212,0,1,-1.4449437476530502,10956.27220656762,NA
CBR1,6487.284350000001,11107.07775,4132,-0.0569668346847379,0,1,-1.1251314876401726,4942.717883204602,NA
ZC3HC1,7406.11945,9809.0328,4133,0.551654823759154,0,1,-1.8658975571197787,20849.938310719823,NA
RECQL5,7207.0064999999995,10016.904349999997,4140,-0.0701268942961076,0,1,-1.1943276380962662,16106.364577960969,NA
SAP30BP,7207.0064999999995,10016.904349999997,4140,0.576791433163054,100,1,-1.1943276380962662,16106.364577960969,NA
USP39,7642.6915,9566.01745,4140,0.195985799674534,100,1,-1.6346163191427105,13235.239841111097,NA
TIAM1,7306.789000000001,9902.41275,4141,0.233516125799536,0,1,-1.2350891130721056,9314.695038506146,NA
BSG,5963.00105,12393.813450000001,4142,0.0786876800835485,5,1,-1.357066651704358,16229.952609198845,NA
U2AF2,5832.0285,12830.7722,4146,0.18210957528735,100,1,-1.3290238335946107,23884.702853830095,NA
HPS5,7054.777899999999,10159.3204,4153,0.352200501406241,0,1,-1.405469345618177,18149.42037863197,NA
ICAM4,8153.947499999999,9014.7061,4157,0.0362665318786718,0,1,-1.5022157782281444,13926.806778885317,NA
MAEA,7147.874400000001,10052.3061,4160,0.291350544179454,20,1,-1.2866271256864499,14200.936675956518,NA
ZNF213,5779.257100000001,12964.3806,4162,1.14390659471714,0,1,-1.1496486187281987,7680.439820358003,NA
MEI1,7195.0463,9985.6715,4164,-0.276007684513447,0,1,-1.4076084594248126,15886.619167119045,NA
GTF2H1,7038.7885,10152.6558,4171,-0.0108436521779069,100,1,-1.4052571599855213,18142.104242476395,NA
AGBL3,8770.6412,8525.37905,4175,-0.188165863311138,0,1,-1.7558900292260708,13141.21628949307,NA
C1GALT1,6989.48575,10158.2545,4185,-0.372084504742247,0,1,-1.5627202723846045,12266.390813618187,NA
ECE1,6595.35045,10686.318750000002,4192,0.158030820999585,0,1,-1.229112701732817,16474.21195144987,NA
SRSF2,7237.7865,9811.265949999999,4202,0.150885405048757,100,1,-1.390400175926533,16785.992468577286,NA
COIL,8223.44685,8823.622000000001,4205,0.534117881763302,15,1,-1.485676877116758,12760.577492292257,NA
CFL1,5970.250899999999,12051.485950000002,4209,-0.0119899135814981,95,0.08185714076989348,-1.3564002551316483,10828.344802473617,NA
HSDL1,8931.264000000001,8382.0841,4217,-0.388197420559475,0,1,-1.305792591514031,17424.418761410314,NA
AIM2,8024.0609,8960.708349999999,4225,-1.62969067156271,0,1,-1.5616487425038714,15951.827813263484,NA
C2orf68,7574.9,9422.27665,4229,-0.060277440738663,0,1,-1.6506065578594586,12318.192168393682,NA
TRIM65,6478.965550000001,10803.51865,4233,0.0390809728012486,0,1,-1.4198451086499446,23741.077917000635,NA
ALG2,7857.086499999999,9087.69255,4236,0.0997212995504944,95,1,-1.1454882812034664,17858.04507029272,NA
DYNLRB1,7504.4411,9454.8216,4239,-0.057126408274711,100,9.80807140207168e-4,-1.4201170431458632,14445.431498764554,NA
TP53INP1,9138.2344,8253.49325,4240,-2.08156935622595,0,1,-1.8290917178369344,20824.09784263766,NA
SYVN1,6408.528550000001,10871.662,4250,0.010719853612582,95,2.7569740783674233e-5,-1.130302333109972,19136.043003606504,NA
SSU72,6225.8449,11248.736,4255,-0.0659100420483396,100,1,-1.429222946255823,16572.16655697662,NA
TOR1B,7475.56055,9448.132950000001,4259,0.657876721170388,0,1,-1.1996468185911,20040.976174628668,NA
ATP2A3,6709.9526,10356.4931,4262,-0.235798970186085,0,1,-1.519887383820197,16695.145411900925,NA
COMMD5,6883.5121500000005,10103.98115,4263,0.198070960013033,5,1,-1.2918418273908827,9145.620839846313,NA
CRY2,6917.092350000001,10064.04935,4263,0.567801144580353,0,1,-1.675913728469063,11062.55289222745,NA
CDK2AP2,6296.06265,11053.25985,4268,1.02123435460428,10,1,-1.3385210475029716,11748.299540947643,NA
PIGX,6628.737950000001,10455.836000000001,4268,0.421782126762558,0,1,-1.2920549137989308,16678.402909873395,NA
PEX16,6845.938600000001,10126.43185,4271,0.277382047478495,0,1,-1.5946888292196608,12884.98891854214,NA
CD2BP2,5946.793,11901.3092,4273,0.199046811120819,20,1,-1.3406586685819473,13108.556518563877,NA
GMEB1,7668.3126,9211.575,4273,0.463849631716519,0,1,-1.4049912132184788,14768.558423154049,NA
CCNE2,8805.1194,8343.944800000001,4274,0.744514158245501,5,1,-1.744151168558729,19481.424438614762,NA
CLEC16A,8489.979800000001,8524.46745,4274,0.362601046710833,0,0.20737943205087095,-1.3015192456760492,11247.70280009324,NA
TRIM27,6143.23105,11329.1472,4277,0.280952498826001,0,1,-1.2790728023830913,12998.76251959322,NA
ZNF7,7034.946750000001,9848.109950000002,4279,0.486930061519326,0,1,-1.2395854802981454,9093.412067949614,NA
PNOC,6802.0769,10143.7358,4284,-0.586658381587475,0,1,-1.5587015074891475,16425.076536023487,NA
NDUFA11,6239.222900000001,11128.887,4285,-0.151146366491932,45,1,-1.3726759078873496,15737.78343281224,NA
PLA2G4A,9316.905600000002,8087.1186,4287,-1.98599795834975,0,1,-1.626169722931946,8352.264638631346,NA
ETV5,7197.4259999999995,9648.0392,4296,1.27136626142511,0,1,-1.7905098771692747,10927.82852065537,NA
HAUS2,7961.121349999999,8799.932250000002,4297,0.423598429320671,40,1,-1.5425209050522486,16392.805857155174,NA
LRRC57,7961.121349999999,8799.932250000002,4297,0.802937681936572,0,1,-1.5425209050522486,16392.805857155174,NA
E2F1,7110.317950000001,9724.6478,4298,0.382277107377573,5,1,-1.3085929853086393,10774.223570288275,NA
MRPL1,8697.826799999999,8354.2225,4306,-0.00356501410918568,5,1,-1.8021092940984507,15302.525633360743,NA
RPS21,8195.1523,8627.4659,4307,-0.217958416227124,100,1,-0.9520365620334562,21088.762167278812,NA
WSB1,7608.1364,9176.8595,4310,0.657262000063335,0,1,-1.1450558688457286,14446.54613599811,NA
MAN2A1,7043.056699999999,9758.5314,4311,-0.194938097154601,0,1,-1.5156914311004928,18240.623088264754,NA
UBE2O,6541.931500000001,10462.848950000001,4311,0.664793129176116,0,1,-1.463940674768784,18275.069700286826,NA
FBXO46,6609.965900000001,10361.893999999998,4312,-0.35302788911701,0,1,-1.451412418094017,11468.157210600795,NA
SRPK2,8248.1737,8575.5575,4317,-0.416432691850748,0,1,-1.4125927948814363,12401.49662259296,NA
SLC2A9,6609.470399999999,10344.562,4319,0.0605053880006588,0,1,-1.4677093426389367,17157.011215848317,NA
SEC61B,7744.6825,9010.3502,4322,0.101528852797134,50,1,-1.147893832120856,17747.66959018789,NA
TOR1AIP1,5717.304050000001,12389.850699999999,4338,0.323029299272774,0,1,-1.3598508746984945,16829.069932888022,NA
TIMP2,7327.344349999999,9366.2506,4342,-0.0956904952530872,5,1,-1.4619200081982926,24505.93990122003,NA
MNX1,8572.9053500000009,8359.574,4350,0.341564077433428,0,1,-1.4166909417500264,4870.5424971430975,NA
BCL3,7005.7469,9695.120200000001,4357,-2.17702798601512,0,1,-1.480923210818489,11899.203106047567,NA
AVIL,6315.463600000001,10692.43545,4358,-0.837466088727793,0,1,-1.3556789933510123,10800.289300236698,NA
HBS1L,9669.9418,7843.063499999998,4359,0.127499065107556,0,1,-1.2496231256246946,18838.25687274272,NA
TMSB4X,9247.7312,8020.0957499999995,4360,-0.346573440391528,0,1,-1.5182880045765972,16407.933732927784,NA
KIF1B,7396.2514,9240.477499999999,4365,0.147141932148005,5,1,-1.7093219449316173,13722.188229359112,NA
CCDC134,6461.450350000001,10426.9983,4366,0.537532936865583,0,0.16484635320522845,-1.305137570506504,14959.440746289234,NA
POLR1E,7678.09655,8969.5477,4367,0.862784675099642,30,0.554485687651459,-1.0288112398700306,14252.041390161554,NA
DAD1,9348.94845,7960.629800000001,4368,-0.0525218448446921,100,1,-1.3987986952424996,15543.255803001,NA
MRPS18A,6881.421199999999,9801.1136,4371,0.186230000414139,60,1,-1.6304240352473127,14935.340274797752,NA
NKIRAS2,5941.02235,11525.03125,4372,0.381406535470549,0,1,-1.3632258573801666,12386.263073324462,NA
MYO5C,7922.9946,8673.547199999999,4375,-0.549850448928411,5,1,-1.6278138262270896,14922.220079274095,NA
GNPDA1,7363.81835,9238.11485,4379,-0.802275688742225,0,1,-1.588748872908597,15094.594154865645,NA
MFSD11,7142.9945,9499.854,4379,-0.20590286986094,0,1,-1.4048290979303666,16381.091349285769,NA
FBF1,6397.453450000001,10502.8554,4382,0.500172071043776,0,1,-1.4540779154681398,22352.06608810956,NA
MNT,6509.7234499999995,10303.96065,4384,-0.654640271249383,15,1,-1.1754868775723815,19148.878461164535,NA
RPS6KA1,5730.592049999999,12053.31005,4394,0.114014230485457,0,1,-1.0621299626062914,15069.864377059821,NA
FKBP2,5537.9051,12824.0597,4397,-0.0361566203873088,0,1,-1.334667820854655,14925.462589478466,NA
SENP2,6928.2419,9682.52335,4397,0.948488413038955,0,1,-1.4055388399804702,13633.182795696226,NA
CACYBP,8024.9715,8568.8341,4403,-0.119184717786269,25,1,-1.2272110383494037,16753.76298807278,NA
ARSG,8091.3045,8542.475699999999,4404,-0.0565928035027955,0,1,-1.0677500578994004,21827.482649110563,NA
DHRS7B,7703.5119,8836.050200000001,4404,-0.0877734823809419,0,1,-1.277114886074438,13816.284732400649,NA
C11orf24,6166.1935,10843.3846,4405,-0.771094396179221,0,1,-1.3424601907715097,15674.116714351097,NA
SPECC1,6973.321900000001,9623.09375,4406,-0.134581450756482,0,1,-1.4566894626700817,11177.508897822014,NA
PGAP2,6942.588900000001,9642.36375,4414,-0.0362474145732682,0,1,-1.555675457626562,14666.150380633351,NA
RALGPS1,10300.377499999999,7494.544,4415,0.121198255549958,0,1,-1.8267295540379975,19272.949661297956,NA
PDHX,8697.08165,8159.72055,4425,0.573252350388881,0,1,-1.4646139910014127,10974.955394142624,NA
G3BP1,6932.8573,9605.274,4433,0.326315357097982,0,1,-1.3464777246691553,17094.547433191805,NA
EZH2,6300.816000000001,10482.957550000001,4448,0.744761616062583,15,0.012962388163740426,-0.7745783850198796,12643.532515839135,NA
TCF3,5502.436049999999,12725.740450000001,4452,-0.683554944700344,55.00000000000001,7.680879693479044e-4,-0.8682241306384153,14646.77103453234,TCF3
FAM167A,8773.92485,8064.19445,4454,0.0438851557255214,0,1,-1.3291830399128617,7232.622082630884,NA
JMJD6,7189.3398,9247.16515,4455,-0.40255978603634,20,1,-1.3810787059539147,17024.807560777113,NA
TMEM123,8739.4635,8082.4506,4455,-0.0870869596080941,0,1,-1.8946064257121196,12717.473044525152,NA
SLC44A1,8239.607950000001,8351.82595,4457,0.140390470057565,0,1,-1.3179581848507327,14933.038832013659,NA
OSBPL3,7592.5147499999985,8802.30085,4464,-0.0914999953981237,0,1,-1.457623509303129,6818.047230173617,NA
F2R,9205.3962,7874.13465,4470,-0.503272407261001,0,1,-1.654176769954304,10209.33459815412,NA
MAPK7,8147.269899999999,8379.404900000001,4470,0.924546062523878,0,1,-1.579662278931959,17675.586065433614,NA
ORMDL3,7753.61195,8638.063100000001,4470,-0.4317221152431,5,1,-1.4108906366315574,16606.573396150496,NA
FBXO48,8709.523249999998,8081.2665,4472,0.177792845855524,0,1,-1.8770970215891067,12396.295068389867,NA
PARP1,6749.25925,9694.68115,4484,0.127163659371947,0,1,-1.2835038405597334,13347.434757459452,NA
CHD3,5685.077050000001,11883.363750000002,4488,-0.179562282701204,0,1,-1.5435516082522482,11211.380896463055,NA
TMEM150B,6806.7274,9612.238700000002,4488,-0.222535032040724,0,1,-1.6213443219271,18527.437993616513,NA
RTEL1,6357.4881000000005,10256.36985,4490,-0.0595689140155331,20,0.9123713952331794,-1.2184263092961551,9980.235928185055,NA
FOXRED2,6327.2498,10333.0849,4491,0.425171414796172,0,1,-1.4307895836909106,6991.994050991112,NA
APIP,8657.10565,8073.53545,4497,0.0655277213260731,0,1,-1.4650915834900329,10934.793026586167,NA
LPCAT1,7027.9797,9305.1996,4497,-0.455358600286981,0,1,-0.8589829202464209,12387.38764148814,NA
GABPB2,6192.83,10507.7133,4501,0.114349648115165,5,1,-1.1664596156618279,15408.935866105643,NA
CRYZL1,7339.82,8968.4825,4502,0.263711264735119,0,1,-1.3532580231499083,8576.008813379836,NA
PRKAR1A,7056.9182,9263.9288,4502,0.340290510790901,25,1,-1.6529053999073773,20587.845969585556,NA
NIPAL3,6724.45795,9675.01535,4503,-0.0510048266010865,0,1,-1.4623721871070052,10838.42773480761,NA
ZGPAT,6488.5,10009.488800000001,4503,-0.142736008299126,0,1,-1.2311147958035211,9774.646262953298,NA
CD38,7342.79945,8921.09895,4518,-0.1173954125521,0,1,-1.3285651840335864,5463.899003814402,NA
ZFP62,6402.6428,10116.21895,4523,0.0498643657526492,0,1,-1.2775428767542307,16957.40122807733,NA
ABHD4,9097.40835,7839.66605,4528,-0.45821545551287,0,1,-1.3965041521161825,14745.845519874727,NA
ZNF592,6890.3236,9397.2626,4528,0.360654295890329,15,0.7282931897099852,-1.640989219180797,14065.950675800887,NA
CCDC107,5992.90915,10818.88775,4533,0.0329740981971826,80,1,-0.9895450756828545,10325.343001337505,NA
PTMA,5963.33755,10877.1427,4538,0.305359440814822,75,1,-1.1975797294445227,17664.34138502139,NA
CASC3,6327.3348000000005,10155.79305,4548,0.569823940761108,60,1,-1.4213960443201794,13095.028871298424,NA
PMEPA1,7035.81695,9180.1621,4548,-1.21100168086818,0,1,-1.3834694880998044,19665.85275863458,NA
BCAT2,6786.26425,9483.125650000002,4551,-0.197711548727377,0,1,-1.3546554066025454,12348.38436966624,NA
SNX29,7063.478349999999,9122.80225,4551,0.389449695364872,0,1,-0.8943572662318336,15770.24185511324,NA
STON2,9211.82535,7716.13175,4556,-1.22952005094924,0,1,-1.4526644824946753,22001.88607225589,NA
TAF1C,8715.0737,7957.8986,4557,0.394397366578223,100,1,-1.2964329874522504,16571.269960713267,NA
ZNHIT2,6108.9822,10467.936850000002,4563,-0.130699970677005,100,1,-1.3862534913252245,13311.8342509902,NA
YWHAE,6818.92475,9392.70245,4566,-0.0143639878763884,75,0.9096619479231517,-1.315978986333657,11334.525604895338,NA
RAB21,7825.0404,8413.7361,4570,0.636246640778754,5,1,-1.6621893849071896,18984.78026322201,NA
BRSK1,6747.647799999999,9463.4289,4574,-0.948733828059763,0,1,-1.6241716146646912,18470.6748620857,NA
YWHAG,6089.2363000000005,10465.539550000001,4578,0.21606269653078,0,1,-1.360293793780026,13945.487372423862,NA
MAD2L1BP,6705.8451000000005,9510.20745,4581,0.353289453655654,10,1,-1.635264326363279,11901.936139132966,NA
SF1,7279.85965,8818.5077,4581,0.264706825850247,100,1,-1.6408307400223643,20532.417318380794,NA
LENG8,7089.9383,9016.4064,4590,0.111866274388563,5,1,-1.3586284611225665,11916.35969306446,NA
APLF,8595.62825,7976.3865,4595,-0.325911207086997,0,1,-1.878546467807809,12179.027279250591,NA
AMZ2,7205.77315,8851.397299999999,4600,0.0980430924423249,0,1,-1.0657432635324728,24228.2807851404,NA
GSPT1,6582.131650000001,9625.5631,4605,0.0256953215950748,100,1,-0.8943267719712285,15791.84001228126,NA
PLK3,6173.94345,10237.40865,4606,0.173845373882314,0,1,-0.8827461099642866,12915.833538150135,NA
FBXW5,6595.971599999999,9603.5412,4607,0.0666233258364785,0,1,-1.2541346450688207,20896.110012351914,NA
RAF1,7653.57,8491.53995,4607,0.124894421566144,15,1,-1.2987750118718198,15292.121366969228,NA
SS18,7991.4267500000005,8209.2297,4612,-0.0726499409622062,0,1,-1.282944852841305,15525.600104432502,NA
STARD9,7869.65215,8292.008450000001,4616,-0.0746136163489304,0,1,-1.6501618596240744,14786.999608122216,NA
IL21R,6860.28975,9227.6114,4618,-1.45320244783226,0,1,-1.1357881866912578,9837.281428739228,NA
RRP1B,6767.8775000000005,9323.2645,4618,0.221468345685509,0,1,-1.5253205667724878,10565.62723660794,NA
GNLY,7255.4002,8769.86615,4620,-0.870013609453843,0,1,-1.8185179823367017,12252.306396216003,NA
TNFRSF14,5735.30805,11224.324100000002,4620,-0.451613083672512,0,1,-1.5280407642100644,18474.09503255648,NA
EHD1,6949.458350000001,9091.17825,4625,-0.257517776651365,0,1,-1.6289727450030043,15620.753971145805,NA
MEGF8,5425.43875,12168.99725,4627,0.332482957919115,0,1,-1.3043870940570037,14782.445594797027,NA
DAXX,6114.4553,10239.349549999999,4636,-0.428609372476422,35,1,-1.4010407868550872,13937.104844091078,NA
ZBTB11,7026.628000000001,8972.06335,4639,0.597967024711868,100,1,-1.3552315574227602,10617.708979817351,NA
CD79A,6865.39345,9159.3949,4643,-0.173530316041304,0,1,-1.340303840357822,9788.272365676497,NA
