Protein_Acc,Label,log2FC,SE,DF,pvalue,adj.pvalue,issue,Gene,logpval,logadjpval,TF_1639
P10244,KB450_24h-24h,-0.15377052559483403,0.04654252041606875,12,0.0062954360480762155,0.10162312424937264,NA,MYBL2,2.2009741834727503,0.99300745749298,Myb/SANT
P10253,KB450_24h-24h,0.1771558917078507,0.12075556160149632,12,0.1680725214281688,0.5042175642845064,NA,GAA,0.7745032845831678,0.2973820298635054,NA
P10276,KB450_24h-24h,-0.01758679930200854,0.12931381289108998,12,0.8940754153201578,0.9636512020653999,NA,RARA,0.048625846890860094,0.016080132517927278,Nuclear receptor
P10301,KB450_24h-24h,0.0730591389293904,0.06021785357231431,12,0.24837701268053747,0.5884167053154497,NA,RRAS,0.6048886006369962,0.23031500602722138,NA
P10321,KB450_24h-24h,-0.019211046554556386,0.07292056159188436,12,0.7966717693490813,0.9219645033905691,NA,HLA-C,0.09872057210660597,0.035285799421819794,NA
P10398,KB450_24h-24h,0.005824998517302814,0.050718732541704566,12,0.9104641234003669,0.9707958942958711,NA,ARAF,0.040737162791882574,0.012872069060764208,NA
P10412,KB450_24h-24h,0.44350094724340633,0.26813019409219624,12,0.12401790820664602,0.4405209331443589,NA,H1-4,0.9065155981138243,0.3560334494923894,NA
P10415,KB450_24h-24h,-0.1302982609142863,0.25790988643563023,12,0.6225627600493412,0.8342670039408839,NA,BCL2,0.20581686114913897,0.07869493283926046,NA
P10515,KB450_24h-24h,-0.015876797580999042,0.043388446434700315,12,0.7207925983615975,0.8872332946709968,NA,DLAT,0.14218968166720045,0.05196216904490041,NA
P10586,KB450_24h-24h,0.2961436358368899,0.09092787125214886,12,0.006867906791215389,0.10542411236870729,NA,PTPRF,2.1631756075611372,0.9770600468935613,NA
P10588,KB450_24h-24h,0.15206573559940803,0.15963920451604105,12,0.3596073605486514,0.6730825641062488,NA,NR2F6,0.4441714275813341,0.17193165949602632,Nuclear receptor
P10599,KB450_24h-24h,0.008625774170549556,0.09178763861881015,12,0.9266796343627528,0.9761507548975604,NA,TXN,0.033070381363332804,0.010483105525744755,NA
P10606,KB450_24h-24h,0.09149877879865424,0.06792292137515549,12,0.20283697226951766,0.5421735452059706,NA,COX5B,0.6928528807531085,0.2658616771859342,NA
P10619,KB450_24h-24h,0.03722934046330489,0.0658064659562484,12,0.5819951831628425,0.8113181115063608,NA,CTSA,0.23508060973920866,0.09080882891617492,NA
P10620,KB450_24h-24h,-0.048893383427896696,0.1796792769671756,12,0.7901591804411023,0.9181377077381445,NA,MGST1,0.10228540969264026,0.03709217585152476,NA
P10636,KB450_24h-24h,-0.062110521062844704,0.07238628961948014,12,0.40768055778994383,0.7064909673495829,NA,MAPT,0.3896799994771494,0.15089338633532368,NA
P10643,KB450_24h-24h,-0.22093130032687555,0.20620594642999704,12,0.3050604666929477,0.6308430713103308,NA,C7,0.5156140696750052,0.200078662531119,NA
P10644,KB450_24h-24h,0.15685567336920084,0.07184439097833943,12,0.04960250262823866,0.28319314275857843,NA,PRKAR1A,1.3044964112070734,0.5479172668656217,NA
P10721,KB450_24h-24h,0.01697835894032092,0.2580685844241549,12,0.9486282977485628,0.9852267792987935,NA,KIT,0.02290392441032327,0.006463792180441677,NA
P10746,KB450_24h-24h,-0.03593892430516377,0.05462270435734395,12,0.5229930656643287,0.7739137393625825,NA,UROS,0.2815040693806848,0.11130744320153846,NA
P10747,KB450_24h-24h,-0.04621281162047219,0.128667863956308,12,0.7257131130476918,0.8896936106535611,NA,CD28,0.13923502949830927,0.050759528312105,NA
P10768,KB450_24h-24h,0.1362478521908148,0.04766897924577125,12,0.01440166865509184,0.15131563428997075,NA,ESD,1.841587185285733,0.8201161973232962,NA
P10809,KB450_24h-24h,0.017886909554002014,0.04709229367217286,12,0.7107108943643277,0.8811766070347384,NA,HSPD1,0.14830702728157974,0.05493704076614137,NA
P10909,KB450_24h-24h,-0.006636694778946406,0.10204881395629391,12,0.9492173904901968,0.9853090249441177,NA,CLU,0.022634313728250456,0.006427539269057205,NA
P10914,KB450_24h-24h,-0.05965071680658044,0.06846471023887822,12,0.40070611494463626,0.7009652670223178,NA,IRF1,0.3971740299994212,0.15430350088392256,IRF
P11021,KB450_24h-24h,-0.0017510294561657383,0.04764957557231468,12,0.971290132822692,0.9940821395495782,NA,HSPA5,0.012651023168276546,0.0025777290037997513,NA
P11047,KB450_24h-24h,0.3589607516821227,0.13550468710102737,12,0.021215638532711308,0.18704399685982212,NA,LAMC1,1.6733438926242172,0.7280562258378187,NA
P11049,KB450_24h-24h,-0.05936204642290477,0.04162120840443639,12,0.17929194080161395,0.5152158653633961,NA,CD37,0.7464392315981666,0.2880107719415527,NA
P11117,KB450_24h-24h,0.056159735862864345,0.06691365891612408,12,0.4177152291365317,0.7134400295717229,NA,ACP2,0.37911969086034575,0.14664252699318428,NA
P11137,KB450_24h-24h,0.16716770498273625,0.03364847273292107,12,3.263259152249373e-4,0.01805139453000385,NA,MAP2,3.486348435276565,1.7434892417754313,NA
P11142,KB450_24h-24h,-0.06250740616183492,0.04253802089905541,12,0.16743547100040324,0.5031272754607522,NA,HSPA8,0.7761525318393114,0.2983221381284264,NA
P11166,KB450_24h-24h,-0.0515283137811673,0.09616260150850499,12,0.601856109523677,0.8228534726592508,NA,SLC2A1,0.22050732653180785,0.08467749368335857,NA
P11169,KB450_24h-24h,-0.006295657712911555,0.10022034825479631,12,0.9509455361795704,0.9857150256194084,NA,SLC2A3,0.02184435584283392,0.006248623283358163,NA
P11171,KB450_24h-24h,-0.020017353209286298,0.060319628544742994,12,0.745723262863763,0.8986635957685424,NA,EPB41,0.12742230886619002,0.04640285091764347,NA
P11172,KB450_24h-24h,0.029018854124619353,0.04586262888424234,12,0.5387776808084896,0.782611427858706,NA,UMPS,0.2685904034881797,0.10645381472854083,NA
P11177,KB450_24h-24h,0.04953900101062022,0.0637085521127267,12,0.45187031051700943,0.7293925916118654,NA,PDHB,0.344986192420102,0.1370386520976778,NA
P11182,KB450_24h-24h,0.09848731073487171,0.06251531130031399,12,0.141144629462947,0.46851960427656614,NA,DBT,0.8503356420581889,0.32927223220201823,NA
P11216,KB450_24h-24h,0.011572671178864019,0.055033892404918926,12,0.8369752685593919,0.9430827386891204,NA,PYGB,0.0772873746075414,0.025450203996668648,NA
P11233,KB450_24h-24h,0.06496674850245387,0.09374400327553951,12,0.5014881659218055,0.7614639616775878,NA,RALA,0.2997393109695816,0.1183506459916594,NA
P11234,KB450_24h-24h,-0.005449733669385892,0.0844533262393673,12,0.9496111117920283,0.9853090249441177,NA,RALB,0.022454212164535595,0.006427539269057205,NA
P11274,KB450_24h-24h,-0.02041478973213723,0.05871930192797848,12,0.7341120054242158,0.8929825842328353,NA,BCR,0.1342376735625812,0.04915701103903827,NA
P11277,KB450_24h-24h,0.11592167912789242,0.08085712602772363,12,0.1772080360068554,0.5133471411190149,NA,SPTB,0.7515165876730044,0.28958885226408143,NA
P11279,KB450_24h-24h,-0.07639676954997446,0.07222838107315777,12,0.31101522546913635,0.6360527785067639,NA,LAMP1,0.507218349959088,0.19650684588737916,NA
P11310,KB450_24h-24h,0.08501857647569751,0.05524260918006271,12,0.14974606491127676,0.4799628457395822,NA,ACADM,0.8246445813578352,0.31879238036359575,NA
P11387,KB450_24h-24h,0.013685338596892397,0.11240025395481962,12,0.9051078840241422,0.9676906614624452,NA,TOP1,0.043299652127481894,0.01426345001626659,NA
P11388,KB450_24h-24h,0.3299372465215636,0.27260908767478437,12,0.24946659050925457,0.5884453741809562,NA,TOP2A,0.6029876084735268,0.23029384682715656,NA
P11413,KB450_24h-24h,0.06597031927054696,0.04958414624538864,12,0.20809356808037532,0.5476924144566049,NA,G6PD,0.6817413430962543,0.2614632740108753,NA
P11441,KB450_24h-24h,-0.1160770490357977,0.09539349414596512,12,0.24706234961353604,0.5867687157010212,NA,UBL4A,0.6071934326672423,0.23153304915834494,NA
P11473,KB450_24h-24h,-0.46001428344545836,0.14295615207070053,12,0.007383604298902543,0.10964683793494179,NA,VDR,2.131731586008137,0.9600038882655972,Nuclear receptor
P11474,KB450_24h-24h,-0.03638237341773435,0.10118441431661798,12,0.7254205157015834,0.889566763780044,NA,ESRRA,0.13941016624938304,0.050821451679926924,Nuclear receptor
P11532,KB450_24h-24h,0.0943746351072724,0.1422308571225581,12,0.5195345870614394,0.7713940710018622,NA,DMD,0.2843855347864563,0.11272370348017917,NA
P11586,KB450_24h-24h,-0.013284594005357425,0.05670695889753284,12,0.8187266531343398,0.9328671435863766,NA,MTHFD1,0.08686107119496078,0.030180202894208592,NA
P11717,KB450_24h-24h,-0.04795718690793293,0.03685833702768261,12,0.21764513551765577,0.5604532130048745,NA,IGF2R,0.6622510351063913,0.2514606367388025,NA
P11766,KB450_24h-24h,0.19126084489755757,0.08362000915896381,12,0.04113473274907363,0.2589202616532312,NA,ADH5,1.3857913199447478,0.5868339627753143,NA
P11802,KB450_24h-24h,-0.1965798064713301,0.0589199762155556,12,0.005927611830407414,0.09844968411173398,NA,CDK4,2.227120243866736,1.0067856730124138,NA
P11908,KB450_24h-24h,0.11968453488813764,0.11921319288176928,12,0.3352163150031391,0.65753133182886,NA,PRPS2,0.474674852382434,0.18208354790865405,NA
P11926,KB450_24h-24h,-0.17007874358935982,0.09416858932449582,12,0.09602779099921807,0.3958037800749234,NA,ODC1,1.0176030614297014,0.402520062434218,NA
P11940,KB450_24h-24h,-0.15277366557736424,0.07799964344374063,12,0.07380663769723625,0.3483734740839372,NA,PABPC1,1.1319045787507813,0.4579549205344765,NA
P12004,KB450_24h-24h,0.027379501586514966,0.0416067953938644,12,0.5229278104401132,0.7739137393625825,NA,PCNA,0.2815582608295341,0.11130744320153846,NA
P12074,KB450_24h-24h,-0.27612641949007893,0.3582481261512981,12,0.45575231834828034,0.7316554648833125,NA,COX6A1,0.3412711134720987,0.13569337922116564,NA
P12081,KB450_24h-24h,0.045634057972001096,0.07491366516361071,12,0.553779496036386,0.7906653427828286,NA,HARS1,0.2566631282637998,0.10200729720609708,NA
P12107,KB450_24h-24h,-0.16509628765215792,0.18452747861439645,12,0.3885420973940725,0.6935958102241295,NA,COL11A1,0.41056191978333495,0.15889353894885408,NA
P12109,KB450_24h-24h,-0.3071577818369446,0.2377608076330425,12,0.22072634214991987,0.5631128728864098,NA,COL6A1,0.656145833727029,0.2494045444763736,NA
P12111,KB450_24h-24h,-0.25129951563782077,0.24614755911177172,12,0.3274293486583414,0.64927629530677,NA,COL6A3,0.4848823958186438,0.18757045267227954,NA
P12235,KB450_24h-24h,0.024695244682801435,0.13074710159826272,12,0.8533452407204203,0.9472100848911847,NA,SLC25A4,0.06887522931825125,0.02355368668822022,NA
P12236,KB450_24h-24h,-0.07349429469382401,0.1967843472580012,12,0.715308404887633,0.8840922440550205,NA,SLC25A6,0.14550667195700256,0.05350241938277239,NA
P12259,KB450_24h-24h,0.10580281881130911,0.10206857734363428,12,0.3203666711180876,0.6427642048869808,NA,F5,0.4943526714342289,0.1919483168074453,NA
P12268,KB450_24h-24h,-0.027938300475942895,0.027132515128704196,12,0.3234599190662265,0.645496785254907,NA,IMPDH2,0.4901795264536931,0.19010591629381374,NA
P12270,KB450_24h-24h,0.024573172451585915,0.05808050998456019,12,0.6797143625951756,0.8632743521578374,NA,TPR,0.16767355319098115,0.06385116176669209,NA
P12532,KB450_24h-24h,0.046585753015532895,0.05397212840309369,12,0.40497918828897006,0.704265218811824,NA,CKMT1A,0.3925672944235916,0.15226375935875644,NA
P12694,KB450_24h-24h,-0.03162899301780647,0.03975767844215879,12,0.4417497408528839,0.7250327964368197,NA,BCKDHA,0.35482369659470264,0.13964234792640204,NA
P12755,KB450_24h-24h,0.19640633538708643,0.15517412624126373,12,0.22963738037097914,0.5727753133855298,NA,SKI,0.638957416067254,0.24201570838784248,Unknown
P12757,KB450_24h-24h,-0.2860687685933936,0.04917414255220688,12,8.245428646501578e-5,0.007873950387480243,NA,SKIL,4.083786762218199,2.1038073259582153,Unknown
P12814,KB450_24h-24h,0.27810646903016983,0.0817931852236832,12,0.005268563857473158,0.09378994245267115,NA,ACTN1,2.278307751727566,1.027843730613425,NA
P12931,KB450_24h-24h,-0.3774004125904929,0.24031138806844707,12,0.1422876748996855,0.4704204761989602,NA,SRC,0.8468327173076897,0.3275137827935724,NA
P12955,KB450_24h-24h,-0.12187167493584546,0.1330878367811771,12,0.377846711186419,0.6855190306608504,NA,PEPD,0.4226843535700811,0.16398048427888526,NA
P12956,KB450_24h-24h,0.05860654805402898,0.07615007584671855,12,0.4564088303420998,0.7317830145361175,NA,XRCC6,0.34064596168645095,0.1356176751703276,NA
P13010,KB450_24h-24h,-0.02265274941847385,0.030847025391005718,12,0.4768359409845597,0.7454516037587327,NA,XRCC5,0.32163101756522106,0.12758054658092013,NA
P13051,KB450_24h-24h,-0.12334145815097423,0.06169666759223614,12,0.06875636106204754,0.3360763510532841,NA,UNG,1.1626871164598638,0.47356204679387565,NA
P13056,KB450_24h-24h,0.02799409667486749,0.12559730116110648,12,0.8273717010502251,0.9371398674539323,NA,NR2C1,0.08229933754723845,0.028195586134376494,Nuclear receptor
P13073,KB450_24h-24h,0.037211047626445386,0.05338058520929472,12,0.49902943369529673,0.7602416130260211,NA,COX4I1,0.3018738381151622,0.11904836228755974,NA
P13196,KB450_24h-24h,0.02077078222477083,0.09271731242562652,12,0.8265083937572593,0.9369091775791397,NA,ALAS1,0.08275273151304248,0.028302506858169655,NA
P13284,KB450_24h-24h,-0.11436562753566008,0.10561656362091681,12,0.30015916643645724,0.6269415178077279,NA,IFI30,0.5226483893662934,0.20277296902249617,NA
P13473,KB450_24h-24h,0.15435375280254307,0.08462346604531402,12,0.09313767535921255,0.39027482256756413,NA,LAMP2,1.0308746059058151,0.408629465046368,NA
P13489,KB450_24h-24h,-0.00973893759821672,0.03998292111483165,12,0.8116723500757489,0.9296344359139508,NA,RNH1,0.09061924818597697,0.03168779733496877,NA
P13497,KB450_24h-24h,0.348953890387361,0.15666964830874264,12,0.045830976194215584,0.2709909725563305,NA,BMP1,1.338840892237082,0.5670451764107346,NA
P13498,KB450_24h-24h,-0.9233026618512549,0.1230610920435767,12,7.206626840120403e-6,0.0016559806427256841,NA,CYBA,5.142267965171344,2.780944744125145,NA
P13501,KB450_24h-24h,-0.38248197888411745,0.08443662305319771,12,6.899384678157259e-4,0.028843879170618734,NA,CCL5,3.1611896401028954,1.5399463324025935,NA
P13591,KB450_24h-24h,0.058497411481090646,0.10446802673126061,12,0.5858113247863957,0.8137182249209413,NA,NCAM1,0.23224223687992307,0.089525956962527,NA
P13598,KB450_24h-24h,-0.10832419884094573,0.06381468666835544,12,0.11536499466555115,0.42905205756312753,NA,ICAM2,0.9379259496710147,0.3674900109835717,NA
P13612,KB450_24h-24h,0.08664721009073162,0.04726032251689913,12,0.09165203973407313,0.3865491885018649,NA,ITGA4,1.0378578652855603,0.4127952341241916,NA
P13639,KB450_24h-24h,-0.07919085810340314,0.027160294588630094,12,0.01294366412041513,0.14355124804450617,NA,EEF2,1.8879427652422247,0.8429930273647165,NA
P13645,KB450_24h-24h,-0.60354240237383,1.0430677663094987,12,0.5735439756208858,0.8054475149895783,NA,KRT10,0.2414332776104888,0.09396275405674148,NA
P13647,KB450_24h-24h,-0.21456429988439565,1.0899686690518757,12,0.8472367656207713,0.9449190468375781,NA,KRT5,0.07199520639469854,0.02460539680047006,NA
P13667,KB450_24h-24h,0.05222860508938872,0.06085562604869261,12,0.4075769327975488,0.7064909673495829,NA,PDIA4,0.3897904032775349,0.15089338633532368,NA
P13674,KB450_24h-24h,0.039159854329263895,0.074517955058894,12,0.6088031476928379,0.8269174249391643,NA,P4HA1,0.21552311080040035,0.08253785644959201,NA
P13682,KB450_24h-24h,0.32611651127125696,0.10736215710107166,12,0.010321011189774064,0.1282633061830552,NA,ZNF35,1.9862777510978087,0.8918975696694332,C2H2 ZF
P13693,KB450_24h-24h,-0.1425422856960221,0.05910389777854842,12,0.03280938575465249,0.22986931086201565,NA,TPT1,1.4840019002406535,0.6385190061684746,NA
P13716,KB450_24h-24h,-0.1580996940737272,0.2929135336154905,12,0.5992435210558891,0.8216121353695676,NA,ALAD,0.22239665280517537,0.0853331547502171,NA
P13747,KB450_24h-24h,-0.24347214243259074,0.06458926909838256,12,0.0026740092688116147,0.06268375216190948,NA,HLA-E,2.5728370916937946,1.2028450151638745,NA
P13796,KB450_24h-24h,-0.07014709147836486,0.03370944252151857,12,0.059524430282715625,0.30984287573719854,NA,LCP1,1.2253047526010652,0.5088584851963832,NA
P13797,KB450_24h-24h,-0.25545326356044246,0.41149909243280297,12,0.5463501909999462,0.7868691749089557,NA,PLS3,0.2625289007611731,0.10409746756221439,NA
P13798,KB450_24h-24h,0.073476537417475,0.05569448898434961,12,0.2116951912042603,0.5529797796156203,NA,APEH,0.6742890071538249,0.2572907489157559,NA
P13804,KB450_24h-24h,-0.05206055847339969,0.03695898478054861,12,0.18433226949675793,0.5222888247102772,NA,ETFA,0.7343986298508822,0.28208926655929795,NA
P13807,KB450_24h-24h,0.09307545580299452,0.07611809624198065,12,0.24488610153414728,0.5853749477895968,NA,GYS1,0.6110358624796564,0.23256586794518894,NA
P13861,KB450_24h-24h,0.18837440308387932,0.08576275349713525,12,0.04844353510467656,0.27956727129111053,NA,PRKAR2A,1.3147641722912644,0.5535136724458221,NA
P13929,KB450_24h-24h,0.09189485364863943,0.0460536536983082,12,0.06921275093962376,0.3370721381066221,NA,ENO3,1.1598138888873235,0.4722771441465773,NA
P13984,KB450_24h-24h,-0.008550429817081137,0.06021772002076142,12,0.88944244834755,0.9618783519618491,NA,GTF2F2,0.05088214783154587,0.016879849388710517,NA
P13987,KB450_24h-24h,-0.13012361468115738,0.1601416487849486,12,0.4322993120552773,0.7210803179681157,NA,CD59,0.3642154555855587,0.1420163584322751,NA
P13994,KB450_24h-24h,0.12416732711640499,0.07875026831209717,12,0.14084291379771025,0.4683749684651127,NA,YJU2B,0.851264998702841,0.329406323138451,NA
P13995,KB450_24h-24h,-0.02699305108021448,0.042541653054639146,12,0.5376580106946831,0.7821574623228026,NA,MTHFD2,0.26949387915549056,0.10670580687125984,NA
P14151,KB450_24h-24h,0.4332648240832093,0.10902565650743684,12,0.0018462336980927102,0.05029739372101221,NA,SELL,2.733713326404239,1.2984545183617275,NA
P14174,KB450_24h-24h,0.04738113270656217,0.07471093648642016,12,0.5378573111591128,0.7822124922788508,NA,MIF,0.2693329235815911,0.10667525245388475,NA
P14314,KB450_24h-24h,0.091951519885189,0.07358737037827758,12,0.23528460620686445,0.57765813781822,NA,PRKCSH,0.628406486160618,0.238329104110468,NA
P14316,KB450_24h-24h,-0.16666822223188715,0.21077807832264278,12,0.44444957975382526,0.7258069010215045,NA,IRF2,0.3521775001081669,0.1391789068142848,IRF
P14317,KB450_24h-24h,-0.029207008711363933,0.05972180470056118,12,0.6336220092273875,0.8399978766073153,NA,HCLS1,0.19816974568624968,0.07572181177013197,NA
P14324,KB450_24h-24h,0.09309736399993285,0.09314526915250958,12,0.3372879942072454,0.6590677992392052,NA,FDPS,0.4719991172820121,0.18106990661859085,NA
P14373,KB450_24h-24h,0.08142860346556946,0.06884190051737028,12,0.25978030890464365,0.5980998366429383,NA,TRIM27,0.5853937711157787,0.22322631620531505,NA
P14406,KB450_24h-24h,0.10072195416573256,0.13356981592476716,12,0.4653432156749374,0.7380919968968561,NA,COX7A2,0.3322266133647816,0.13188950368562244,NA
P14550,KB450_24h-24h,-0.00834308437680479,0.03828152358933186,12,0.8311377088983263,0.9394569268783475,NA,AKR1A1,0.08032701320768729,0.02712312705667581,NA
P14598,KB450_24h-24h,0.16072207024331966,0.0881651018811327,12,0.09330336344640451,0.39060826635246043,NA,NCF1,1.0301027003061813,0.4082585700771678,NA
P14618,KB450_24h-24h,0.05222361587053259,0.05701542111487759,12,0.37772966690038257,0.6855190306608504,NA,PKM,0.42281890433012265,0.16398048427888526,NA
P14621,KB450_24h-24h,0.08844425567334291,0.12784481007719867,12,0.5022232564845557,0.7619012345866035,NA,ACYP2,0.2991031802550101,0.11810132269458955,NA
