siIRF4 MM1R	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
FGFR1OP	10.6544915566667	14.32508202	0.42708165146485	0.0562488442708871
FGFR1OP2	60.9336747333333	70.0869416866667	0.20190592447739	0.0679708860642951
FGFR3	0.108479554333333	0.840211812	2.95332991131951	0.036133332271777
FH	312.251858733333	451.8348744	0.533085468178132	0.000669086526683427
FHIT	16.73256851	12.6443239666667	-0.40416901644737	0.00219842095152062
FHL1	35.4861164766667	58.3047219733333	0.71635803127548	6.11080204118259e-05
FHL2	9.02458155133333	13.7557495833333	0.608102813381491	0.00600797386818619
FHL3	0.384976474666667	0.996416108666667	1.37197805767253	0.00643777296373548
FHOD1	48.1370513366667	55.6099834233333	0.208196135705185	0.0640400370470565
FHOD3	1.40301794566667	1.48925806433333	0.0860603090544428	0.760527735392545
FIBP	122.4293406	138.456521366667	0.177483660766356	0.05357269136707
FICD	19.1981366633333	14.09150079	-0.446141020875275	0.0522881813771876
FIG4	15.8257114166667	9.78299590766667	-0.693922111471759	0.0305151491984088
FIGNL1	22.5101155466667	37.4644506633333	0.734948835257226	0.00550041711220078
FIP1L1	50.58761265	58.2177614533333	0.20267521054103	0.046572572086782
FIRRE	5.36196201333333	4.42409301733333	-0.27737927981656	0.105233730054465
FIS1	241.8889403	193.717472233333	-0.320390724762464	0.00649510270134039
FITM1	0.678272609666667	0.415157378333333	-0.708206895746649	0.178075696490252
FITM2	24.9109011733333	19.1617944966667	-0.378544537874272	0.00831633357736296
FIZ1	12.9130774366667	9.878859942	-0.38641639978006	0.0237805332042904
FJX1	23.3057106466667	13.14691326	-0.825959393242869	0.0126158695642765
FKBP10	0.379337909333333	2.90136505366667	2.93517636835703	0.00174195036125179
FKBP11	163.293360533333	176.076402666667	0.108735443148925	0.099267334556369
FKBP14	8.00925351666667	8.27381493733333	0.0468849028257342	0.66090848262046
FKBP15	26.6856125466667	21.6425176566667	-0.302193791124373	0.019621436395799
FKBP1A	220.253249833333	151.779394433333	-0.537187362440311	0.000181516504111965
FKBP1AP1	0.947575016666667	0.280771110333333	-1.75484566304144	0.0289810412653242
FKBP2	206.7933164	114.154542766667	-0.857201285638201	0.00179727085709052
FKBP3	60.7972789266667	67.0526682733333	0.141287988301308	0.070623667394232
FKBP4	102.350204253333	211.4476366	1.04678645366236	7.48861352631423e-06
FKBP5	22.3657269733333	27.9995055233333	0.324111696803891	0.00773437490280581
FKBP7	1.60581565633333	1.259794995	-0.350117299827977	0.206850228499336
FKBP8	244.728545666667	192.5866963	-0.345674343635266	0.00207001784437169
FKBP9	3.890337317	6.02315876566667	0.630625036239127	0.00418936454892812
FKBPL	2.60660928833333	3.40443843533333	0.385242494591218	0.0393175307667883
FKRP	12.6929460166667	10.1398399783333	-0.323992071072379	0.00212438653419459
FKTN	10.45229675	13.0169610733333	0.316572687929714	0.000862616396103573
FLAD1	73.0240309566667	69.6311707366667	-0.0686380281179135	0.0161305055954844
FLCN	33.0449367333333	22.0415197766667	-0.584205531559629	0.00055219027451551
FLI1	126.1507969	99.82983044	-0.337606438940498	8.89606469121855e-05
FLII	100.291627953333	77.0385061166667	-0.380549546377184	0.000218292593989176
FLJ10038	5.28756962366667	3.53628792533333	-0.580369010877587	0.0114966362778649
FLJ13224	1.03812489266667	0.466154145666667	-1.15510101650902	0.100569349718811
FLJ20021	22.0515342266667	8.336241677	-1.40341002552131	0.00165248819106772
FLJ23867	0.436516561	1.008760107	1.20847483386274	0.0852550540396974
FLJ27354	1.80296026066667	1.426650221	-0.337735933071975	0.315976543829062
FLJ31306	27.2717815633333	22.2419424166667	-0.294126163267861	0.0789521169111906
FLJ37453	4.21216818	3.257006383	-0.371016493164789	0.00442164955195882
FLJ42627	0.737984700333333	0.900589954333333	0.287279478074041	0.210507450483997
FLJ45513	0.701876324	0.303724625	-1.20845295672921	0.0201700011575869
FLJ46906	0.684880624666667	0.241239965	-1.50538361589203	0.0777739248678039
FLNA	89.9330418266667	110.120370933333	0.292158203421335	0.0574033325165326
FLNB	5.306298952	3.970105825	-0.418528494385518	5.35818613134564e-05
FLNC	0.0406596206666667	0.810127757333333	4.3164807785219	0.107057584659113
FLOT1	9.92645310066667	11.82046184	0.25193619030138	0.00929365353856455
FLOT2	194.4183888	149.105002	-0.382836024476939	0.000400365015389076
FLRT1	0.626824696	0.417550643333333	-0.586110833161649	0.189091222822577
FLT3	0.502110824	0.980434123	0.965414871084487	0.0909542367632797
FLT3LG	16.2542197766667	13.07290662	-0.31423436197989	0.0142256244462027
FLVCR1	11.97509581	12.5464508933333	0.0672421174698113	0.446743346581067
FLVCR1-AS1	6.001631459	7.141221765	0.250816190319152	0.164957559817263
FLVCR2	0.176017780666667	0.064099416	-1.45733805411103	0.179929892074638
FLYWCH1	29.8564535966667	25.7386221866667	-0.214107982968726	0.0386172961328379
FLYWCH2	26.4291719233333	27.41000822	0.0525715375303927	0.616561755384286
FMN1	42.1372719033333	16.7335896866667	-1.33234994740302	0.00120254286491332
FMNL1	131.0872291	118.120881	-0.150263118939592	0.0686606432569337
FMNL2	10.556053015	9.108872391	-0.212726125811974	0.0819367408990016
FMNL3	4.98007594466667	2.200026974	-1.17864653073417	0.00702356049589607
FMO4	5.03152247133333	2.946556145	-0.771965250084381	0.00834827732541913
FMO5	1.55081461266667	0.399875292666667	-1.95540418581265	0.00735991626924058
FMR1	35.2200498733333	33.1905892166667	-0.085622710979068	0.3303991622578
FN1	4.758766773	41.08340495	3.10989610077216	0.0169867995391117
FN3K	1.74239236033333	0.812348272	-1.10089925255951	0.0233011149428895
FN3KRP	43.8817138166667	56.0729902066667	0.353686134680491	0.0190173856906287
FNBP1	23.3725522066667	16.66288819	-0.488176794615122	0.00733641321452981
FNBP1L	0.464304237	1.07700115666667	1.21387744792875	0.0380182639995347
FNBP4	93.31576651	67.3202296833333	-0.471080758674113	0.000337564218469572
FNDC3A	32.83950088	19.4426101666667	-0.756210286616332	9.60792862226741e-07
FNDC3B	34.2569455333333	54.85655158	0.679267412096693	0.00299011019236538
FNDC8	10.3186659803333	11.0619823733333	0.100353480260378	0.139293025990576
FNIP1	15.33423547	16.5524941033333	0.110292377478219	0.0447344780785421
FNIP2	10.8950098793333	15.41503368	0.500670536908554	0.00271515524579651
FNTA	121.378555666667	134.121447066667	0.14402639528109	0.0257806658486235
FNTB	0.479862543666667	0.446514719	-0.103913472479124	0.83852645268162
FOCAD	13.4757749466667	11.8019604833333	-0.191341707058769	0.0169999199285542
FOPNL	46.00871522	64.77711895	0.493577133582321	0.00154307593850532
FOSB	0.311440941333333	0.0805294253333333	-1.95137066704792	0.00886172362204928
FOSL1	0.225752035666667	0.714727478666667	1.66265425877288	0.0871739611326481
FOSL2	4.330112135	6.43294622966667	0.57107524357304	0.00271353630057394
FOXD2	0.723348307666667	1.343351448	0.8930743843605	0.010580436814533
FOXD2-AS1	2.064711696	2.99656746566667	0.537370509170164	0.0854941988713737
FOXD4	1.264608924	1.04033586733333	-0.281641934778243	0.309220333596689
FOXJ2	14.7535870066667	12.37898177	-0.253173105426608	0.0545603624817166
FOXJ3	24.9971513766667	25.8422437766667	0.0479676410678276	0.0933523149763378
FOXK1	15.6783417433333	11.5995268966667	-0.434707013322659	0.00180686303855839
FOXK2	60.0379934133333	62.0571837566667	0.0477224667112776	0.152375397632977
FOXM1	48.01068936	78.4523584066667	0.708461166588859	0.000154499324339253
FOXN2	21.0646577633333	27.32503074	0.375398642214234	0.0238478024900451
FOXN3	24.32288595	21.1017636133333	-0.20495083755634	0.0417335411365398
FOXN3-AS1	4.65635323733333	6.608268095	0.505071710331251	0.0214992770473454
FOXO1	2.24345445133333	3.639213794	0.697904914717975	0.00147729879722956
FOXO3	288.653022533333	173.4261835	-0.73501460222513	8.20327437313051e-05
FOXO3B	2.65495348	1.50209667466667	-0.821708914971271	0.004308682660784
FOXO4	37.78667292	11.4448644166667	-1.72317712439923	2.10691840299239e-05
FOXP1	8.79507622	11.39925403	0.374171431593162	0.0140696093839779
FOXP2	8.47234643766667	7.59591441933333	-0.157537931710139	0.0646872267967646
FOXP4	7.278689567	7.14766047933333	-0.0262076287800565	0.499221383378597
FOXRED1	57.4206331266667	63.39592499	0.142820870771334	0.149720650241684
FOXRED2	16.73006533	22.21757398	0.409258213026439	0.00116387083930209
FPGS	106.733709066667	103.469931526667	-0.0448043059430897	0.428561382047301
FPGT	4.67360479766667	5.55994515566667	0.250534907734515	0.121624320906646
FRA10AC1	13.54725173	16.9099357	0.319870965702531	0.0199647069170564
FRAT1	2.51944548566667	1.160557001	-1.1182888577364	0.0301911840067572
FRAT2	14.3333590666667	10.8938875833333	-0.395857864384149	0.0173511217036561
FRG1	41.7769127966667	60.67881708	0.538487075844012	0.00267145423974983
FRG1B	51.9728074633333	55.3518197566667	0.0908737555890555	0.270968884770549
FRK	1.294106618	0.811022177666667	-0.674143210969381	0.0324892247536991
FRMD3	22.4100998166667	8.59879386566667	-1.38194285937422	0.00578404866055191
FRMD4A	2.48025339	1.53095935966667	-0.696051532073448	0.00299872528187934
FRMD4B	1.57042620766667	1.84224067366667	0.23030539586697	0.0762934650532457
FRMD5	1.40575523466667	0.973948193666667	-0.529428479603072	0.0777906225979472
FRMD8	43.5810312466667	42.5983383166667	-0.032903180325654	0.655937377646942
FRRS1	2.219003353	2.24864609466667	0.019144771527444	0.913465847725109
FRS2	8.06732863033333	7.63244153233333	-0.0799463938565613	0.338738894976889
FRS3	5.19160782566667	2.849057379	-0.865696728874185	0.00888078929870296
FRYL	13.9424738233333	14.9561584733333	0.101253100626596	0.134845846367829
FSCN1	0.334235917666667	3.18449369933333	3.25212533576406	0.0276990005045105
FSCN2	0.76113923	0.50750994	-0.584724301272814	0.154028930060266
FSD1L	1.96740389433333	2.76423164433333	0.49058535625727	0.0112307206992826
FSD2	3.19317781833333	1.77121909233333	-0.850250216010321	0.00916218044200715
FSIP1	1.11504856666667	1.28571875133333	0.205468541193549	0.578542126527436
FSTL3	1.596443345	1.49015310366667	-0.0994007891185794	0.703994567853545
FTCDNL1	1.29677679566667	0.901704654666667	-0.524203306780095	0.30635640546521
FTH1	196.487127366667	305.059926666667	0.634657877779204	2.42315993970413e-05
FTH1P3	1.16190535533333	0.668576218666667	-0.797328612583992	0.118861820895658
FTL	5766.19727433333	3342.75972033333	-0.786580538600963	0.00451910513060162
FTO	22.2879636	19.1733517833333	-0.217162243566335	0.00123271612972981
FTSJ1	70.77198191	72.5810196733333	0.0364140037072075	0.416635232900651
FTSJ2	80.52933789	83.16247923	0.046418296646923	0.264628038817633
FTSJ3	84.2136798666667	71.7588070033333	-0.230898701556403	0.0095811688070375
FTX	2.38784791466667	1.35222308566667	-0.820377769576945	0.0871547829597982
FUBP1	124.940618333333	153.945136366667	0.301173713662902	0.00322546956489523
FUBP3	57.7422942666667	45.67146623	-0.338335324589052	0.0100876674744334
FUCA1	83.14661079	52.7071454133333	-0.657658899081852	0.00201030134161588
FUCA2	29.9242993066667	30.7709442866667	0.040251251115208	0.283445465051453
FUK	19.4179294333333	10.3593735886667	-0.906452603269188	0.000597565268091587
FUNDC1	25.82688145	19.8465108866667	-0.379988054270582	0.00924953960883692
FUNDC2	39.5421763466667	40.1193201033333	0.020904879809469	0.715104803625679
FUOM	8.24719304866667	5.01207868733333	-0.718494113800884	0.0143366686944875
FURIN	50.2098809366667	35.1870157666667	-0.5129281405428	0.00036910878309457
FUS	226.625191666667	176.894565033333	-0.357418517245743	0.0198939418043249
FUT10	6.46687696466667	7.99791581866667	0.30655493356824	0.0392474829556498
FUT11	9.09520399233333	11.50543157	0.339137199300843	0.0349619285960503
FUZ	21.1077702133333	16.76401779	-0.332406225467629	0.0269079009933541
FXN	13.0229219533333	17.0244899566667	0.386558394275088	7.25730317807655e-06
FXR1	51.6071068666667	70.4058663466667	0.448125887566222	0.00269295389580992
FXR2	41.68874576	37.38722319	-0.157112644276354	0.018033262284441
FXYD5	128.361270666667	220.845106266667	0.782824887630327	0.00253035811870467
FXYD7	0.367344791333333	0.475961983	0.373711525811501	0.617543429410842
FYCO1	7.200204946	3.63966925533333	-0.984230616342037	0.000230609810947964
FYN	4.618703659	6.73538976733333	0.544273450504409	0.0222433199596145
FYTTD1	86.4945758033333	72.5667683733333	-0.25330063843107	0.027622613808808
FZD1	2.14628876166667	4.03745183733333	0.911600860706634	0.0160928726510734
FZD2	0.955190099666667	0.500192856333333	-0.933303430117972	0.10522782382493
FZD3	8.33807048733333	8.58531179	0.0421569607973902	0.337919923649351
FZD4	0.448214837666667	0.599607155333333	0.419827191105181	0.424800012127522
FZD5	1.49201197233333	2.12960725666667	0.513328280134768	0.0458515082988795
FZD6	38.21731495	61.26981383	0.680950045811225	0.00284788242587274
FZD7	2.94008650833333	3.91387616166667	0.412739503436286	0.0124907814937723
FZR1	53.6381109166667	47.61260729	-0.171914794033982	0.0266299787572247
G2E3	7.52229622533333	11.0976624033333	0.56101079581121	0.000171918760881376
G3BP1	207.964837866667	254.7824286	0.292926161691293	0.0176989702873693
G3BP2	100.329421183333	137.3487195	0.453098727970111	0.00928001861671163
G6PC3	127.152915266667	86.3513349	-0.558274153863427	0.00247504671422468
G6PD	40.6538478066667	31.0384292766667	-0.389336356316462	0.00607890490585977
GAA	2.27851863566667	1.40585865733333	-0.696644614632059	0.00695721217158843
GAB1	34.3540013066667	30.6529575433333	-0.164451864838105	0.0384526052427997
GAB2	7.63896615633333	6.43871061466667	-0.246605589703848	0.0201276464518556
GAB3	3.40954595633333	1.77107615933333	-0.944953378896212	0.000210436913333365
GABARAP	441.256353433333	453.5164395	0.0395377967086951	0.252549460318352
GABARAPL2	74.56792192	86.92265332	0.221177076907442	0.00607351404044456
GABPA	33.2114981433333	34.53187434	0.0562458406148524	0.220315243753863
GABPB1	28.4404819766667	38.7599307833333	0.446620080115679	0.00538502971741914
GABPB1-AS1	19.66246045	9.98042634766667	-0.978270512149413	5.80650930153937e-05
GABPB2	10.5732847053333	12.44718915	0.235396351513335	0.136791673964386
GABRB2	1.36466789833333	0.864985437	-0.657802155052673	0.0141086266458649
GABRR2	5.52110385833333	1.787266326	-1.62720210936175	0.0158233251735606
GADD45A	102.74605312	75.76566686	-0.439466829680015	0.0113291835183012
GADD45B	196.052763366667	174.951584666667	-0.164286244606951	0.0287329042518551
GADD45GIP1	219.610433533333	271.244587066667	0.304647750175528	0.00207587673644425
GAK	60.2506098233333	50.90409101	-0.243194237518731	0.00318193304006579
GALE	21.0846038566667	27.3836002533333	0.377122220985397	0.0141826165584341
GALK1	46.7325627333333	53.2106055733333	0.187285668191505	0.174958865949508
GALK2	16.2125974666667	13.2561049266667	-0.290458320528253	0.012129546366784
GALM	58.3362100633333	69.7056443833333	0.25688382089716	0.0115286877053902
GALNS	2.46684192433333	2.04797861266667	-0.268464621300566	0.2427410022405
GALNT1	34.7834538133333	45.0689333633333	0.373732114748537	0.00444941585228114
GALNT10	75.65839774	64.22906882	-0.236273843258537	0.00708721808136703
GALNT11	3.48068399133333	6.997998048	1.00757142334129	0.000425257572392946
GALNT12	2.47542174766667	2.28388148633333	-0.116186554685874	0.673162697431926
GALNT2	114.003901066667	117.417969833333	0.0425700252935166	0.143027020381954
GALNT3	16.69177415	25.06422704	0.58649243799405	0.00917961008370967
GALNT6	19.38711637	15.05319472	-0.36502853288445	0.0123259112895255
GALNT7	24.3615287333333	28.75442299	0.239179219701413	0.0428256035163828
GALR2	1.78494439366667	1.073614773	-0.733402702354964	0.0584776152310859
GALT	52.32954064	29.6625039033333	-0.818985209454185	0.000376629994759972
GAMT	96.7003913666667	51.4380868166667	-0.910684744400961	0.00492039798621405
GAN	1.43703661133333	1.420768247	-0.0164255736412467	0.941021615145329
GANAB	380.2148163	363.1427147	-0.0662781150849735	0.116484907370414
GANC	7.88844903233333	5.881863357	-0.42346840723007	0.00146505749457101
GAPDH	3683.70831266667	3811.89319666667	0.0493488688080204	0.502739698091826
GAPDHS	13.0928756533333	4.64478747233333	-1.49509750732879	0.00725996135964295
GAPVD1	20.7559155766667	24.9131614666667	0.263385537480274	0.00865688501034608
GAR1	64.31717061	82.12389955	0.352598191615249	0.0278967602793239
GAREM	6.93928533733333	3.60505310233333	-0.944766579790024	0.00460986445668698
GAREML	0.199940525666667	0.135906081333333	-0.556960906340587	0.346758609317317
GARNL3	4.73477059433333	3.81143956766667	-0.312958525352101	0.0111769638842764
GARS	106.6231776	153.794739633333	0.528485075214802	0.000496818725698342
GART	139.819497266667	152.141780566667	0.121850841844582	0.0258505955934255
GAS2	65.46991823	87.73120864	0.422257967118836	0.00846623229438469
GAS2L1	0.794324674	1.94400357733333	1.29123015042969	0.0149474973804113
GAS2L3	3.380457617	5.643216064	0.739299028408276	0.0121819093847752
GAS5	575.926828833333	540.6282126	-0.0912487290937739	0.124452006243013
GAS5-AS1	3.24981395233333	2.74096325766667	-0.245674138957429	0.531174653557221
GAS6	545.778043733333	337.1470839	-0.694936237814097	0.000364727082691447
GAS6-AS1	5.541163196	0.944820409	-2.5520768235731	0.00776502029777286
GAS6-AS2	9.30214541233333	4.39018551733333	-1.08328158700475	0.000179625563729156
GAS7	25.0792284833333	19.2704928766667	-0.380099495381699	0.000411262186683285
GAS8	3.47259070466667	2.770283304	-0.325978856604902	0.0337760155518969
GATAD1	9.48117196933333	8.70636112633333	-0.122995539817969	0.118256872141995
GATAD2A	41.93961377	45.99674431	0.133218174121526	0.0863403431133915
GATAD2B	24.8483855066667	20.2915201633333	-0.292275167138306	0.0069912630510156
GATC	23.75264511	25.0765727133333	0.0782520025224582	0.143115583981397
GATM	36.5197746733333	35.3088480433333	-0.0486481102198511	0.612912314519067
