siIRF4 MM1R	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
CACTIN-AS1	1.43505002833333	0.489993736	-1.55026582134912	0.00565797898325359
CACUL1	18.8019690933333	29.2822147866667	0.639140916850335	0.00351676626494479
CACYBP	134.918262933333	187.8622023	0.477589178104029	0.000622979219234402
CAD	43.2358570933333	31.34254715	-0.464105859399553	0.0107022791519802
CADM1	240.6914234	246.5332285	0.0345973756227163	0.100295775446825
CADM4	2.00630668333333	1.39766257933333	-0.521526042220182	0.0559119069776021
CADPS2	38.0013702166667	45.37103075	0.255719996757213	0.0338984357180909
CAHM	0.606476875666667	0.630636203666667	0.0563553569412761	0.925388372366459
CALCOCO1	66.5577865633333	57.5625057066667	-0.209478061976613	0.0766679681136121
CALCOCO2	27.7763799833333	40.6479788366667	0.549325028884887	0.000450750293889503
CALD1	0.263845769	1.84937079566667	2.80926775768085	0.0199259943044736
CALHM1	2.93763304233333	6.682275597	1.1856852936422	0.00766528236457605
CALHM2	19.77206074	34.55783249	0.805549489148472	0.000206019207198157
CALM1	57.5867380733333	61.17213565	0.0871380397778066	0.136795404706641
CALM2	1335.302982	1966.537617	0.558490654743728	0.00448924941758271
CALM3	198.3968649	173.3449514	-0.194743408943432	0.0814686147614383
CALML4	33.6731825033333	25.1562478333333	-0.420683325038846	0.0022036651700148
CALR	2339.643614	1690.8452	-0.468544203754947	0.000770005820897282
CALU	83.5788512833333	91.05211932	0.123554667376326	0.00791601814876164
CAMK1	8.147747724	11.6491215466667	0.515747949783876	0.010341949210819
CAMK1D	20.3912716133333	22.0994915933333	0.116061434698461	0.237477316803631
CAMK2D	2.12612949166667	4.32552667966667	1.02464634045626	0.000525161896601105
CAMK2G	22.5207559633333	23.1169958366667	0.037698669192046	0.600127674749763
CAMK2N2	0.804964760333333	0.87603305	0.122059672795498	0.900649450025905
CAMK4	2.297563606	2.43950682566667	0.0864847180937698	0.650280400739587
CAMKK1	0.668418314333333	2.13716539833333	1.67687539639399	0.0014083557453614
CAMKK2	26.46897201	22.7881393366667	-0.216019032564196	0.0816209442842732
CAMKMT	14.3963701033333	12.7716006733333	-0.172765746485864	0.224668856956918
CAMLG	41.63058142	55.2465284366667	0.408240104201098	0.00549864996184956
CAMSAP1	10.76299013	11.3834767766667	0.0808623200979434	0.36944238979507
CAMSAP2	27.7367636566667	32.2864573633333	0.219129686792464	0.106245072215064
CAMSAP3	0.409894409333333	0.098812543	-2.05248622238039	0.00572940423627939
CAMTA1	6.40297972466667	6.296754015	-0.0241351325672965	0.731813841697092
CAMTA2	20.2290954966667	19.8884716066667	-0.0244994022222581	0.719825214427553
CAND1	99.57638681	118.024283	0.24520814617001	0.0380672127923288
CAND1.11	2.006007171	1.176462947	-0.769870880021844	0.179541782812351
CAND2	0.567516655333333	0.602168506	0.0855045228092525	0.725123533658352
CANT1	44.9295993333333	50.5286189433333	0.169434552050454	0.086673171207714
CANX	678.030656633333	601.085817833333	-0.173779524020834	0.00047811025069758
CAP1	271.085614433333	348.567625466667	0.362690023520433	0.000833572229058558
CAPG	1.66072024266667	1.32173643766667	-0.329374540656771	0.0545043446547594
CAPN1	87.9761251166667	89.8547852866667	0.0304832780748419	0.555494055081527
CAPN10	26.49885519	37.5021308833333	0.501042538981854	0.00929488715640132
CAPN10-AS1	3.544047383	6.464587105	0.86716033515659	0.00219294484215234
CAPN12	8.90206429966667	9.724924426	0.127547117296837	0.155948924696854
CAPN15	59.50545468	49.76671875	-0.257840652359497	0.0100587655311235
CAPN2	170.0511097	100.553774576667	-0.758001182260608	4.70188359565848e-05
CAPN3	5.01873466833333	2.016357628	-1.31557213256828	0.0191002667814772
CAPN7	34.2823098466667	36.6697101966667	0.0971245468692563	0.203513458897869
CAPNS1	364.3200727	337.4017353	-0.110739090868232	0.116959122143116
CAPRIN1	118.3697486	132.597193266667	0.163749814871065	0.0542460112911005
CAPRIN2	30.6411840266667	25.6676008066667	-0.255523595381908	0.0508070765964196
CAPS	23.8156514966667	18.2901518466667	-0.380842962812463	0.0278910358691737
CAPS2	3.91144061066667	2.618610256	-0.578898709564181	0.00788891463907897
CAPZA1	149.0267521	193.184680266667	0.374409356486418	2.69072644825271e-05
CAPZA2	171.461462466667	233.0674192	0.442862988416005	0.00524697341206825
CAPZB	158.585292366667	174.457552733333	0.137617079239389	0.0500773532770646
CARD11	80.1206194466667	65.2260774166667	-0.296724705335432	0.0111719767496196
CARD16	31.31460857	32.3283146533333	0.0459624530481018	0.589229226904348
CARD6	4.87901582666667	1.98462811133333	-1.29772146920239	0.0109300183283999
CARD8	17.11731534	18.8218077366667	0.136948749215981	0.216991695708791
CARD9	0.192834368666667	0.123584455666667	-0.641864910637946	0.0950504591453269
CARF	5.10115541233333	5.64274351166667	0.145572719325226	0.114439738411101
CARHSP1	45.6523322666667	50.40599864	0.142906868112792	0.0309616453803195
CARKD	41.6249926533333	25.79734983	-0.690227152815529	0.00433894998382885
CARM1	62.0351938366667	57.9905942766667	-0.0972679954021951	0.319521955167632
CARNS1	5.40418192766667	2.756344498	-0.971320030104957	0.00471635632928236
CARS	75.9729801166667	60.25941158	-0.334299828120776	0.00347175558164862
CARS2	107.58691598	98.7810673333333	-0.123196175097693	0.187657713126195
CASC10	0.160830408333333	0.149923591666667	-0.101312783145933	0.885827869625721
CASC3	84.6237349566667	75.1727689533333	-0.170852216144891	0.0894213757435558
CASC4	79.4279234766667	106.760142966667	0.426654950746746	2.50566862672313e-05
CASC5	21.2864808633333	19.3895138166667	-0.1346608304184	0.332197770631462
CASD1	22.5781025	32.17934611	0.511210765744063	0.000936087709479949
CASK	5.79150717666667	7.06361922133333	0.286468730943645	0.00319328582329775
CASKIN2	3.45930353233333	2.44687846666667	-0.499539160392828	0.00917923254920193
CASP1	53.9532162366667	42.7690349866667	-0.335142308085788	0.0229883224458687
CASP10	66.5159411	62.01522283	-0.101077739714188	0.206730181278328
CASP2	60.0302344833333	61.0920845933333	0.0252961658475244	0.658632640551253
CASP3	126.180242866667	165.4432033	0.39084999165107	0.00039502134686235
CASP4	55.6999373733333	78.01874898	0.486145159669113	0.00258708981050208
CASP6	27.4213668266667	39.46653181	0.52532926097165	7.90010299195023e-05
CASP7	33.33679514	43.2563631233333	0.375796956220996	0.00481736158977975
CASP8	95.5335284033333	96.3380864533333	0.0120991185990286	0.726614262956734
CASP8AP2	20.4075407633333	20.1121596633333	-0.0210343310804215	0.508489599296627
CASP9	7.34004374733333	8.88511723533333	0.275602150436686	0.0165049403314652
CAST	50.49813001	60.9974000133333	0.272517785168435	0.0201596609130862
CAT	50.9188826533333	69.60284907	0.45094559988579	8.10617968988499e-05
CATSPER2	5.243454057	2.75926361	-0.926234188359752	0.0301263370497187
CATSPER2P1	0.779053813	1.07493660466667	0.464456687374204	0.295427626135314
CATSPER3	1.986545146	1.71558500866667	-0.211560965914553	0.27729205570849
CAV1	45.5088093133333	33.91175461	-0.424360408302548	0.0071712070522035
CAV2	22.1996189766667	13.3687115933333	-0.731674482369708	0.00360648960279952
CBFA2T2	8.96878342833333	10.6168048766667	0.243365443953099	0.0812801485822815
CBFA2T3	35.63707827	24.9178328166667	-0.51620046334558	0.0234456627398644
CBFB	87.3437859033333	106.2088562	0.282127098951026	0.00157854732425234
CBL	13.7653575666667	16.9134457733333	0.297128524069523	0.0643742669004554
CBLL1	36.4872063666667	54.5137376866667	0.579229145220517	0.0156241244570749
CBLN3	12.4081709533333	8.34343584833333	-0.572576951656088	0.0091748215102686
CBR1	32.5361437533333	27.8444554966667	-0.224653189387154	0.0216845160336186
CBR3	8.56775124833333	14.53413647	0.762456858508986	0.00227367125122116
CBR3-AS1	0.947011942666667	1.10871956466667	0.227439977219756	0.554229552738005
CBR4	13.91331707	18.8607604833333	0.43892143458077	0.00796137685337398
CBS	0.295390600666667	1.13709544933333	1.94465753572254	0.036312408081379
CBWD1	67.06665503	64.0569439933333	-0.0662406768339159	0.0734625815231613
CBWD2	57.0949123733333	43.67305036	-0.38661889511753	0.00497068547510931
CBWD3	5.28329423166667	5.94129335666667	0.169339267469375	0.296019698365977
CBWD5	9.188366409	8.22396967166667	-0.159973444746972	0.0354934487188493
CBWD6	4.07589827633333	4.42538215166667	0.11868399769383	0.506293149230865
CBX1	78.6458779566667	87.7593749533333	0.158182098432042	0.0110619521114542
CBX2	0.517717594333333	0.400986922333333	-0.368610162363357	0.365735193168644
CBX3	305.984700033333	357.539912766667	0.224644784774024	0.00222862079226751
CBX3P2	1.21670583266667	0.973655170333333	-0.321497581582918	0.502512290697792
CBX4	17.23365454	13.4834437633333	-0.354039651787881	0.0214512030697656
CBX5	44.5170462833333	51.6331735766667	0.213940401806385	0.055573867193605
CBX6	102.571726433333	85.2644784033333	-0.266616373450424	0.0124247619428458
CBX7	47.29570018	53.2497078333333	0.171064580686011	0.0411000844297645
CBX8	11.15535764	10.2816543556667	-0.11766434892669	0.175128283719882
CBY1	9.08959833533333	10.77530137	0.245439771036491	0.0630223120464378
CC2D1A	25.4627178733333	20.7788662566667	-0.293269480165745	0.0689846230469809
CC2D1B	26.3302652	20.3915413566667	-0.368751222399315	0.0010697122857421
CC2D2A	1.51611020266667	0.779112135333333	-0.960471732376962	0.000287695567180025
CCAR1	62.0561233933333	65.2446172333333	0.0722853069178042	0.107036036389291
CCAR2	94.33996604	82.9287532233333	-0.185996678962489	0.0120384408854991
CCBL1	13.28614585	10.181038029	-0.384037995046525	0.0143462206593629
CCBL2	36.30587873	41.9016794766667	0.20680489869542	0.135926144347208
CCDC101	39.4025648333333	29.36596836	-0.424144329832957	0.0168180569068562
CCDC102A	15.4640409033333	16.7569339533333	0.115840841966491	0.1883589178935
CCDC102B	1.00340681033333	0.808625572666667	-0.311362900657638	0.465833616916942
CCDC103	0.359178613	0.484254588666667	0.431064270957583	0.284920538158471
CCDC104	17.0944074233333	25.9233731466667	0.600729041072176	0.0443900882252515
CCDC106	4.821218278	3.31698960033333	-0.539523259544778	0.00517536620431551
CCDC107	15.39241833	10.1291858703333	-0.603701691132576	0.0131426321311091
CCDC109B	61.88056305	55.34385847	-0.161063094453557	0.0879547085253674
CCDC110	11.5669796	16.04860898	0.472436063245701	0.0369065397402343
CCDC112	15.52816317	16.2947889833333	0.0695234862829232	0.434356653694217
CCDC113	0.919607670666667	0.990606941666667	0.10729423070721	0.628383465522476
CCDC114	0.578706305	0.291819016666667	-0.987757461415303	0.0815064329490917
CCDC115	24.9680525766667	25.1730034266667	0.0117940564164298	0.859489536626382
CCDC117	52.3087128066667	69.8176381466667	0.416540283791409	0.00156608538606276
CCDC12	93.3404078666667	75.20426042	-0.311687376630761	0.00668197853270361
CCDC120	36.81412414	14.10212213	-1.38434709809157	2.53365996280415e-06
CCDC121	1.51019359266667	2.0636587	0.4504708877178	0.0337647888114791
CCDC124	182.058846766667	136.7938466	-0.41240151230926	0.00702924626489272
CCDC125	13.0763862333333	13.5033577166667	0.0463542941124632	0.629040943047685
CCDC126	6.68957529066667	8.61560588533333	0.365037636737916	0.164743232217547
CCDC127	50.42348906	60.02073197	0.251364963997582	0.0586187032990033
CCDC130	48.7079484166667	33.08253362	-0.558087490722872	0.012945076139804
CCDC132	15.3728553866667	19.95861062	0.376626134605269	0.0052687909102836
CCDC134	12.7054696733333	11.782170467	-0.10884437588668	0.588880188008996
CCDC136	9.494333201	6.83911721766667	-0.473256565283846	0.00464822671909451
CCDC137	53.7921661166667	38.5815242266667	-0.47948594435215	0.000925737782379001
CCDC138	14.0524276433333	14.4471909033333	0.0399696174598287	0.467451284428534
CCDC14	42.0542103066667	40.73037319	-0.0461452117971397	0.48557165207451
CCDC141	0.780941084333333	0.583326485	-0.420910133956104	0.131264004666929
CCDC142	11.7602685366667	9.37900962966667	-0.326413507914605	0.0421752199280019
CCDC144B	4.88729422866667	4.149210818	-0.236199000217567	0.106104466216517
CCDC146	0.660244543	1.37348998633333	1.05677401472654	0.00966366473933535
CCDC15	4.462294012	4.605965675	0.0457180866615665	0.662061432786661
CCDC150	11.0785786066667	7.159140203	-0.629914555460352	0.0030550490312724
CCDC152	0.613645577	0.302463986333333	-1.02064226505893	0.170034834163974
CCDC153	1.96034389866667	2.12008274833333	0.113013810049436	0.555806684651541
CCDC157	1.70175943133333	0.849976204	-1.00153274819862	0.112276435481551
CCDC159	16.51106977	18.1180356766667	0.13399295253561	0.350423300809948
CCDC162P	1.84784849566667	0.624646850666667	-1.5647337900039	0.0968760913530548
CCDC163P	5.95391445966667	3.60048010866667	-0.725649197804405	0.0142297256155002
CCDC167	69.08515486	109.826423166667	0.66877755429288	0.00114665091078556
CCDC17	1.29106861966667	0.701468482333333	-0.880115492508459	0.174336993705645
CCDC171	0.306158143666667	0.296734197333333	-0.0451058578651479	0.950275520569017
CCDC174	22.0109307966667	21.35470621	-0.043666105042209	0.545711867487842
CCDC176	0.559296576666667	1.10266518333333	0.979309388000205	0.136103122987175
CCDC18	6.705430422	6.73707308966667	0.00679200924147683	0.923818419870367
CCDC181	0.669840964666667	0.831061445333333	0.31113654006883	0.246746060951851
CCDC183	3.286190189	2.86107647166667	-0.199857920065546	0.251194741893217
CCDC183-AS1	3.01701273366667	1.60033125266667	-0.914750226005918	0.0248126998172458
CCDC19	0.881132962	0.775614061333333	-0.184020777955527	0.694661541894671
CCDC22	25.51393286	17.8252212866667	-0.517365314396796	0.00516200448599333
CCDC23	22.4226741333333	26.4129731366667	0.236288360896804	0.0294802021468892
CCDC24	4.16987934766667	3.25100940166667	-0.359117912777919	0.141209570017034
CCDC25	31.4784616966667	28.3317892233333	-0.151943325918863	0.0290815932479944
CCDC28A	30.3689213966667	39.8313237933333	0.391307758768905	0.00482497413496573
CCDC28B	6.47488929766667	2.65427500833333	-1.28653767150906	0.0215702669622198
CCDC3	0.419893696666667	0.354834860333333	-0.242876378499866	0.451278400999696
CCDC34	21.8311468966667	22.01467002	0.0120772956131235	0.868912268221448
CCDC39	16.12763781	13.8089409733333	-0.223932463098277	0.0575406187724743
CCDC43	46.7567656633333	56.6590274466667	0.277130701216381	0.0797347098286963
CCDC47	130.074171433333	121.077859366667	-0.10339944350896	0.0613206364712726
CCDC50	47.1622582366667	58.00243516	0.298480671760209	0.02153905538845
CCDC51	24.3219037066667	26.0957318866667	0.101557709873678	0.250940332365435
CCDC53	49.1045309566667	61.4865444733333	0.324414579486682	0.0109936939902496
CCDC57	43.0196117866667	38.58454544	-0.15697139616838	0.00462316499075647
CCDC58	68.31340191	74.0775229133333	0.116867218821718	0.158898110849623
CCDC59	38.3327318066667	48.7737847933333	0.347529111916222	0.00132360582668449
CCDC6	17.3112907366667	22.7422855733333	0.39366395406896	0.0128076457521486
CCDC61	27.0895594066667	14.1707679933333	-0.934818981169044	0.0136480434516018
CCDC64	6.27797980333333	5.24122711533333	-0.260395761809839	0.153855676829542
CCDC65	4.30243193633333	3.90273907766667	-0.140665356398868	0.391266534097153
CCDC66	20.40121938	22.5384127333333	0.143730532762528	0.0917499416217128
CCDC69	252.315621133333	260.569713666667	0.0464398795674754	0.272720791605691
CCDC7	0.638353129	1.04994424033333	0.717886081482746	0.00574008908784169
CCDC71	18.8047135033333	18.0660186866667	-0.0578157204055016	0.572342243066408
CCDC71L	34.6276030433333	43.7637436366667	0.33781362815446	0.0225592366198855
CCDC73	1.38378555	2.423795707	0.808647723481369	0.0063319042484991
CCDC74A	38.03589577	24.3708997066667	-0.642202069470667	0.0130910772999325
CCDC74B	17.33178544	19.6148838233333	0.178528508633062	0.0973119498484957
CCDC77	17.9742607833333	19.4071905933333	0.110658847986034	0.167808369936921
CCDC78	7.12325696	8.42668544466667	0.242428238460184	0.420706539824821
CCDC81	0.17749909	0.0949996203333333	-0.901817975419693	0.159628395872758
CCDC82	21.2264355	24.3131321133333	0.195873635425988	0.0118580506370154
CCDC84	28.24109754	18.51715634	-0.60893359500845	0.00642395193335323
CCDC85B	69.2408099666667	71.9322433566667	0.0550159970598787	0.540106090996793
CCDC85C	5.74126409966667	8.41171302666667	0.551031210550878	0.0226680003716337
CCDC86	547.597381933333	516.840668966667	-0.0833959523276656	0.0428752212088644
CCDC88A	1.06631411833333	0.550715596	-0.953253123968003	0.0115285960891495
CCDC88B	80.8694335366667	61.9126652466667	-0.385359939435315	0.015244587972544
CCDC88C	48.9722343566667	43.0237670433333	-0.186830171742552	0.083362139852715
CCDC9	45.80049621	36.00602843	-0.347124753967564	0.0102734989214634
CCDC90B	20.2963913833333	25.18615229	0.311407492310988	0.00387772702308317
CCDC91	21.0501132966667	21.13511633	0.00581405490540422	0.80460161695019
CCDC92	18.0549863133333	23.1535622066667	0.358836844487669	0.0440568011846445
CCDC93	30.5754576	30.8259291166667	0.0117702885444274	0.865593821418321
CCDC94	62.5811947033333	45.27826688	-0.466910463474913	0.00581691349478339
CCDC97	52.8029393833333	51.75591	-0.0288946292214966	0.555117574530864
CCHCR1	2.74801075633333	2.25473331233333	-0.28543084819756	0.0309901952328362
CCL3	443.841847433333	57.5622827833333	-2.94684998563308	0.010106232833547
