siIRF4 MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
FLJ10038	5.670574022	2.51634069966667	-1.17216751500644	8.96411687311184e-05
FLJ13224	0.719399625	0.722548426333333	0.00630087510439766	0.988416360844663
FLJ20021	14.16047321	6.07536478633333	-1.22082653679985	0.0231366055954565
FLJ23867	0.862966701666667	0.765157678	-0.173547814514522	0.373978307943104
FLJ27354	1.10007948633333	0.766365646	-0.52150297385821	0.402290087311941
FLJ31306	30.83357243	18.42912557	-0.742514433005016	0.000722699953382585
FLJ37453	3.59082422933333	6.88707429433333	0.939576205309737	0.0140016986192177
FLJ42627	0.748685272666667	10.4623314786667	3.80470119904121	0.00332523133616019
FLJ45513	0.250536544333333	0.491315563	0.971628882432951	0.125688932230401
FLJ46906	0.648145718333333	0.515810357333333	-0.329477458854492	0.687284995422471
FLNA	79.5340136166667	196.566707466667	1.30537511062905	3.16641817973916e-05
FLNB	4.98967210166667	104.119066946667	4.38314546672425	0.00104527881057007
FLNC	0.554370915666667	0.306708296	-0.853984380509944	0.00420932068963961
FLOT1	10.2410616233333	13.6085135233333	0.410144210110093	3.93575848018887e-05
FLOT2	182.7639233	155.461417266667	-0.233424743824871	0.000338569144154578
FLRT1	0.529825700666667	0.489603630333333	-0.113903571908176	0.760375039604765
FLT3	0.622861283666667	4.005493682	2.68499726344548	0.00454017333743769
FLT3LG	14.6566266466667	6.76725242433333	-1.11491098411888	0.00040101857439598
FLVCR1	9.05830793833333	9.29362282433333	0.0369995103687889	0.621228661144201
FLVCR1-AS1	5.735257962	7.88699065666667	0.45961655595536	0.0276448167394297
FLVCR2	0.207530739333333	0.151103378	-0.457789130331073	0.326493294126075
FLYWCH1	27.06893974	31.4716826566667	0.217415935536782	0.0426149309372505
FLYWCH2	31.6314535833333	117.113535666667	1.88847606856622	0.000156204100466992
FMN1	20.2350031566667	0.0203337976666667	-9.95875767167355	0.00466644175192423
FMNL1	120.486700333333	72.12294456	-0.74034370251137	0.00819831307658608
FMNL2	10.3695127766667	10.3846211013333	0.00210046914519846	0.974527629320055
FMNL3	5.589114755	6.318877603	0.177048524461259	0.149831526250838
FMO4	5.375058333	1.61905783333333	-1.73112589153186	0.00151140679378679
FMO5	1.41621564233333	3.667571268	1.37278404411644	0.0236365140754296
FMR1	32.7918588733333	33.9889594766667	0.0517285103554761	0.423778771933983
FN1	40.4903247033333	14.4736654066667	-1.48414688667374	0.0284700799594873
FN3K	0.686510994333333	0.326294592666667	-1.07310774564676	0.134663319780417
FN3KRP	34.84555448	54.33750402	0.640973685296802	0.000449171369211015
FNBP1	29.1404961533333	35.6908262366667	0.292527858626739	0.0150748398326132
FNBP1L	0.933793599333333	0.106757716	-3.12876335413274	0.0204227510734119
FNBP4	73.28036745	53.4452291233333	-0.45536556842631	0.00361399309939699
FNDC3A	21.0734273866667	16.8916846733333	-0.319111752567507	0.0308938179067569
FNDC3B	53.4471266466667	17.0096445933333	-1.65175939273928	0.00267464030104191
FNDC8	11.3277720166667	14.75215965	0.381062038948517	0.00168351309782163
FNIP1	17.3018935966667	7.46471791233333	-1.21277029367028	5.56699409928068e-06
FNIP2	17.48733641	8.90911133133333	-0.97295712370789	0.000245070539520511
FNTA	152.487177966667	157.111687533333	0.0431025693078673	0.100937510424996
FNTB	0.318820682333333	0.545344738333333	0.774423292423456	0.0188851512003001
FOCAD	14.10135486	19.08357431	0.436497626536997	0.0102666539209323
FOPNL	60.87759245	81.9264132366667	0.428417349434879	0.000837786689742977
FOSB	0.249207179	0.386757251	0.634082710663842	0.111418795818466
FOSL1	1.187583755	2.810757105	1.24292952295907	0.00910432696811362
FOSL2	4.35980863433333	3.40041190633333	-0.358555295259554	0.162638831361949
FOXD2	1.02521855033333	1.82803162966667	0.834359544817779	0.0118776665160332
FOXD2-AS1	1.99829608466667	4.830363448	1.27336138391635	0.000951204246393609
FOXD4	1.25219724966667	1.803317438	0.526191539166891	0.0252297497325408
FOXJ2	13.33322374	3.73163631766667	-1.83714534676598	0.00670456032218013
FOXJ3	27.17446432	35.9035577366667	0.401875213690444	0.00323605624305912
FOXK1	15.5466614966667	15.8413959433333	0.0270946632097321	0.686258491255159
FOXK2	65.75943281	74.28208201	0.175816396812539	0.0226121775578153
FOXM1	50.8808487266667	98.9377266366667	0.959398014091942	7.36301030728653e-05
FOXN2	28.6175610066667	29.9739890233333	0.0668103740608522	0.412162985381899
FOXN3	25.4079246066667	24.8871475933333	-0.029877649409543	0.717633335960747
FOXN3-AS1	5.35339637066667	14.0762126066667	1.39473282952247	9.63564389682395e-05
FOXO1	3.956485895	5.78096670733333	0.54709114989933	0.00736071107652253
FOXO3	233.3417682	25.5788702366667	-3.18942012297308	0.00139884224469721
FOXO3B	1.917939053	2.46700731833333	0.363205119298907	0.0254776387829695
FOXO4	18.96049259	9.92527041966667	-0.933818130711622	0.00197002361855817
FOXP1	10.4091116556667	13.1482177566667	0.337020305157443	0.0442966924903767
FOXP2	10.7174160943333	0.299548148	-5.16102539838814	0.00135726461667485
FOXP4	7.92031980766667	15.21098295	0.941482794657642	0.000147088266827232
FOXRED1	43.84139299	98.0908756	1.16182530503839	0.000134954528313925
FOXRED2	15.7570696133333	12.8637917733333	-0.292683298813646	0.0199758550768485
FPGS	101.018652613333	137.306145433333	0.442774493519712	0.000547657260664495
FPGT	7.047459314	4.09439645866667	-0.783452439261057	0.00111028079686906
FRA10AC1	17.9782932	14.6585875066667	-0.294509969755394	0.0153164643507712
FRAT1	2.54942581533333	2.920748448	0.196165751949861	0.310402580935978
FRAT2	17.8916016833333	19.92783079	0.155502131197428	0.177074640964383
FRG1	63.2222064166667	102.55561539	0.697903197730744	0.0101605296687133
FRG1B	77.3465590166667	138.005077466667	0.83531233165581	0.00575157674551547
FRK	0.805749799666667	3.43985730433333	2.09394488912189	2.07839930220288e-05
FRMD3	47.5172883933333	0.0345455423333333	-10.4257372337485	0.00201924108596805
FRMD4A	2.023062545	3.66675604066667	0.857963359841348	0.00170542528535376
FRMD4B	2.89932341733333	2.372082945	-0.289561816204119	0.0133831884613714
FRMD5	0.701297637333333	0.436690251333333	-0.683416542814922	0.0912989677284995
FRMD8	40.0752319933333	81.5884978133333	1.02565490612314	2.40696993943338e-05
FRRS1	2.87100833033333	14.1327597233333	2.29941378852113	0.00469454141055308
FRS2	9.03494979866667	6.55429005466667	-0.463077065430047	0.0140982540133724
FRS3	2.71429114533333	4.82673558766667	0.830472318900289	0.0196958275705161
FRYL	16.7702560966667	19.7039677833333	0.232581453793531	0.126480322420177
FSCN1	2.3322512	1.21546995466667	-0.940208953725515	0.0125146384989147
FSCN2	0.584507081	1.31258431166667	1.16711768739044	0.0841972684817795
FSD1L	2.72252815633333	3.18712621066667	0.227309181839348	0.034688666980616
FSD2	1.95379025633333	1.523526787	-0.358860733098927	0.0537711836619924
FSIP1	1.58245989333333	0.800564021666667	-0.983080249919054	0.00785369654872523
FSTL3	1.311499681	6.41239240133333	2.2896452560956	0.000556831478408134
FTCDNL1	0.993781317666667	0.847675281666667	-0.229416702064899	0.383484159050968
FTH1	299.044076866667	3369.28067633333	3.49401056879598	0.00441593041955291
FTH1P3	0.505255473	1.256613999	1.31445660799378	0.0233184819621993
FTL	3107.47997166667	4335.863912	0.48057438327089	5.76283872032588e-07
FTO	20.0659294266667	7.490594047	-1.42159593903381	7.98556923521893e-05
FTSJ1	62.8877871566667	68.72382211	0.12803040279497	0.00132892330520214
FTSJ2	67.34233122	105.4545725	0.647036082033666	3.17817065271434e-05
FTSJ3	63.7914132	115.333796033333	0.854381180345822	0.0012072747937747
FTX	1.61364759866667	0.710049512333333	-1.18433401213158	0.00561687201746655
FUBP1	130.567907166667	131.891958166667	0.0145562675964101	0.842548981354091
FUBP3	49.6776975533333	95.0846975333333	0.936614869954218	9.11583244651576e-05
FUCA1	78.0911549166667	35.35766777	-1.14313603298617	4.69611830034076e-06
FUCA2	27.6208369966667	46.2941886766667	0.745074064538204	0.000119690129818436
FUK	12.8728852	5.29361080733333	-1.28201140590557	0.00135126460620757
FUNDC1	22.0223152733333	22.49875466	0.030878996489843	0.776002901204317
FUNDC2	43.4117930733333	52.1909070966667	0.265711464080533	0.000358690689996736
FUOM	7.07830990566667	33.40840648	2.23873433742908	0.000110379323581538
FURIN	48.9592539333333	15.00633972	-1.70600944958217	0.00342383480232075
FUS	160.7007824	307.243574633333	0.935005886873084	0.00103981845644337
FUT10	6.40729550766667	10.028002027	0.646246757937651	0.0277249651067775
FUT11	12.07285335	6.118714641	-0.980466166367032	0.000158578144684216
FUZ	21.62887557	24.48367565	0.178861495914518	0.159804926288593
FXN	16.0156103	20.0124603666667	0.321419770261835	0.00192960104233564
FXR1	76.1106900433333	46.7687051366667	-0.702555614022163	0.00124374064792589
FXR2	36.3965797966667	19.3396966966667	-0.912237716787123	3.47065875130036e-06
FXYD5	247.090915533333	141.805293066667	-0.801130585922994	0.000481067260859314
FXYD7	0.324792440666667	0.316900404	-0.0354885561838617	0.970456280475351
FYCO1	5.71593832866667	9.066002352	0.665476184746185	0.0104290277122171
FYN	7.12156154066667	12.3770411	0.797400940006189	0.0136096561826685
FYTTD1	97.24487476	157.909287966667	0.699401909930703	0.0014159240000926
FZD1	2.626579836	7.078559281	1.43027031794103	1.06523859850754e-05
FZD2	0.805526595	1.64504711733333	1.03012477975677	0.0085524752797091
FZD3	7.53402280433333	10.0956761776667	0.422245236007264	0.0341639091502316
FZD4	0.595883082666667	0.215144749	-1.46972166029385	0.0102712612628833
FZD5	1.113152754	2.81985137633333	1.34096754346347	1.49700299424379e-06
FZD6	59.8608319866667	59.53692596	-0.00782759697970103	0.920318182115928
FZD7	3.037303547	7.48535989366667	1.30128058413643	0.00354533465565276
FZR1	49.1051819366667	34.3377016366667	-0.516081799198211	7.46324773236243e-05
G2E3	9.41718290133333	11.7368300666667	0.317675356629197	0.012341006244169
G3BP1	229.3466078	130.5047833	-0.813426883237962	1.57954911840992e-05
G3BP2	130.356720466667	179.5352243	0.46180196236573	0.0022363690463034
G6PC3	89.2231536733333	88.3986445866667	-0.01339389338456	0.708015852042261
G6PD	29.76757339	76.24709767	1.35694080278646	0.000146657935963786
GAA	2.046185553	20.45143626	3.32119328090267	3.25777343409527e-07
GAB1	44.2212540266667	6.43650749266667	-2.78038995134517	0.00246926159857324
GAB2	6.12745149633333	0.323122202333333	-4.24513536964781	0.000395803105538921
GAB3	2.96396462333333	0.0466645986666667	-5.98905593018504	0.0173802487229377
GABARAP	550.787741366667	161.293344333333	-1.7718095425861	6.82748866378658e-07
GABARAPL2	97.4753180333333	73.58004315	-0.40572243436106	0.00166002525844674
GABPA	38.5994354133333	30.6725572	-0.331631295154968	0.0110491965967402
GABPB1	36.80726676	46.40494571	0.334287950153855	0.00109129531798474
GABPB1-AS1	15.8955412733333	5.134841498	-1.63023049450156	1.88840004969221e-06
GABPB2	11.86098865	6.00781801333333	-0.981311250952489	0.00150379230174999
GABRB2	0.527274711666667	1.56275370933333	1.56746371570056	0.00380974415367762
GABRR2	2.64562100433333	1.69514218966667	-0.642200111983692	0.00513057880546152
GADD45A	61.34805817	17.0738985333333	-1.84522516868718	0.000102195153531223
GADD45B	160.578704633333	57.4129994266667	-1.48383124715432	3.05232737295995e-06
GADD45GIP1	232.105214833333	348.9501145	0.588241868325268	0.0235670339738649
GAK	56.96839872	71.8990822266667	0.335811499954077	0.0502611739963972
GALE	20.2153666866667	26.3086191333333	0.380083154516192	0.00112470500969589
GALK1	41.7397880466667	71.2892517966667	0.772261304938624	0.000604421985858254
GALK2	15.1208834933333	19.6569753766667	0.378498914141535	0.00212790897046739
GALM	41.3345238766667	0.407135548333333	-6.66569426518522	0.000484738534380288
GALNS	3.35386066633333	11.9413255533333	1.83206833308022	0.00768230165293189
GALNT1	46.5104150033333	74.4291178033333	0.678313323209119	0.000130490860370229
GALNT10	80.4884923866667	8.05707622666667	-3.3204542229454	0.00149183294747653
GALNT11	7.17333313733333	0.503409164333333	-3.83284024718816	1.696064697904e-05
GALNT12	2.88695946733333	1.60560988533333	-0.846429448251356	0.00136726460479679
GALNT2	117.003873966667	88.6170524733333	-0.400900051155795	0.00631469261188044
GALNT3	16.5289385933333	2.83962535233333	-2.54122158030001	8.48430941660599e-05
GALNT6	28.1044030866667	28.9205022366667	0.041296432872305	0.44031606367922
GALNT7	32.2699451333333	7.83770724433333	-2.0416875336837	4.89925991662096e-05
GALR2	0.610149636333333	0.834219023666667	0.451263111802456	0.294099975199422
GALT	38.26655047	30.5003133133333	-0.327259792649422	0.0256101513027916
GAMT	44.3289453266667	60.8890950266667	0.457934832488312	0.0136703950688506
GAN	1.38795752866667	2.03133227033333	0.549462822041434	0.0198959630075551
GANAB	324.1837535	275.626889933333	-0.234095148812997	0.021671855559898
GANC	6.182279802	12.7989694333333	1.04981679451228	0.000115818946425757
GAPDH	3238.64615666667	4166.645437	0.363495485482449	8.97448911252862e-06
GAPDHS	5.80238419833333	4.76194199966667	-0.285095776399496	0.238606610276574
GAPVD1	26.4366449133333	42.5693419466667	0.687275693177684	0.000421507106381533
GAR1	67.5325045966667	123.987570466667	0.876541531002199	0.0001777997065459
GAREM	4.525965695	0.246628327	-4.19781523154349	0.000688126532433194
GAREML	0.077057335	1.682739581	4.44873582198158	0.00164634279787103
GARNL3	4.54762833833333	6.08093609466667	0.419179075482079	0.0320761729666814
GARS	118.4200743	366.242350733333	1.62888496394102	1.73152555739174e-07
GART	143.534147666667	153.3066308	0.0950260937583739	0.0880711023657364
GAS2	88.25433583	0.714799238	-6.94798525136326	0.000506943147680709
GAS2L1	1.07896702033333	3.821407314	1.8244532709179	0.00579399576362212
GAS2L3	4.01255502533333	5.88955317066667	0.553637007178454	0.0396810248179272
GAS5	669.065805566667	645.6406532	-0.0514166915082386	0.368526178324305
GAS5-AS1	2.875390402	3.650828977	0.344466238137543	0.394723326732721
GAS6	397.868388566667	58.49017005	-2.76602519001761	0.000499218290494225
GAS6-AS1	1.047327393	2.70227758666667	1.36746338344595	0.068957544216232
GAS6-AS2	4.69183901966667	3.19772888466667	-0.553105887364271	0.0597243648101821
GAS7	16.7403784366667	11.163964764	-0.584482666085757	0.00493440687148925
GAS8	3.01557716033333	0.047125077	-5.99979536437261	0.00113207129233336
GATAD1	10.250980975	22.5320182966667	1.13621457212474	0.000102810996351536
GATAD2A	44.3719113933333	82.0095166	0.886144632604823	0.00361193656077395
GATAD2B	23.7354274233333	37.6233716266667	0.664587112290121	0.00245244857392556
GATC	27.0145657533333	52.9246333133333	0.970201877104702	0.00119372951963623
GATM	40.3889304466667	0.0757584853333333	-9.05833673992572	0.000768976617645273
GATS	10.6051564046667	9.066263057	-0.226185971225978	0.0864519355689365
GATSL3	2.05438669133333	3.07090277733333	0.579955076726445	0.140971138540844
GBA	66.64568325	59.20167199	-0.170873511198906	0.0501003413278159
GBA2	67.4744629366667	40.41820465	-0.739336349020825	0.002308704295582
GBAP1	3.92501365633333	11.0454012833333	1.49267625455943	0.00533420209815398
GBAS	54.57779817	69.4615753233333	0.347900936864639	0.00677862111120974
GBE1	26.1525101333333	61.1091914	1.22443996749737	0.000826011377350256
GBF1	43.7289550066667	21.2649827666667	-1.04010918687422	0.0087802469655058
GBP2	2.515280875	0.264024713666667	-3.25197462861922	0.00357944532441511
GBP3	32.30924648	8.08010004866667	-1.99950204248902	0.000817643165068146
GCA	25.34509104	10.2203400143333	-1.31026315289603	0.00399469480117777
GCAT	3.61842276466667	26.7854763333333	2.88801806943604	3.71999233403692e-06
GCC1	36.4698728433333	26.9437617233333	-0.43675388442429	0.00100576602205459
GCC2	28.23804696	21.6807226433333	-0.381227466159162	0.00204014119755632
GCDH	51.53760842	76.1968441733333	0.564105656073348	0.000216003205707711
GCFC2	10.5668545066667	8.92619989433333	-0.24342796576863	0.0469200379197248
GCH1	11.33239835	8.57419135166667	-0.40238070101876	0.00950754068418983
GCHFR	20.6710178066667	83.3538109366667	2.01163873431865	0.00381740642190285
GCLC	32.9068936933333	33.8715507066667	0.0416841907383825	0.472873449758258
GCLM	11.7851719133333	20.29996062	0.784504125016359	0.000463130189095167
GCN1L1	44.73682241	107.054612133333	1.25881225867376	6.08332658716141e-05
GCNT1	3.69764048866667	0.0559929346666667	-6.04521635643378	0.00423052003006898
GCNT2	2.22461924366667	0.0234692833333333	-6.56664083359067	0.00260270629618406
GCNT7	0.78338498	0.532272789333333	-0.557555652279263	0.171476740870464
GCSH	10.793450209	33.21982032	1.62188816297928	9.61585656105402e-05
GCSHP3	18.26186829	13.76314832	-0.408023844281017	0.0216193397633859
GDAP1	3.51662365933333	8.77072215866667	1.31850468590769	2.92911063523691e-05
GDAP2	2.32423916566667	2.714191525	0.22376399649635	0.292877535641981
GDE1	123.834044466667	57.5270598333333	-1.10609535282032	0.00150060909307868
GDF11	7.00671547666667	25.5229811	1.86498662793996	7.78155142867693e-05
GDF9	0.488374092	0.714237512333333	0.548417239318448	0.0989006721530029
GDI1	76.42091042	87.2656758533333	0.191446866244013	0.00419460714001813
GDI2	338.1160639	558.4004479	0.723781538426082	6.88486608948373e-05
GDPD1	5.25090225233333	3.15447899466667	-0.735163595492016	0.0160562353878711
GDPD3	11.3051803403333	1.784324453	-2.66353412918587	0.0181866320180918
GDPD5	0.915354608666667	0.896749049666667	-0.0296264409198138	0.842041116741719
GDPGP1	2.19401091466667	7.74477242966667	1.81965214505699	0.00198781842693853
GEMIN2	11.2055100066667	21.00882472	0.906787143678381	0.00327267397563328
GEMIN4	27.43164216	28.41781043	0.0509544104860117	0.52054380002126
GEMIN5	28.30389542	39.2164170666667	0.470457109923184	0.0100554069036085
