CTRL MM1R	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
CHRNA5	13.34095393	8.33225533866667	-0.679082872520143	0.0122705247026946
CHRNA6	1.07117765433333	5.68306840266667	2.40747230983295	2.86807002597664e-05
CHRNB1	3.146858002	4.17452173033333	0.40769883900084	0.10693734877054
CHST11	36.5156750733333	36.9958520366667	0.0188476230527432	0.836482450537293
CHST12	114.293799333333	91.9334345433333	-0.314085592188689	0.00152031836361528
CHST14	15.0470552733333	12.7291799666667	-0.241341695866307	0.0484216221580644
CHST15	80.5478908266667	103.984882023333	0.36845507843705	0.0105261183065574
CHST2	0.402226785	0.267029977333333	-0.591007445570758	0.361630469969333
CHST7	2.54609378366667	2.40613529033333	-0.0815677973807032	0.766751934501166
CHSY1	58.2873104166667	53.48570585	-0.12402845190112	0.0515248439785322
CHTF18	89.6924414233333	54.2726411466667	-0.724761292917679	0.00118398581847446
CHTF8	80.73704698	75.0403650033333	-0.105563974821777	0.0267609392929914
CHTOP	156.182840666667	150.8060888	-0.0505412790387934	0.218215140429458
CHUK	27.5484063466667	24.8918016533333	-0.146298206972872	0.023514687767059
CHURC1	10.39422791	14.76450823	0.506350706743868	0.000197329432421046
CIAO1	74.1618870433333	80.2154980333333	0.113203045778925	0.143845096273376
CIAPIN1	71.9029469433333	70.02106998	-0.0382617932425393	0.589715843270649
CIART	3.392715972	3.69509433266667	0.123170538634123	0.451495340433893
CIB1	90.8655934	92.4282099433333	0.0245991268064693	0.621195536147588
CIB2	6.54038524766667	4.04745974766667	-0.692358884276176	0.00223685862878184
CIC	30.61269812	28.6624061533333	-0.0949704795573164	0.175194192178121
CIDECP	13.4912004166667	14.29319398	0.0833096176451412	0.326212572351369
CIITA	9.74901590066667	9.23325554133333	-0.0784171800907373	0.136076877070829
CINP	47.6566897733333	44.8261612866667	-0.0883377869393461	0.270013736970756
CIPC	5.17480900466667	6.10294361266667	0.23799964524941	0.0260051812567324
CIR1	60.7740397133333	83.6416129733333	0.4607656911148	0.000667966395575652
CIRBP	210.2310042	226.520766666667	0.107667868725563	0.240397559923345
CIRBP-AS1	4.91315060566667	5.64380930933333	0.200020780044475	0.10656605512992
CIRH1A	134.2849865	116.3101252	-0.207321321877229	0.0015392312510489
CISD1	35.7120748633333	35.5328109433333	-0.00726013414877068	0.914709557248843
CISD2	22.63793892	21.5851075066667	-0.0687063351186304	0.384228979224044
CISD3	44.7843149166667	36.2836914466667	-0.303672295980696	0.0217863089430066
CISH	0.951215492	1.18783496033333	0.32049028284964	0.530344768039983
CIT	9.49706988033333	5.166974797	-0.878162622377498	0.00753286066717917
CITED1	0.165786725666667	0.300515693666667	0.858111837285963	0.173881544952346
CITED2	103.074204233333	144.415223566667	0.486539509107619	0.0156813773850026
CIZ1	80.0259895666667	70.0159247133333	-0.192785519678111	0.0062649326220567
CKAP2	70.2634538633333	52.22099777	-0.42814447224742	0.004261017669447
CKAP2L	41.8051906466667	26.2382198366667	-0.672012240475069	0.000278506921346113
CKAP4	114.172997933333	106.6952009	-0.0977262058586275	0.0151414833723754
CKAP5	95.0467118233333	66.1437707433333	-0.523031423708524	0.00172924282433078
CKB	0.491831918333333	0.424652333	-0.211883188292193	0.479375656424521
CKLF	21.99038384	20.2941423233333	-0.115809416767191	0.434554340242834
CKM	0.137701661666667	0.302818170666667	1.13690580833795	0.0779560125999293
CKMT2	0.761388339333333	0.665214657	-0.194812518605691	0.733755535515158
CKMT2-AS1	2.69947807966667	2.34129092633333	-0.205376288497649	0.177914980688808
CKS1B	377.2119519	225.427000166667	-0.742715065894259	0.000703549602846767
CKS2	392.662767466667	273.5276256	-0.521604258292974	0.0099547513546512
CLASP1	26.70935148	28.8105440766667	0.109251958679831	0.128075241760426
CLASP2	24.7144811566667	23.51453348	-0.0718039096625039	0.264472391565815
CLASRP	121.536199666667	122.3398765	0.00950863895610786	0.82126232356018
CLCC1	18.9930139533333	16.4277246333333	-0.209336191554173	0.0915868507275638
CLCF1	2.988860629	2.288239866	-0.385357334164782	0.122013934368707
CLCN2	6.48773834933333	5.77423723666667	-0.168085254348168	0.282587551413992
CLCN3	22.1818108866667	25.5593202966667	0.204472321396559	0.0435395856019515
CLCN4	0.477692944	0.510343899666667	0.0953861804353856	0.574835605126453
CLCN5	8.24304181766667	11.5212590266667	0.483049662128018	0.00243326240382474
CLCN6	11.42511782	11.6542622466667	0.0286486370313901	0.666363194327491
CLCN7	57.15113239	65.8372473866667	0.204121934642237	0.018358161839021
CLDN12	2.72193039133333	2.06703980566667	-0.397064001396078	0.119870472228328
CLDN14	0.423779179333333	0.0739376703333333	-2.5189312163308	0.0122668334051885
CLDN15	13.5462653833333	18.3285154	0.436194768258891	0.00262897871347754
CLDN4	0.102141230333333	0.343475037	1.74963990886829	0.0370250779729471
CLDND1	74.18716068	73.9514828233333	-0.00459045059252278	0.907745084487249
CLEC16A	13.21564912	12.9774250366667	-0.0262431342215051	0.78566461961624
CLEC2B	1.63997140033333	3.626812296	1.14503142549968	0.0168712875123085
CLEC2D	3.06080424	3.73111235233333	0.285695026357539	0.189783652779868
CLEC3B	6.13366461133333	10.357827729	0.755900281595156	0.0217397245202272
CLEC4A	1.33597572	1.28946230966667	-0.0511241840405162	0.926371410383572
CLHC1	2.171561292	3.36212117433333	0.630639048513228	0.0153109785911995
CLIC1	80.2041662133333	64.38036682	-0.317056382680837	0.0105953098716352
CLIC2	95.2999024533333	94.77078942	-0.00803228223741629	0.926253935044403
CLIC4	125.6817372	98.4176183033333	-0.3527865181984	0.00909723625667602
CLINT1	106.865493856667	112.212621933333	0.070438870920568	0.339002046821064
CLIP1	13.05258379	12.8475327766667	-0.0228440872230787	0.780228055400776
CLIP2	0.600093788333333	0.774997471333333	0.369003606790135	0.107366051967672
CLIP3	1.169626956	0.929616899666667	-0.331340264998107	0.210991388597889
CLK1	77.9933087166667	111.183615066667	0.511521935102847	0.00218487989520116
CLK2	110.807281433333	124.967820333333	0.173503955780176	0.00642022206746589
CLK3	47.5044198066667	50.8407279933333	0.0979229406848888	0.0704314304862539
CLK4	30.5102080366667	41.8196345866667	0.454888438842883	0.0177116351290375
CLMN	4.98829214666667	6.161410915	0.304714793454409	0.0106719404916398
CLMP	0.62282613	0.584687784333333	-0.091163022469106	0.817638825589217
CLN3	62.6460457033333	58.65655881	-0.0949310123676477	0.111449059526576
CLN5	21.9432854433333	27.9367044866667	0.348382296893188	0.000857278227008834
CLN6	362.231737066667	337.487608166667	-0.102078423665422	0.168269906899952
CLN8	6.02893137666667	6.782257319	0.169863213058148	0.0621128338843316
CLNS1A	133.219382233333	141.4115025	0.0860954776804467	0.153689316437
CLOCK	8.80796761	8.362065332	-0.0749498485525233	0.248023313155757
CLP1	31.3645053133333	30.48707765	-0.0409349414668845	0.468385262651124
CLPB	32.11956307	26.5954936766667	-0.272270450552947	0.0235291310542235
CLPP	327.6369929	295.5732077	-0.148582756268308	0.153955307197771
CLPTM1	186.052820133333	187.4215929	0.0105749173449408	0.842699082805327
CLPTM1L	1540.01683533333	1243.69129666667	-0.30831769164951	0.0013855175349546
CLPX	71.25254468	81.3947271533333	0.191993799208378	0.012309343727618
CLSPN	30.71463451	18.14502964	-0.759351802528657	0.00145699696889786
CLSTN1	71.4971794433333	66.0835052533333	-0.11359611548317	0.215347118945208
CLSTN3	18.6364270066667	26.2231792166667	0.49271731236996	0.00185091028590947
CLTA	298.372129166667	271.4518188	-0.136416629918252	0.0338993720147259
CLTB	150.562369833333	133.467600133333	-0.173871677566512	0.0227579825466445
CLTC	183.137388866667	154.0931454	-0.24912367100232	0.0292222253648024
CLTCL1	0.790835081	0.906994689333333	0.197717233832352	0.584855432425606
CLU	106.060513	69.3058160033333	-0.613839301130788	0.0045414918785659
CLUAP1	4.11072731366667	4.039309044	-0.0252851438674929	0.657134923029896
CLUH	120.675162066667	105.914266966667	-0.188231826590695	0.0848991628556497
CLUHP3	2.53999703133333	3.965253823	0.642586407555953	0.0608258775875562
CLYBL	7.137133648	8.99483224433333	0.333751586889755	0.0628407860199268
CMAHP	49.5310147233333	51.29507106	0.0504880267932046	0.267217995809758
CMAS	85.31866652	83.1281575266667	-0.0375241817493822	0.387533897037115
CMBL	19.8757337566667	26.7532260733333	0.428704749645224	0.0031341881069262
CMC1	59.6639763533333	56.6770783066667	-0.0740947409406314	0.481518023264665
CMC2	59.8370828966667	44.5283614833333	-0.426315318762684	0.0343927658758803
CMC4	8.043003047	8.044146002	0.000205000340111376	0.998052753479192
CMIP	24.3806600966667	19.09932215	-0.352215750095568	0.0252446027782181
CMPK1	133.3204971	127.0578464	-0.0694131306925742	0.228327469026272
CMSS1	77.36523711	58.7394101966667	-0.397356679329976	0.00128649778460395
CMTM1	4.891750054	6.26645383033333	0.357298565985966	0.160846592896092
CMTM4	11.42553074	8.77159236966667	-0.381350508798244	0.0136522152662501
CMTM6	57.0837084866667	65.1404709033333	0.190475085435363	0.0297689997579621
CMTM7	9.48256856	6.25560443833333	-0.600128608042909	0.0167306200180797
CMTM8	4.71299529133333	3.874409043	-0.282667964629506	0.339620153918875
CMTR1	22.50156049	27.46763032	0.287707395737019	0.00313500316204138
CMTR2	23.7732166566667	27.4636500333333	0.208186256749694	0.018269225840427
CNBP	316.7334733	315.276617433333	-0.00665116740265099	0.75388517009005
CNDP2	177.6743044	208.336326666667	0.229679366429129	0.0151041089247731
CNEP1R1	16.79204643	14.9493691966667	-0.167693451027471	0.13687740192876
CNFN	1.02885390133333	1.72269421533333	0.743628508422846	0.276244219084887
CNIH1	58.2796151066667	56.8596664066667	-0.0355857147030072	0.295374086723525
CNIH2	0.835608356333333	0.893847698666667	0.097202113902691	0.859606905987852
CNIH4	28.6400389666667	24.1843694733333	-0.243958530666501	0.0339715117121012
CNKSR1	23.0854433	28.03148153	0.280064560109829	0.057289932755918
CNKSR2	3.67868097233333	2.89009396433333	-0.348072167150626	0.0570065247708424
CNN2	350.893062366667	333.898804366667	-0.0716204966067257	0.0957926196358158
CNNM2	4.318836537	5.15206119733333	0.254507016979332	0.128771026222495
CNNM3	49.3048189266667	47.79757325	-0.0447912864013534	0.557590385687623
CNNM4	10.0221737053333	9.48189982433333	-0.0799473917575092	0.393473503719378
CNOT1	102.94488893	92.4246856066667	-0.155522067915499	0.100743095143687
CNOT10	44.35077048	38.3105373633333	-0.211217905953743	0.0627203679853489
CNOT11	71.1914144466667	73.7482999966667	0.0509065282501526	0.140838155300089
CNOT2	41.9559208333333	41.9175172733333	-0.00132114840376218	0.977054363981717
CNOT3	55.5250629466667	50.3951837066667	-0.139853262087384	0.0272961637324199
CNOT4	14.6252236	15.91032858	0.121504948773401	0.114036504348839
CNOT6	29.7173164333333	29.0973650866667	-0.0304153261540716	0.68595977280714
CNOT6L	36.6470328266667	35.73807605	-0.0362344241013523	0.44783923384756
CNOT7	89.3221909866667	85.8314925	-0.0575115542797676	0.181137602899454
CNOT8	51.5428205933333	64.20940024	0.317013034605657	0.0183618504034329
CNP	46.11890035	43.6462130766667	-0.0795016288796053	0.229274091824685
CNPPD1	94.5178746033333	90.7882952766667	-0.0580808756502527	0.22425762657828
CNPY2	123.210408366667	124.009773733333	0.00932969516977996	0.813216946402882
CNPY3	112.464807333333	124.7527982	0.149598553882877	0.0204898572882774
CNPY4	12.8104243666667	14.6605517333333	0.19462113054461	0.124239761027634
CNST	25.8258620833333	30.98565752	0.262784074873958	0.0356909846906803
CNTD1	1.22466485	1.409120608	0.202408112963344	0.412316606201604
CNTLN	1.84479771033333	1.28491586233333	-0.521788734209872	0.00797086873988985
CNTNAP1	18.51007179	16.9181296766667	-0.12974040532813	0.224268238854372
CNTRL	24.8498073566667	21.66927315	-0.197583905531021	0.00613492215012583
CNTROB	28.21430725	20.5102839533333	-0.460079462058841	0.00298252727973274
COA1	40.3427681466667	48.89905583	0.277496530237578	0.00180414427301348
COA3	115.2088197	118.5022895	0.040663767562057	0.605922458893221
COA4	182.288511466667	180.7712207	-0.0120586251505343	0.872575143890522
COA5	35.61570643	38.2502502266667	0.102955579580844	0.365800256600613
COA6	163.6686273	143.478732266667	-0.189940903118242	0.0692930526098761
COA7	43.1067935933333	35.72767456	-0.27087323976103	0.00639214184335173
COASY	105.4238243	96.0519008033333	-0.134314863323995	0.0471670545556045
COBLL1	8.96990150633333	6.761272975	-0.407797249066449	0.0241655540830077
COG1	20.0713720666667	21.0628554133333	0.0695617886292854	0.172126806146558
COG2	61.80594099	62.8040358933333	0.023111750734065	0.493750347380021
COG3	11.5259216533333	13.91183675	0.271430790141221	0.049048209159048
COG4	58.0765483866667	70.69489481	0.283650321994162	0.0145506026940762
COG5	13.0516473433333	13.4759671066667	0.046156900797525	0.444705304543374
COG6	4.86887509266667	4.75530707366667	-0.0340499837852225	0.704811394018959
COG7	17.18927357	18.2162960366667	0.0837210654395655	0.344049284834622
COG8	16.6200767933333	19.7787834266667	0.251026641966886	0.000885208001800485
COIL	43.7345497066667	44.0521354	0.0104385147504241	0.643046458903003
COL18A1	2.19407841766667	1.23002871766667	-0.834923090663549	0.0154318637282986
COL1A1	0.440060918333333	0.220035926666667	-0.999964151158142	0.0359001785783358
COL24A1	5.82973557733333	5.59884063833333	-0.0583023310361048	0.671083358522646
COL4A3	14.58030804	19.11679759	0.390819666011315	0.0559944856585054
COL4A3BP	16.2833944433333	17.1343586466667	0.0734907158119797	0.521278494998758
COL4A4	13.0789881266667	15.7991421733333	0.272595299153302	0.00840743246997921
COL5A1	0.600012517	0.537587327666667	-0.158493466992047	0.565500418358394
COL5A2	0.499288227	0.680738580666667	0.447227987436913	0.280061043685373
COL6A3	0.234208323333333	0.296090580666667	0.338246248264406	0.725394429269051
COL6A4P2	7.444755277	10.66828056	0.519031340625183	0.00716609703801019
COL7A1	0.0245683706666667	0.038121406	0.63379914620066	0.297269123510337
COL9A2	5.37524207866667	8.49664084766667	0.660562854390214	0.111599266715364
COL9A3	1.992433348	2.15774086666667	0.114990151962012	0.644016210138233
COLEC11	0.141417508666667	0.35918653	1.34477249912041	0.0372680355182176
COLGALT1	62.5747214933333	45.1700014433333	-0.470215004927261	0.000191447060737262
COLGALT2	0.1429616	0.274222832333333	0.939721011789286	0.140227484836805
COLQ	1.74215232966667	3.3401425	0.939038878211289	0.00501996362852881
COMMD1	65.9422878966667	60.69464791	-0.119634638428778	0.336859763652884
COMMD10	32.01033748	35.5790868233333	0.152491595641583	0.107430909614931
COMMD2	29.25831623	26.5001754766667	-0.142844834212798	0.0116243518115397
COMMD3	62.8361355766667	64.5797149766667	0.0394866160219273	0.622418254739919
COMMD4	94.1014286166667	81.5215557266667	-0.207035042022257	0.0588836234301772
COMMD5	43.25171998	45.0951450433333	0.0602146156938142	0.324380151127541
COMMD6	22.0793418566667	30.12738755	0.448378408525842	0.0333215984368961
COMMD7	63.0715169333333	59.7154479566667	-0.078884437293481	0.297830715113451
COMMD8	35.98680754	47.26734318	0.393375651804753	0.00724318390162676
COMMD9	22.9294362066667	25.2942198533333	0.141606860861767	0.27390983635784
COMT	23.5398059066667	33.3161013766667	0.501117162632513	0.00470915832815323
COMTD1	147.565263233333	111.0339011	-0.410352921429143	0.0176220528668192
COPA	144.704059133333	157.641900466667	0.123545655365784	0.0741439288013924
COPB1	106.682229066667	115.472966466667	0.114235265233361	0.0557303634303562
COPB2	149.789863966667	160.3253396	0.0980624607825473	0.24527298882095
COPE	454.955214066667	431.130132866667	-0.0776011329997543	0.0845676906474767
COPG1	182.711315566667	196.635105366667	0.105954924912991	0.0406872404624216
COPG2	18.0904854233333	19.64876031	0.11920717165373	0.0496197768492104
COPRS	89.1311036466667	59.8183000433333	-0.575342058303029	0.011381375172582
COPS2	57.8897936766667	54.7985281733333	-0.0791718701640349	0.0233775426420946
COPS3	170.752620433333	139.9703881	-0.286786073507408	0.0189607813371004
COPS4	50.2438885366667	50.62734772	0.0109687825311027	0.637255696946641
COPS5	102.156228806667	94.9482023266667	-0.105564581779233	0.0451084587537329
COPS6	244.914262433333	203.914406333333	-0.264313087010813	0.00501229622046426
COPS7A	32.0481456	32.5978590366667	0.0245363335129833	0.637722810738582
COPS7B	27.8964583066667	26.93562645	-0.0505663524776389	0.0519685975618213
COPS8	34.1823507466667	29.2357903366667	-0.225516023185338	0.00276439668899871
COPZ1	166.7077541	183.441936833333	0.138002282353848	0.00707272990969857
COPZ2	2.187381263	1.73900574466667	-0.330942007182247	0.479334804922204
COQ10A	27.0015022733333	24.8399588066667	-0.120376895171134	0.376100271938814
COQ10B	21.5634524266667	25.27607961	0.229184534917759	0.0912643785622226
COQ2	31.8097791966667	27.72229594	-0.198423612280262	0.00931296501694805
COQ3	20.41498225	15.27269348	-0.418673796082677	0.00686335497257973
COQ4	68.54399277	70.8375200933333	0.047483473535052	0.461896559518246
COQ5	19.7920344	22.7711962533333	0.202290170517686	0.094859953887152
COQ6	8.71128401833333	8.190428055	-0.0889465304464903	0.5772232487585
COQ7	29.1654589066667	28.2354325566667	-0.0467540414942022	0.238139158541911
COQ9	76.7402546466667	82.5204635333333	0.104768372909179	0.0948315422461117
CORO1A	768.7876264	911.569588566667	0.245767678579062	0.00128810775502965
CORO1B	36.6416548733333	62.8484728366667	0.778393026457645	0.00618754323027631
CORO1C	220.538132633333	244.4497906	0.148510039782042	0.0206003669772944
CORO2A	0.084638891	0.127283243	0.588649869658983	0.341497080532076
CORO6	9.253859678	6.17046983366667	-0.584674878938923	0.0212131802908209
