siIRF4 MM1S	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
CCDC126	8.61560588533333	8.52320491566667	-0.015556238278416	0.940352486134826
CCDC127	60.02073197	48.1451040666667	-0.318071816982293	0.00465340405761412
CCDC130	33.08253362	26.46068724	-0.322219195341382	0.0244473909728036
CCDC132	19.95861062	19.1783388966667	-0.057533524871786	0.322148539587827
CCDC134	11.782170467	18.3467868	0.638922084515519	0.0250927734270058
CCDC136	6.83911721766667	5.559463723	-0.298864391947032	0.0460457314512907
CCDC137	38.5815242266667	45.6454849933333	0.242562023050797	0.0984283029248445
CCDC138	14.4471909033333	21.3262858133333	0.561843723856552	0.00356565728210799
CCDC14	40.73037319	45.38492178	0.15610803792157	0.0750353867543205
CCDC141	0.583326485	0.440387715666667	-0.405529352475418	0.0810648031631478
CCDC142	9.37900962966667	8.69635481866667	-0.109024785602571	0.377450383585197
CCDC144B	4.149210818	2.983924516	-0.475625920862136	0.0083039235709003
CCDC146	1.37348998633333	0.297769442333333	-2.20557877771495	0.00275970729014778
CCDC15	4.605965675	8.735742721	0.923426707849139	0.00717717810872717
CCDC150	7.159140203	10.9110294666667	0.607928989316999	0.000324727727017953
CCDC152	0.302463986333333	0.0634256266666667	-2.25362560056191	0.0020288216809713
CCDC153	2.12008274833333	1.65055902366667	-0.361165845323725	0.163777313334771
CCDC157	0.849976204	0.754421824333333	-0.172051040313282	0.671136579149668
CCDC159	18.1180356766667	14.81518547	-0.290349862196954	0.114737314654371
CCDC162P	0.624646850666667	0.429741783333333	-0.539570724891803	0.367106005561126
CCDC163P	3.60048010866667	5.06963792666667	0.493693417073965	0.032272434162109
CCDC167	109.826423166667	140.116627366667	0.351402973266631	0.00131693126466043
CCDC17	0.701468482333333	0.475997681	-0.559423738674622	0.28091325509754
CCDC171	0.296734197333333	0.469887793666667	0.663145090392666	0.211260723405375
CCDC174	21.35470621	16.39125161	-0.381628029511163	0.0142270223210805
CCDC176	1.10266518333333	0.768708457	-0.520486347464745	0.313582410754789
CCDC18	6.73707308966667	9.05230755733333	0.426163650798853	0.00205884715944973
CCDC181	0.831061445333333	0.721451309333333	-0.204053117316981	0.595201272289577
CCDC183	2.86107647166667	1.89122024333333	-0.597240675841682	0.148177967282575
CCDC183-AS1	1.60033125266667	1.64353540933333	0.038431979498271	0.895747871092054
CCDC19	0.775614061333333	0.661040831333333	-0.230599571491744	0.289984381867783
CCDC22	17.8252212866667	14.7594796233333	-0.272278129719859	0.079627385293805
CCDC23	26.4129731366667	19.6087641266667	-0.429748095185344	0.00426201883628057
CCDC24	3.25100940166667	2.47826968166667	-0.391554540220034	0.20523369183068
CCDC25	28.3317892233333	27.4679867333333	-0.0446705424670028	0.0876131597866422
CCDC28A	39.8313237933333	27.9816243533333	-0.509423714028794	0.0023195528917017
CCDC28B	2.65427500833333	2.22014718433333	-0.257662532484533	0.559132143372095
CCDC3	0.354834860333333	0.237895313	-0.576820904331542	0.145885819629257
CCDC34	22.01467002	35.9384246733333	0.707061951326214	0.0062751293972644
CCDC39	13.8089409733333	10.64821721	-0.37499077577781	0.0354995946103984
CCDC43	56.6590274466667	61.1394857433333	0.109798579434632	0.276154310488709
CCDC47	121.077859366667	147.133480033333	0.281190493409812	0.00194827956508149
CCDC50	58.00243516	34.8524117666667	-0.734854978058585	0.00010490921588342
CCDC51	26.0957318866667	32.2647967866667	0.306147074316224	0.00922699685548515
CCDC53	61.4865444733333	50.7481935066667	-0.27691426272197	0.0186061939782259
CCDC57	38.58454544	30.0492011933333	-0.360696469761412	0.00261974049790929
CCDC58	74.0775229133333	91.7881129133333	0.309271471498216	0.0352978844174397
CCDC59	48.7737847933333	55.6496048633333	0.19026551553051	0.0633131064976271
CCDC6	22.7422855733333	18.8252866766667	-0.272705415872095	0.0365482970608857
CCDC61	14.1707679933333	14.49203472	0.0323422192109502	0.755910677680852
CCDC64	5.24122711533333	5.65446521666667	0.109485958774499	0.488152734997181
CCDC65	3.90273907766667	2.365286724	-0.722471932818479	0.0376888868954489
CCDC66	22.5384127333333	21.90662092	-0.0410189505054197	0.508357169378679
CCDC69	260.569713666667	219.0024573	-0.250722349894462	0.00849073059362069
CCDC7	1.04994424033333	1.01013764633333	-0.0557608172306318	0.559332028827058
CCDC71	18.0660186866667	17.2993835966667	-0.0625579727946376	0.313904605293607
CCDC71L	43.7637436366667	19.15542174	-1.19198336482161	0.000463307957572612
CCDC73	2.423795707	2.78013339833333	0.197886004654231	0.111816405533444
CCDC74A	24.3708997066667	22.8237217266667	-0.0946254499924482	0.475301825081804
CCDC74B	19.6148838233333	11.11264262	-0.819746855759279	0.00351419850724476
CCDC77	19.4071905933333	24.4276320966667	0.331922735085204	0.0231909022587393
CCDC78	8.42668544466667	6.57946222466667	-0.3569956031371	0.301423991166953
CCDC81	0.0949996203333333	0.150010154666667	0.659066511837031	0.290801314328846
CCDC82	24.3131321133333	24.6044237033333	0.0171819663754399	0.872054062581601
CCDC84	18.51715634	17.8203341966667	-0.0553381695253715	0.214150910262717
CCDC85B	71.9322433566667	71.7762594066667	-0.00313185866070391	0.980889713722305
CCDC85C	8.41171302666667	9.10908385766667	0.114906330827846	0.346822168290604
CCDC86	516.840668966667	443.309985733333	-0.221403736602758	0.0110473241864812
CCDC88A	0.550715596	0.802037997333333	0.542363121890802	0.0227519625068529
CCDC88B	61.9126652466667	42.1640715366667	-0.554220380173116	0.0107370926962945
CCDC88C	43.0237670433333	32.1069770933333	-0.422247008565038	0.0273257078507505
CCDC9	36.00602843	39.51350046	0.134107184002296	0.0803206084816555
CCDC90B	25.18615229	21.6921291233333	-0.215459073956422	0.0130201777659551
CCDC91	21.13511633	17.5309884833333	-0.269734708511157	0.00523306263397899
CCDC92	23.1535622066667	16.7332449033333	-0.468516931852909	0.0325370656687905
CCDC93	30.8259291166667	34.1989595166667	0.149808053430337	0.088596739338369
CCDC94	45.27826688	47.6572003666667	0.0738754654931634	0.13393932561512
CCDC97	51.75591	44.7965598433333	-0.208335668545215	0.0215367972235474
CCHCR1	2.25473331233333	3.266466713	0.534774134995821	0.0057899248562173
CCL3	57.5622827833333	360.1191629	2.64527865903524	0.00214170300821914
CCL5	38.5419124966667	28.91132308	-0.414793528762028	0.0183204294179472
CCM2	218.145504433333	201.724085633333	-0.112907392369943	0.0419323731965771
CCNA2	111.6576971	190.046036433333	0.767266230450595	0.00566927641462511
CCNB1	129.423527366667	203.007131666667	0.649430507639683	0.0024298026801346
CCNB1IP1	26.2732066233333	29.10485087	0.14766733443193	0.109788859094433
CCNB2	102.558932	138.544709733333	0.43389847961107	0.00460147452231959
CCNC	170.874256566667	199.3154803	0.222118703770498	0.0133741467113575
CCND1	6.25934781566667	8.834343592	0.497110598542719	0.0199940665770955
CCND2	107.809681746667	182.837982533333	0.762079061415827	0.00299748488527824
CCND3	26.03850147	43.49397028	0.740168986000964	0.000296483476167912
CCNDBP1	60.3614965233333	39.2220037033333	-0.621965335358318	0.00437226883026345
CCNE1	38.3446261866667	59.8858303066667	0.643190279556707	0.00138353464164661
CCNE2	9.04670708133333	17.3514119933333	0.939588403682613	0.00557036871573718
CCNF	42.60439247	69.4518632633333	0.705011221003719	0.000786302313228423
CCNG1	178.6776366	151.968548233333	-0.233586306085418	0.0104455983426113
CCNG2	32.04442283	11.6495061433333	-1.45980448879469	7.75124764998849e-05
CCNH	41.6221055733333	44.6239751633333	0.100469086731597	0.318003513476257
CCNI	296.8614406	220.803210266667	-0.42702856583769	0.00825013963194019
CCNJ	2.87325887033333	2.98436802033333	0.0547374735660424	0.736248556976051
CCNK	36.3491025266667	36.8649581633333	0.0203303758211295	0.667706527894406
CCNL1	240.9157702	241.376001033333	0.00275340771730804	0.945351472292989
CCNL2	70.4110491533333	50.5100962166667	-0.479230049525506	0.00107106511842455
CCNO	0.947842939	1.52834681533333	0.689252035336531	0.0071701266972315
CCNT1	32.5249839433333	31.9595417433333	-0.0253016226097257	0.688935011595944
CCNT2	20.0524690766667	17.4279604133333	-0.202376146453927	0.00590874034027531
CCNT2-AS1	4.06577381733333	4.495564091	0.144972193510187	0.575392878892314
CCNY	32.52467945	24.6775096033333	-0.398338029980791	0.000952469014672951
CCNYL1	13.96320393	12.4785411333333	-0.162180734904409	0.0961612981240968
CCP110	26.5270297	39.3242361733333	0.567955600950563	0.0011375382219981
CCPG1	8.61072965566667	7.256775749	-0.246806805691945	0.0241799138087552
CCR1	214.3981517	239.672650266667	0.160772819758355	0.0317922684681345
CCR10	80.10370694	85.51155871	0.0942504367376089	0.133428518498155
CCR2	6.22699446766667	9.49603267666667	0.608788901963717	0.0111148210296882
CCR3	2.39991367133333	3.884507006	0.694749002898401	0.0698117130581434
CCR5	9.43226431866667	10.096554896	0.098187054225145	0.37228795431596
CCRL2	5.21143943033333	4.95648578433333	-0.072364315726598	0.580535817629327
CCRN4L	12.2435121066667	13.6928681	0.16140720331495	0.0300804603047627
CCS	37.0781863766667	25.0587309666667	-0.565257323421495	0.0141496622534564
CCSAP	13.88363885	24.99115799	0.848032009202823	0.0015618645138981
CCSER2	19.85859615	15.9141287966667	-0.319455458814382	0.0253035893170938
CCT2	337.7055569	400.191764533333	0.244925559719422	0.00389166646218641
CCT3	576.9819767	676.686303333333	0.229960933728283	0.000490060621889379
CCT4	295.817252166667	365.195547866667	0.303962984023069	0.000275231921100976
CCT5	249.574550833333	306.929756433333	0.298437690158619	0.00054316195367462
CCT6A	330.652858933333	435.824913166667	0.398431292298308	0.000541078209952249
CCT6B	6.85663442566667	5.15518963166667	-0.411475106709095	0.0670574622614358
CCT6P1	13.5415164066667	13.38667438	-0.0165917040554718	0.904358281649869
CCT6P3	5.876225411	4.796183146	-0.293002988249153	0.0341894395078191
CCT7	413.509287566667	520.960180466667	0.333253371275563	0.000713728078600808
CCT8	412.361249833333	494.3872248	0.261732696807606	0.00160841341764556
CCZ1	30.8172506033333	29.7947185966667	-0.0486815342486013	0.546631546685078
CCZ1B	20.27292463	20.3825619033333	0.00778116546900516	0.956041984175374
CD109	2.150941398	1.680028128	-0.356482831698429	0.047968977875766
CD151	107.092663966667	121.932708466667	0.187225524668503	0.00223149980284395
CD160	1.63929565666667	1.31418069666667	-0.318912420110164	0.113534986113212
CD164	386.7033365	373.359036266667	-0.0506635636736401	0.344611599737873
CD200R1	73.98172679	36.2968929766667	-1.02732291601748	0.000524679119985946
CD247	0.710138154	1.02230951733333	0.525660430367197	0.222745925052067
CD27	1.25453347266667	0.649732910666667	-0.949232275920265	0.0405500309807722
CD27-AS1	5.86368108033333	4.56112806933333	-0.362415959503668	0.0376523676458351
CD274	1.028423982	1.000788035	-0.0392987116707293	0.711280682246877
CD276	24.7320318966667	23.6060276733333	-0.0672254802262876	0.433922779364877
CD28	249.9043651	185.734354966667	-0.428135408521401	0.000907421793590814
CD2AP	49.7170864533333	47.1130638266667	-0.077614597820538	0.353584326468514
CD2BP2	58.2099747233333	62.6891691066667	0.106949817044359	0.0219838203656494
CD320	535.1041424	642.980093366667	0.264954375161235	0.0425580326944285
CD37	56.9531261433333	27.2440795933333	-1.06383228117302	0.00118204580271248
CD38	22.4479158433333	27.8252017633333	0.309810643278336	0.00064441882850183
CD3E	9.26119038166667	5.00567740933333	-0.887632321762035	0.042200681622007
CD3EAP	11.0463932066667	13.9095142266667	0.332496648831049	0.00337939599527696
CD40	22.9401943966667	14.20560127	-0.691417720187136	0.000319999419432903
CD44	174.4033246	165.389162233333	-0.0765628426387069	0.280569731372696
CD46	317.0277736	328.4461044	0.0510474193415369	0.373998945812704
CD47	109.114230933333	101.179571423333	-0.108921240296224	0.100985561446619
CD48	294.2995796	296.882346033333	0.0126058252808278	0.767361556883021
CD52	19.5842457	11.5020753483333	-0.767799369273012	0.0151182982982332
CD53	296.538181633333	156.6626671	-0.920556450291637	0.000518920887013793
CD55	14.11075359	11.2225618533333	-0.330392989940703	0.0262224766878951
CD58	31.6576838033333	46.89091262	0.566752651682151	0.00459191875413482
CD59	203.769483933333	223.638962666667	0.134233545391989	0.0463156777939887
CD63	164.7984144	155.412497166667	-0.0845998420919595	0.0679460489562628
CD68	26.79917408	24.1019678566667	-0.15303759596782	0.154889101091646
CD7	3.542631511	1.212465066	-1.54687823002043	0.0208338104391994
CD70	67.9818163	108.984926333333	0.6809077975352	0.000872825232217439
CD74	1156.36040666667	1233.726185	0.0934311187069554	0.1513461454232
CD79A	1.56364502233333	1.42856708133333	-0.130344247529137	0.64728368282959
CD79B	88.1336298833333	62.2028844133333	-0.502711144169733	5.74954856111638e-05
CD81	7.82759577333333	8.161223926	0.0602162717996884	0.757923555668697
CD82	366.653169066667	195.121341566667	-0.910044426369733	2.53467796610191e-05
CD83	1.04765632033333	0.741489126666667	-0.498668081869517	0.132506346794997
CD8A	0.305744040666667	0.1670992	-0.871619552693416	0.0604919389908645
CD9	1047.109648	687.6998249	-0.606561638499461	0.000153146006970104
CD97	1.21636320433333	1.40766189033333	0.210726771411918	0.39026277073959
CD99L2	47.42420415	53.5793202533333	0.176052714974719	0.0526851831445737
CDADC1	3.396084855	4.21927098866667	0.31312124296962	0.0876992315652847
CDAN1	8.30243107633333	11.64303616	0.487861573392096	0.0317340624037414
CDC123	180.446796233333	194.0305126	0.104710014786884	0.0659961679034977
CDC14A	2.97122252666667	1.70334214933333	-0.80268840095849	0.00141004626229009
CDC14B	1.14139080533333	0.605863948333333	-0.913727079999629	0.0513872637436743
CDC16	147.915567633333	130.8760466	-0.176572825136734	0.00701601349510587
CDC20	95.43322418	143.5826781	0.589318192557083	0.000388501365571873
CDC23	37.38481483	45.3332456066667	0.278117066536586	0.00966462903645973
CDC25A	26.59138846	56.31200938	1.08248352248225	0.0012375269432234
CDC25B	46.11058539	66.5191346066667	0.528671418347785	0.0102060587721021
CDC25C	10.8712595863333	16.4137814533333	0.594388543005431	0.00439997225235039
CDC26	51.4956828433333	50.9572769933333	-0.0151633022919151	0.872945038626136
CDC27	41.85435302	44.5574069366667	0.0902875993954206	0.255049710971465
CDC34	98.43782378	86.8073137866667	-0.18139616433981	0.0165425927838822
CDC37	237.689297866667	235.223679633333	-0.0150436448070441	0.73981255824518
CDC37L1	26.8051010633333	22.7417637966667	-0.237163423969903	0.0389887330132797
CDC40	38.68529935	35.5209862766667	-0.123113797429592	0.0588977459498748
CDC42	226.376796833333	202.687697166667	-0.159467570326619	0.0182227515065754
CDC42BPA	24.9352598233333	13.9290415966667	-0.840091240740377	0.00230282133586555
CDC42BPB	6.78653941566667	6.16070367833333	-0.139580958976087	0.293700087266013
CDC42BPG	6.40430241033333	6.65983649	0.0564453238458651	0.685880417572356
CDC42EP2	1.11452271266667	1.539513163	0.466048185298962	0.116748405400258
CDC42EP3	28.7850241066667	22.98528019	-0.324608167793446	0.00225128547134519
CDC42SE1	148.493001233333	122.6218862	-0.276178433759056	0.00478445008112776
CDC42SE2	135.128935133333	99.33596783	-0.443948539462356	0.00260828649698782
CDC45	35.2983381833333	75.1619551666667	1.09040233146199	5.64735320985383e-06
CDC5L	40.62081906	45.2409914166667	0.155411215287325	0.00718432870045806
CDC6	47.5776298533333	97.45273388	1.0344192548772	0.00049209406552011
CDC7	20.42038795	33.23974097	0.702898864504913	0.00537030896339359
CDC73	41.1505507066667	37.1522464666667	-0.147462289837928	0.0286297764865509
CDCA2	35.9267241866667	55.51775247	0.627891768533673	0.00201648719079828
CDCA3	56.5442430766667	94.0831474133333	0.734556177240474	0.0011936294641099
CDCA4	15.1751570066667	25.4540317566667	0.746182745006926	0.00278245025514975
CDCA5	93.3967650033333	187.722752733333	1.00715903597421	1.05709218876796e-05
CDCA7	15.7806504933333	25.0120332	0.664465661509545	0.000401537209965786
CDCA7L	85.57356212	96.19293797	0.168765835998964	0.0353252219869373
CDCA8	68.7930592066667	102.217392256667	0.571305772868398	0.000930912489514324
CDH2	29.8790792766667	18.48482975	-0.692793936191505	0.00345041354874702
CDH24	1.719221505	2.17649323466667	0.340250101670402	0.244485981603546
CDH26	1.596907687	0.93272079	-0.775763736776017	0.00135198672542019
CDHR1	0.281289199333333	0.386069881666667	0.456807851683398	0.0551616891929332
CDHR5	0.129065308333333	0.0538063086666667	-1.26225402798281	0.158804082946816
CDIP1	114.123664266667	97.9254423133333	-0.220842329903949	0.00588509465639364
CDIPT	116.2689526	98.48206446	-0.239532993938496	0.00555373781474149
CDK1	97.40978515	160.811172933333	0.723229038005409	0.00269730734554914
CDK10	49.41664583	46.9216634966667	-0.0747429290056675	0.223796171194442
CDK11A	10.182516591	9.56346022966667	-0.090489554566116	0.424940343598413
CDK11B	23.8237848433333	23.8400569966667	0.000985055124571042	0.992276851951171
CDK12	31.20420051	33.0381474033333	0.082392542118883	0.301609617969792
CDK13	24.79227088	21.6427939033333	-0.196003671961207	0.0918391201798825
CDK14	132.931739266667	112.366090033333	-0.242478885783532	0.00750484913450949
CDK16	47.37349696	50.15979387	0.0824512484621099	0.231605237222938
CDK17	20.3049879066667	16.1940782133333	-0.326367817505544	0.000647991001235859
CDK18	2.178546719	1.55476713633333	-0.486667533870267	0.244080881715799
CDK19	5.32096021733333	4.44174712033333	-0.260559358093704	0.0812612672135234
