siIRF4 KMS12BM	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
DNAJC9-AS1	1.257346839	2.13064330033333	0.760906413946196	0.0699097899540762
DNAL1	3.678540454	1.47144135233333	-1.32190341568238	0.00544372641098691
DNAL4	12.5214508233333	12.5311537466667	0.00111751734522783	0.989674646555571
DNASE1	10.8943133966667	5.268122401	-1.04821450382145	8.09461309657485e-05
DNASE1L1	14.2616296133333	10.2023950793333	-0.483230967477236	0.000504073409613236
DNASE1L2	8.85864036266667	1.65234051	-2.42257426457766	0.010413375245397
DNASE2	82.8281836033333	68.1906962933333	-0.280546834862501	0.00939483907818579
DND1	10.3249023833333	14.722322	0.511877088983128	0.00397829234433193
DNHD1	5.613749637	1.86243932366667	-1.59177129887772	0.000350734518182185
DNLZ	41.2856755566667	102.580657446667	1.31304550547847	0.00951793812351937
DNM1L	99.5800552133333	94.09952736	-0.0816693386724459	0.126007166526237
DNM2	115.786360766667	95.5541716133333	-0.277074555342458	0.00823463461967583
DNM3	0.176400789	0.890083027666667	2.33508290436784	0.00492143315078231
DNMBP	5.442177321	2.96606387733333	-0.87563429620205	0.00736677591744283
DNMT1	197.543425766667	140.660328733333	-0.489954340205508	0.000414211361111559
DNMT3A	3.317377683	5.401074371	0.703203141746515	0.00708216365177149
DNMT3B	18.17264781	9.04472323733333	-1.00662037683637	0.00620211787649158
DNPEP	47.0023271933333	80.67962645	0.779472214520129	0.000546299598309289
DNPH1	718.434511166667	304.593086766667	-1.23797345604254	0.000533966532606289
DNTTIP1	75.9054411133333	52.54405337	-0.530675808142332	0.00379082758884647
DNTTIP2	78.0730264733333	59.8759165766667	-0.382848360622004	0.00292470707484091
DOC2GP	27.98623418	1.77100152966667	-3.98208000801976	0.0117770034477193
DOCK10	18.3299448566667	32.1470054266667	0.810481907471134	0.00020159970588032
DOCK11	32.83651417	13.5421181066667	-1.27784757609821	0.00399824168657319
DOCK2	72.8960221233333	61.3901246533333	-0.247833490753006	0.0227714592295556
DOCK3	0.207760195666667	1.40717299666667	2.75980852023544	0.00112635182933714
DOCK4	1.201012508	23.6578459966667	4.29999564368082	0.0016817154298659
DOCK6	15.8946141233333	0.228396585666667	-6.12085309827832	0.00115887824409473
DOCK7	5.749449572	7.08405742366667	0.301152061540935	0.0429605634116464
DOCK8	38.1376384766667	27.4204613766667	-0.475962667090318	0.0159161600982364
DOCK9	0.204864525333333	15.54027849	6.24519836099828	0.000199555735058954
DOHH	51.6124966166667	61.1531525866667	0.24470645611188	0.0680536432649944
DOK1	31.68986584	15.9692335	-0.988726484894561	0.000674557392027702
DOK2	1.537407244	43.32525109	4.81663683406169	0.000132644163922015
DOK3	27.8935885633333	14.2069997433333	-0.973331635646277	0.000774501256071562
DOK4	2.741463609	1.11793876066667	-1.29410516174454	0.0454360532855956
DOK7	32.4004094633333	0.448723347666667	-6.17404198390911	4.70599211623338e-05
DOLK	32.74940125	19.41297841	-0.754447051847872	0.000473245768244769
DOLPP1	41.5977189366667	32.6046363966667	-0.351427287487398	0.0110032401099206
DONSON	51.14343713	113.785881966667	1.15370053946041	2.41781488359753e-05
DOPEY1	6.722817119	10.4871671266667	0.64148720924781	0.000502267312451026
DOPEY2	1.983197353	3.22619605033333	0.702005860276358	0.0195488449046518
DOT1L	55.6600967066667	60.22292299	0.113669317370039	0.264718578466419
DPAGT1	182.6031088	69.5693054166667	-1.39218850532058	0.000197922411844363
DPCD	30.37188748	53.6354936066667	0.82045146025363	0.00643696114966619
DPF1	11.6441686	0.971341854666667	-3.58348469576836	0.00336802775407402
DPF2	161.5822855	51.2733725666667	-1.65598734107207	0.000137849709485523
DPF3	12.5761012223333	15.4257745433333	0.294658195634434	0.223153266168069
DPH1	25.7901442466667	22.16812217	-0.218333275534265	0.097237013265145
DPH2	47.8807182133333	90.6973921466667	0.921616276096622	0.000209687593564494
DPH3	14.67924745	19.50817605	0.410300888523763	0.00375774190801256
DPH3P1	9.35180422733333	2.865185222	-1.70661632242377	0.000597354674777875
DPH5	34.5472981533333	17.1044812	-1.01419853986831	0.00234088385972531
DPH6	6.48663704033333	5.19912551133333	-0.319201731566969	0.0169420848188258
DPH7	41.4365428033333	51.0979281266667	0.302361156315183	0.00159160382059729
DPM1	142.904528833333	248.5872487	0.798700657076846	0.000312771324257239
DPM2	96.0501012033333	81.5390247033333	-0.236296433283607	0.00295396117242313
DPM3	70.9167643133333	119.8188465	0.756656232143436	0.00728174385350451
DPP3	47.4031866533333	85.03996329	0.843156927317696	0.00176225518121889
DPP7	268.227004966667	163.0081282	-0.718510589936607	0.000385539947283102
DPP8	34.25007705	28.7924764433333	-0.250415353046385	0.019917103653163
DPP9	38.7155846633333	78.5148606533333	1.02005131224162	3.85996437121403e-06
DPRXP4	1.27062493233333	0.231641442333333	-2.45557294310679	0.093562588849383
DPY19L1	33.4531579533333	112.0124085	1.74344424811941	8.32560929090848e-05
DPY19L1P1	8.45549103666667	8.746619514	0.0488369977765911	0.715789012788035
DPY19L2	5.75103976933333	1.710960155	-1.74901665162044	0.00779076081623763
DPY19L2P2	22.0968905766667	2.67938364633333	-3.04387029847081	0.0018596426331116
DPY19L2P3	2.17382575666667	1.00655928033333	-1.11080416467201	0.0128643630352259
DPY19L3	6.42799114533333	13.5083783	1.07141464068029	7.34630726316617e-05
DPY19L4	28.0840151466667	4.85142006	-2.53327020547268	0.00383347583132287
DPY30	119.6069896	143.2559129	0.260292987278113	0.0151464739696807
DPYD	3.53612704566667	10.7982497666667	1.61055547844705	0.00030473563541413
DPYSL2	0.388397373666667	40.6912393433333	6.71104096605974	0.00410693066740899
DR1	85.7353902633333	66.2197569466667	-0.372629134353868	0.0103026782868165
DRAM1	3.020487157	2.26418989166667	-0.415786294009034	0.0542703170493583
DRAM2	18.3937817733333	15.41902691	-0.254506409182722	0.0219031198830113
DRAP1	242.660455166667	248.066109766667	0.031785630149646	0.655840840790188
DRD4	1.44640912033333	0.201464366333333	-2.84387908760685	0.0739970105672413
DRG1	138.3734829	156.2106605	0.174925413005947	0.00436428222577826
DRG2	32.4773872166667	55.2354284133333	0.766158345818021	0.000528842147909308
DRICH1	1.743597685	0.237583467333333	-2.87556084106594	0.100171410423962
DROSHA	41.0667732566667	33.3941680566667	-0.298375421713039	0.00062816035811577
DRP2	0.113861103333333	0.777719904	2.77197567693897	0.0235567997865241
DSCC1	63.5185017566667	45.45520586	-0.482731351511641	0.000750809618555111
DSCR3	39.738032	70.65696149	0.830311283523576	6.00009752991237e-06
DSE	3.05599616333333	2.44352409066667	-0.32267940397256	0.069178096689728
DSG2	0.260079088666667	40.49942297	7.28280713674888	0.00105751666524246
DSN1	43.8134978	32.5269540933333	-0.429739664078056	0.0189126975471857
DST	11.24833878	15.35362264	0.448867143622321	0.00355098657753955
DSTN	163.0973205	212.0141259	0.378427310233754	0.00269325918393168
DSTNP2	15.59290001	5.72930403833333	-1.44445746458835	0.000564830512670537
DSTYK	7.55230190566667	12.7302747566667	0.753275214008154	0.000261659158605646
DTD1	132.782323	66.4673697866667	-0.998344926317609	2.48630547702829e-06
DTD2	32.1070001333333	12.2691186466667	-1.38785625885192	0.00121810466072343
DTL	58.86764158	83.6932281133333	0.507636064451795	0.001618780550751
DTNA	4.245140646	5.42608606266667	0.354099577675627	0.00306397012398722
DTNB	18.2313826366667	10.4274070956667	-0.806043518627603	0.000689269837256278
DTNBP1	16.53272592	27.13541934	0.714852587526029	0.000206349792020096
DTWD1	26.7647603766667	18.29728509	-0.548705135802225	0.00156228174203034
DTWD2	1.927222097	3.59351054033333	0.898871077388082	0.00538372889356251
DTX2	11.8659094333333	8.62388104966667	-0.460413492512392	0.0721383935638614
DTX2P1-UPK3BP1-PMS2P11	1.61805242666667	2.92437541266667	0.853870173747315	0.00322980015678792
DTX3	50.81553633	16.9394289333333	-1.58488441471971	0.000201893005781348
DTX4	3.53475723666667	0.823200238333333	-2.10229583065558	0.00909624660784729
DTYMK	198.218873733333	173.093888033333	-0.195539553762896	0.019289662942554
DUOX1	0.454760092666667	1.200222518	1.40012434074545	0.00612633935789712
DUS1L	131.799622366667	324.723909766667	1.30086737897398	0.00210113279526967
DUS2	14.6677469533333	18.34105016	0.322428964068161	0.0170619104146899
DUS3L	68.4273224233333	59.40856129	-0.203901644589347	0.068010585401558
DUS4L	25.3272537166667	14.4192985866667	-0.812689663573825	0.000782075971127621
DUSP1	6.20049623466667	8.70020862233333	0.488666314678363	0.0313551450147346
DUSP10	0.395391597333333	2.040265866	2.36740304423449	0.00259483959474607
DUSP11	48.9731063066667	48.94231095	-0.000907483439381963	0.982216701935102
DUSP12	64.4845934966667	85.92103183	0.414056802334507	0.00210617262149349
DUSP14	80.3222313466667	40.5754628833333	-0.985191794748103	0.000657286354351373
DUSP16	22.2705315333333	15.5129915766667	-0.521659064212354	0.0104683951428418
DUSP18	3.53215177566667	1.98722186933333	-0.829794380972749	0.0298737934108744
DUSP2	36.2378340866667	17.65547119	-1.03738140463395	1.34135955638522e-05
DUSP22	150.6689609	120.341051866667	-0.324253367856196	0.0666657823789772
DUSP28	9.26165576133333	11.7249404103333	0.340238549713708	0.132412776045856
DUSP3	8.417818438	5.71372692533333	-0.559014305282696	0.00972841894395825
DUSP4	0.742423471666667	58.2559532166667	6.29401935520161	0.000543809118591874
DUSP5	21.12860498	313.462899466667	3.89102527872517	4.3183021082215e-09
DUSP6	0.132162057	21.4692955033333	7.34382299446269	0.00108151743775006
DUSP7	39.9384179933333	26.0394542766667	-0.617077973646392	0.0146917271450806
DUT	376.812275266667	259.978471	-0.535453806221092	0.00123464600465911
DUXAP10	6.85470726433333	5.99866356966667	-0.192453934534283	0.168744663682523
DVL1	108.906868766667	35.9754058233333	-1.59801208123664	4.06393825620767e-05
DVL2	64.4729441066667	35.1380942766667	-0.8756579159924	0.000126431555545444
DVL3	51.28357927	71.5221547333333	0.479893244480011	0.00107132955878234
DXO	9.145474982	4.25130002866667	-1.10515402168763	0.00037830076623632
DYM	43.7429967733333	43.1699215533333	-0.0190255896571059	0.805129304232923
DYNC1H1	90.5566742866667	23.31974111	-1.95726920367344	0.000391658398384606
DYNC1I1	8.513339064	3.044905393	-1.4833276868973	0.0040186451154558
DYNC1I2	15.4497411333333	30.98458428	1.00396794641505	6.70018855755582e-05
DYNC1LI1	41.74425968	56.8904431666667	0.446608495499885	0.00170398587272103
DYNC1LI2	28.8420190833333	47.75080021	0.727352746227946	0.000164739469987383
DYNC2H1	0.180577239	0.713014759666667	1.98131588264596	0.00634914789919031
DYNC2LI1	4.069148625	9.777318449	1.26471186681818	0.011387706142988
DYNLL1	463.153138933333	295.6101957	-0.64779326181553	0.0019181275610525
DYNLL1-AS1	7.56934067633333	5.34397257466667	-0.502255036545283	0.00198399788328205
DYNLL2	59.2473442766667	121.6780299	1.03824630684388	0.000300791168019924
DYNLRB1	203.553551	142.381634733333	-0.515645319024328	0.0011558355185507
DYNLT1	108.611155666667	19.6216488733333	-2.46865410652055	0.00159596906319856
DYNLT3	15.6957696033333	34.03524966	1.11665392277759	0.00217467613900658
DYRK1A	27.9921485466667	23.26674138	-0.266753057245942	0.0947940931358375
DYRK1B	6.81661415166667	2.58341828266667	-1.39977407298383	0.0325218956657912
DYRK2	31.6984478266667	18.52765985	-0.774731525663061	0.0104029469960768
DYRK3	4.45657764566667	4.87578828933333	0.129699242560909	0.560472886530548
DYRK4	10.35016562	14.58981686	0.495307920360691	0.00474401619978226
DZANK1	1.88441641433333	0.925596738	-1.02566211866094	0.0164320147643673
DZIP3	10.25577553	9.06523768166667	-0.178019839258465	0.0140915171795039
E2F1	82.2447055833333	115.893162066667	0.494800731931166	0.00453234518889981
E2F2	71.49846446	104.251744266667	0.544087358796712	0.00185496319532625
E2F3	31.7445473066667	35.9454726566667	0.179301269714442	0.0236225512258756
E2F4	71.6246402066667	118.1585566	0.722196215780085	0.00299482421918956
E2F5	50.7461652033333	8.48435892733333	-2.58042124464523	0.000680294061906129
E2F6	22.40405904	13.1908615633333	-0.764221337710674	0.000268755350197555
E2F7	13.44624439	29.3483179633333	1.12607454430846	2.53223896572588e-05
E2F8	27.1740666066667	40.38519797	0.571596130151123	0.00330359150784449
E4F1	67.7127066	29.4040576833333	-1.20341133059169	0.000166263746267981
EAF1	27.11786585	25.17431163	-0.107291314716888	0.128187150371003
EAF2	9.12194741866667	56.6489232666667	2.63463477556315	1.00931651799358e-06
EAPP	55.9190294	30.5829616333333	-0.870611196650477	0.000431498752433687
EARS2	28.57846017	43.42374593	0.603555999783226	0.000798026652702178
EBAG9	44.4934376566667	12.22790533	-1.8634152806241	3.27533946255999e-05
EBF4	15.0208169233333	1.200780311	-3.6449191457709	0.00634366695878071
EBLN2	2.62552174433333	3.37754477066667	0.363370749175027	0.180474766983501
EBNA1BP2	84.33074292	190.975557233333	1.17925743183829	0.00111900882474812
EBP	256.9144638	259.829192	0.0162754141999076	0.700338037621749
EBPL	66.7799274133333	38.86182591	-0.781060838195972	0.083133748139393
ECD	26.29002109	33.3101089166667	0.341444772018367	0.00052187644516599
ECE1	33.2805989733333	39.8422141633333	0.259616426092601	0.00668203348262642
ECE2	20.1127569933333	15.6302835166667	-0.363766907763791	0.0187269317003524
ECH1	287.9112166	60.3574034433333	-2.25402134726382	5.43699024425292e-06
ECHDC1	90.6135308533333	93.3167864266667	0.0424101291293751	0.53068747090301
ECHDC2	5.55452345166667	5.325262596	-0.0608104730606502	0.583499337601006
ECHS1	191.6239802	105.7878282	-0.857104471532231	0.00325046828401639
ECI1	208.336938333333	168.141348966667	-0.309244100499249	0.0101863324904978
ECI2	74.7067703166667	79.24538366	0.0850879018388774	0.22698262477273
ECM1	0.969557834	1.72464513633333	0.830900680338323	0.01148182636822
ECSIT	69.49444539	44.4735324233333	-0.643950670551264	0.00151333239604905
ECT2	39.1622150766667	58.0860946166667	0.568730466036379	0.00155956482799649
EDC3	41.16296906	28.93663506	-0.508449881036421	0.000121929789878035
EDC4	32.1858002233333	64.55964347	1.00420827289574	0.00186478566515902
EDEM1	90.99399902	201.398293166667	1.14620814767903	6.74749822934902e-06
EDEM2	31.9792110766667	27.04465516	-0.241790845996683	0.00645093871216795
EDEM3	29.7039299466667	97.7751272133333	1.71881369014467	0.00288144819877187
EDF1	420.567953	401.498627466667	-0.0669438659883529	0.231150986315788
EDRF1	23.60865289	43.54207226	0.88309434637141	1.2703626728576e-05
EEA1	14.60876129	13.2062574066667	-0.145612182654008	0.268127011554221
EED	69.7192402533333	44.67769	-0.642002253029471	0.000280660268810986
EEF1A1	5449.03778933333	5770.09555566667	0.0825937147125276	0.106677930844587
EEF1B2	890.515445966667	1228.47787066667	0.464159329610578	0.000209470719114137
EEF1D	405.2392398	264.0190619	-0.618131784372018	0.000315111154945676
EEF1E1	31.4780187933333	57.7916653866667	0.876516703375466	0.00472946528113007
EEF1G	4379.108775	2122.11003966667	-1.04513781855472	5.34177311259458e-05
EEF2	2223.486482	2342.09001166667	0.0749728891979424	0.0992875631614663
EEF2K	18.16730979	17.2412680133333	-0.075478919828256	0.282125695711847
EEFSEC	58.06247004	37.6211506066667	-0.626061974096127	0.00142231760981595
EEPD1	3.14949932166667	1.20608349866667	-1.38479271022355	0.00377951899650983
EFCAB10	3.76338661066667	2.48881297366667	-0.596573683823478	0.150731303530377
EFCAB11	7.33563005	2.59862508466667	-1.49717237814982	2.66609325843465e-05
EFCAB13	5.795508594	0.882524582333333	-2.71522690307597	0.00333072686397715
EFCAB14	18.3826884166667	61.8745922533333	1.75099934074778	1.0330733943586e-05
EFCAB2	1.42871434566667	5.74474268833333	2.00752477918207	5.05184715013035e-05
EFCAB4A	89.4226687833333	18.1773542066667	-2.29849837892647	0.00216993020430383
EFCAB4B	17.3029350066667	12.69155203	-0.447148270576563	0.000895574381463758
EFCAB7	6.933963903	17.7915872966667	1.35944299676797	3.02233704782468e-05
EFCC1	3.14789918066667	0.125517562666667	-4.6484281875052	5.89244909688309e-06
EFEMP2	6.06466214833333	6.98776630933333	0.204404083679488	0.0763377364042952
EFHC1	4.783365298	1.77894973333333	-1.42700022600489	0.0132430291512578
EFHD2	160.015646866667	63.99563035	-1.32216767783894	0.00011814902977522
EFNA1	11.4553103966667	0.271029385666667	-5.40142346008954	0.00605467220906963
EFNA3	17.7930759766667	2.67922889233333	-2.73142619383841	5.5921092884693e-05
EFNA4	18.6863933266667	8.667445274	-1.10830941297818	0.00347931560724186
EFNA5	1.894006523	0.242570316	-2.96496637969535	5.03684293229524e-05
EFNB1	0.048890571	3.85140291666667	6.29968399426516	0.000510229535964865
EFNB2	0.172359502666667	1.30503695533333	2.9205979149676	0.0120606729132032
EFR3A	42.7438145766667	16.5029276466667	-1.37299368019077	0.00489780581841933
EFTUD1	16.6514589466667	22.27098647	0.419516875124614	0.0345205755788548
EFTUD1P1	0.249949528666667	1.09309633733333	2.12871184333434	0.0564455663409536
EFTUD2	119.264105566667	94.75271729	-0.33192068412946	0.00060195612121813
EGFEM1P	0.511741309666667	3.60773739333333	2.81760772597375	0.000332293130968284
EGLN1	23.7982300466667	20.5526920766667	-0.211526903054671	0.00385468837585812
EGR1	0.529134296333333	0.827091471333333	0.644412961197422	0.329698677725695
EHBP1	13.30695014	11.2730442066667	-0.239302795694113	0.038203305189177
EHBP1L1	109.554389166667	64.4084802333333	-0.766324729397185	0.00254888642380036
EHD1	140.906397366667	27.9891646433333	-2.33179677930409	5.08497272993536e-05
EHD3	0.572874252333333	3.40034347266667	2.56939007920429	1.60789321458419e-05
EHD4	48.41451593	41.1080996733333	-0.236016988634178	0.0110069823704956
EHF	0.101689814333333	0.288369195333333	1.50374187856509	0.160380917367956
EHHADH	0.311761281333333	4.97044240733333	3.9948605971837	0.00111280679241941
EHMT1	52.6558633433333	29.5252325966667	-0.834645762316845	4.64376225599265e-05
EHMT2	14.2758693233333	5.04404439766667	-1.50092572116569	0.000168646611457551
