"","...1","Tf","In_Degree","Out_Degree","Total_Connections","file"
"1179",1289,"IRF3",110,117,227,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1180",1290,"IRF4",113,114,227,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1181",1291,"JUNB",115,108,223,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1182",1292,"JUND",91,117,208,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1183",1293,"KLF10",96,115,211,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1184",1294,"KLF13",117,80,197,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1185",1295,"KLF15",67,118,185,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1186",1296,"KLF16",95,113,208,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1187",1297,"KLF2",100,111,211,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1188",1298,"KLF6",106,91,197,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1189",1299,"KLF9",110,114,224,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1190",1300,"LHX6",86,103,189,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1191",1301,"MECP2",103,76,179,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1192",1302,"MEF2A",94,117,211,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1193",1303,"MEF2C",105,113,218,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1194",1304,"MEF2D",112,112,224,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1195",1305,"MNT",109,58,167,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1196",1306,"MYNN",80,81,161,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1197",1307,"MZF1",109,117,226,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1198",1308,"NFE2L2",93,89,182,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1199",1309,"NFE2L3",109,113,222,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1200",1310,"NFIL3",102,93,195,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1201",1311,"NFKB1",89,116,205,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1202",1312,"NFKB2",101,103,204,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1203",1313,"NR1D1",112,113,225,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1204",1314,"NR1D2",98,83,181,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1205",1315,"NR1H2",72,96,168,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1206",1316,"NR3C1",110,107,217,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1207",1317,"NR4A3",102,83,185,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1208",1318,"OVOL1",92,85,177,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1209",1319,"PAX4",104,118,222,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1210",1320,"PBX2",102,93,195,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1211",1321,"PBX4",108,91,199,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1212",1322,"POU2F2",107,118,225,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1213",1323,"POU5F1",105,115,220,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1214",1324,"PRDM1",114,115,229,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1215",1325,"PRDM10",83,70,153,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1216",1326,"RARA",114,118,232,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1217",1327,"RAX2",78,62,140,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1218",1328,"RELA",94,118,212,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1219",1329,"RELB",85,79,164,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1220",1330,"RFX1",82,113,195,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1221",1331,"RFX3",99,110,209,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1222",1332,"RORA",86,115,201,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1223",1333,"RUNX1",103,96,199,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1224",1334,"RXRB",100,110,210,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1225",1335,"SIN3A",105,116,221,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1226",1336,"SMAD7",115,100,215,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1227",1337,"SNAPC4",97,87,184,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1228",1338,"SPIB",72,117,189,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1229",1339,"TCF12",98,113,211,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1230",1340,"TFEB",94,67,161,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1231",1341,"TGIF2",96,96,192,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1232",1342,"THRA",112,108,220,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1233",1343,"XBP1",100,91,191,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1234",1344,"ZBTB1",105,68,173,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1235",1345,"ZBTB3",93,110,203,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1236",1346,"ZBTB32",103,74,177,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1237",1347,"ZBTB38",117,90,207,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1238",1348,"ZBTB7A",102,107,209,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1239",1349,"ZFP91",109,104,213,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1240",1350,"ZFX",85,118,203,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1241",1351,"ZKSCAN1",74,106,180,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1242",1352,"ZNF114",104,68,172,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1243",1353,"ZNF283",105,116,221,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1244",1354,"ZNF331",95,117,212,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1245",1355,"ZNF444",75,105,180,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1246",1356,"ZNF460",108,118,226,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1247",1357,"ZNF483",83,108,191,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1248",1358,"ZNF497",93,109,202,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1249",1359,"ZNF524",107,114,221,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1250",1360,"ZNF526",105,109,214,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1251",1361,"ZNF541",84,103,187,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1252",1362,"ZNF542",81,102,183,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1253",1363,"ZNF543",108,115,223,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1254",1364,"ZNF574",110,115,225,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1255",1365,"ZNF580",112,111,223,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1256",1366,"ZNF581",112,98,210,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1257",1367,"ZNF584",93,83,176,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1258",1368,"ZNF592",98,44,142,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1259",1369,"ZNF689",106,102,208,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1260",1370,"ZNF710",115,103,218,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1261",1371,"ZNF774",77,112,189,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1262",1372,"ZNF775",108,111,219,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1263",1373,"ZNF784",112,112,224,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1264",1374,"ZNF787",75,97,172,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1265",1375,"ZNF805",108,112,220,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1266",1376,"ZNF837",93,112,205,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1267",1377,"ZSCAN21",74,108,182,"MM14.H3K27ac_DEGREE_TABLE.txt"
"1268",1378,"ARF1",112,51,163,"MM6_jia_DEGREE_TABLE.txt"
"1269",1379,"ARF4",107,55,162,"MM6_jia_DEGREE_TABLE.txt"
"1270",1380,"ARID3A",115,104,219,"MM6_jia_DEGREE_TABLE.txt"
"1271",1381,"ARID5A",112,108,220,"MM6_jia_DEGREE_TABLE.txt"
"1272",1382,"ATF4",106,110,216,"MM6_jia_DEGREE_TABLE.txt"
"1273",1383,"BCL6",93,126,219,"MM6_jia_DEGREE_TABLE.txt"
"1274",1384,"BCLAF1",94,128,222,"MM6_jia_DEGREE_TABLE.txt"
"1275",1385,"BHLHE40",105,85,190,"MM6_jia_DEGREE_TABLE.txt"
"1276",1386,"BHLHE41",121,58,179,"MM6_jia_DEGREE_TABLE.txt"
"1277",1387,"BRCA1",95,39,134,"MM6_jia_DEGREE_TABLE.txt"
"1278",1388,"CAMTA2",112,19,131,"MM6_jia_DEGREE_TABLE.txt"
"1279",1389,"CHD2",116,120,236,"MM6_jia_DEGREE_TABLE.txt"
"1280",1390,"CREB3L2",111,100,211,"MM6_jia_DEGREE_TABLE.txt"
"1281",1391,"CREB3L4",114,97,211,"MM6_jia_DEGREE_TABLE.txt"
"1282",1392,"CREM",93,93,186,"MM6_jia_DEGREE_TABLE.txt"
"1283",1393,"CTCFL",118,125,243,"MM6_jia_DEGREE_TABLE.txt"
"1284",1394,"CUX1",107,92,199,"MM6_jia_DEGREE_TABLE.txt"
"1285",1395,"DBP",107,110,217,"MM6_jia_DEGREE_TABLE.txt"
"1286",1396,"DDIT3",100,105,205,"MM6_jia_DEGREE_TABLE.txt"
"1287",1397,"ELF2",82,105,187,"MM6_jia_DEGREE_TABLE.txt"
"1288",1398,"ELK4",94,115,209,"MM6_jia_DEGREE_TABLE.txt"
"1289",1399,"ERF",118,103,221,"MM6_jia_DEGREE_TABLE.txt"
"1290",1400,"ETV1",120,122,242,"MM6_jia_DEGREE_TABLE.txt"
"1291",1401,"FIZ1",91,124,215,"MM6_jia_DEGREE_TABLE.txt"
"1292",1402,"FLI1",118,127,245,"MM6_jia_DEGREE_TABLE.txt"
"1293",1403,"FOS",107,105,212,"MM6_jia_DEGREE_TABLE.txt"
"1294",1404,"FOSB",115,49,164,"MM6_jia_DEGREE_TABLE.txt"
"1295",1405,"FOXO3",115,125,240,"MM6_jia_DEGREE_TABLE.txt"
"1296",1406,"FOXP2",105,112,217,"MM6_jia_DEGREE_TABLE.txt"
"1297",1407,"GZF1",110,44,154,"MM6_jia_DEGREE_TABLE.txt"
"1298",1408,"HAP1",99,14,113,"MM6_jia_DEGREE_TABLE.txt"
"1299",1409,"HBP1",101,113,214,"MM6_jia_DEGREE_TABLE.txt"
"1300",1410,"HES5",107,71,178,"MM6_jia_DEGREE_TABLE.txt"
"1301",1411,"HES7",119,123,242,"MM6_jia_DEGREE_TABLE.txt"
"1302",1412,"HIVEP2",113,106,219,"MM6_jia_DEGREE_TABLE.txt"
"1303",1413,"IKZF1",116,115,231,"MM6_jia_DEGREE_TABLE.txt"
"1304",1414,"IKZF3",114,128,242,"MM6_jia_DEGREE_TABLE.txt"
"1305",1415,"IRF1",112,127,239,"MM6_jia_DEGREE_TABLE.txt"
"1306",1416,"IRF2",121,102,223,"MM6_jia_DEGREE_TABLE.txt"
"1307",1417,"IRF3",116,125,241,"MM6_jia_DEGREE_TABLE.txt"
"1308",1418,"IRF9",107,115,222,"MM6_jia_DEGREE_TABLE.txt"
"1309",1419,"JUN",100,113,213,"MM6_jia_DEGREE_TABLE.txt"
"1310",1420,"JUNB",112,107,219,"MM6_jia_DEGREE_TABLE.txt"
"1311",1421,"JUND",98,127,225,"MM6_jia_DEGREE_TABLE.txt"
"1312",1422,"KLF1",122,126,248,"MM6_jia_DEGREE_TABLE.txt"
"1313",1423,"KLF13",124,88,212,"MM6_jia_DEGREE_TABLE.txt"
"1314",1424,"KLF16",71,118,189,"MM6_jia_DEGREE_TABLE.txt"
"1315",1425,"KLF2",121,123,244,"MM6_jia_DEGREE_TABLE.txt"
"1316",1426,"KLF3",115,121,236,"MM6_jia_DEGREE_TABLE.txt"
"1317",1427,"KLF6",118,115,233,"MM6_jia_DEGREE_TABLE.txt"
"1318",1428,"KLF9",114,121,235,"MM6_jia_DEGREE_TABLE.txt"
"1319",1429,"MAF",109,124,233,"MM6_jia_DEGREE_TABLE.txt"
"1320",1430,"MEF2C",125,119,244,"MM6_jia_DEGREE_TABLE.txt"
"1321",1431,"MEF2D",120,106,226,"MM6_jia_DEGREE_TABLE.txt"
"1322",1432,"MEIS2",119,116,235,"MM6_jia_DEGREE_TABLE.txt"
"1323",1433,"MNT",102,54,156,"MM6_jia_DEGREE_TABLE.txt"
"1324",1434,"MYNN",92,78,170,"MM6_jia_DEGREE_TABLE.txt"
"1325",1435,"MZF1",107,127,234,"MM6_jia_DEGREE_TABLE.txt"
"1326",1436,"NFE2L2",115,90,205,"MM6_jia_DEGREE_TABLE.txt"
"1327",1437,"NFE2L3",108,115,223,"MM6_jia_DEGREE_TABLE.txt"
"1328",1438,"NFIL3",112,94,206,"MM6_jia_DEGREE_TABLE.txt"
"1329",1439,"NFIX",122,107,229,"MM6_jia_DEGREE_TABLE.txt"
"1330",1440,"NFKB2",95,112,207,"MM6_jia_DEGREE_TABLE.txt"
"1331",1441,"NR1D1",118,122,240,"MM6_jia_DEGREE_TABLE.txt"
"1332",1442,"NR1D2",103,77,180,"MM6_jia_DEGREE_TABLE.txt"
"1333",1443,"NR2C2",94,128,222,"MM6_jia_DEGREE_TABLE.txt"
"1334",1444,"NR3C1",115,114,229,"MM6_jia_DEGREE_TABLE.txt"
"1335",1445,"NR4A2",110,120,230,"MM6_jia_DEGREE_TABLE.txt"
"1336",1446,"PAX4",97,128,225,"MM6_jia_DEGREE_TABLE.txt"
"1337",1447,"PBX2",107,86,193,"MM6_jia_DEGREE_TABLE.txt"
"1338",1448,"PBX4",110,89,199,"MM6_jia_DEGREE_TABLE.txt"
"1339",1449,"POU2F1",96,127,223,"MM6_jia_DEGREE_TABLE.txt"
"1340",1450,"POU5F1",101,122,223,"MM6_jia_DEGREE_TABLE.txt"
"1341",1451,"PRDM1",123,125,248,"MM6_jia_DEGREE_TABLE.txt"
"1342",1452,"PRDM10",86,85,171,"MM6_jia_DEGREE_TABLE.txt"
"1343",1453,"RARA",107,128,235,"MM6_jia_DEGREE_TABLE.txt"
"1344",1454,"RAX2",88,56,144,"MM6_jia_DEGREE_TABLE.txt"
"1345",1455,"RELB",69,95,164,"MM6_jia_DEGREE_TABLE.txt"
"1346",1456,"RFX1",107,122,229,"MM6_jia_DEGREE_TABLE.txt"
"1347",1457,"RFX3",101,118,219,"MM6_jia_DEGREE_TABLE.txt"
"1348",1458,"RREB1",111,128,239,"MM6_jia_DEGREE_TABLE.txt"
"1349",1459,"RXRB",97,117,214,"MM6_jia_DEGREE_TABLE.txt"
"1350",1460,"SIN3A",110,128,238,"MM6_jia_DEGREE_TABLE.txt"
"1351",1461,"SOX11",108,126,234,"MM6_jia_DEGREE_TABLE.txt"
"1352",1462,"SP3",95,127,222,"MM6_jia_DEGREE_TABLE.txt"
"1353",1463,"SP4",80,128,208,"MM6_jia_DEGREE_TABLE.txt"
"1354",1464,"TCF3",107,128,235,"MM6_jia_DEGREE_TABLE.txt"
"1355",1465,"TFEC",113,94,207,"MM6_jia_DEGREE_TABLE.txt"
"1356",1466,"THRA",118,117,235,"MM6_jia_DEGREE_TABLE.txt"
"1357",1467,"USF1",93,103,196,"MM6_jia_DEGREE_TABLE.txt"
"1358",1468,"XBP1",118,83,201,"MM6_jia_DEGREE_TABLE.txt"
"1359",1469,"ZBED6",112,91,203,"MM6_jia_DEGREE_TABLE.txt"
"1360",1470,"ZBTB1",106,81,187,"MM6_jia_DEGREE_TABLE.txt"
"1361",1471,"ZBTB20",89,89,178,"MM6_jia_DEGREE_TABLE.txt"
"1362",1472,"ZBTB32",111,80,191,"MM6_jia_DEGREE_TABLE.txt"
"1363",1473,"ZBTB38",126,105,231,"MM6_jia_DEGREE_TABLE.txt"
"1364",1474,"ZBTB7A",111,120,231,"MM6_jia_DEGREE_TABLE.txt"
"1365",1475,"ZBTB7B",126,116,242,"MM6_jia_DEGREE_TABLE.txt"
"1366",1476,"ZFP62",107,125,232,"MM6_jia_DEGREE_TABLE.txt"
"1367",1477,"ZFP91",99,101,200,"MM6_jia_DEGREE_TABLE.txt"
"1368",1478,"ZKSCAN5",95,121,216,"MM6_jia_DEGREE_TABLE.txt"
"1369",1479,"ZNF114",118,71,189,"MM6_jia_DEGREE_TABLE.txt"
"1370",1480,"ZNF131",80,106,186,"MM6_jia_DEGREE_TABLE.txt"
"1371",1481,"ZNF217",118,63,181,"MM6_jia_DEGREE_TABLE.txt"
"1372",1482,"ZNF276",85,126,211,"MM6_jia_DEGREE_TABLE.txt"
"1373",1483,"ZNF367",104,92,196,"MM6_jia_DEGREE_TABLE.txt"
"1374",1484,"ZNF394",95,124,219,"MM6_jia_DEGREE_TABLE.txt"
"1375",1485,"ZNF460",103,128,231,"MM6_jia_DEGREE_TABLE.txt"
"1376",1486,"ZNF490",101,98,199,"MM6_jia_DEGREE_TABLE.txt"
"1377",1487,"ZNF524",91,124,215,"MM6_jia_DEGREE_TABLE.txt"
"1378",1488,"ZNF526",106,123,229,"MM6_jia_DEGREE_TABLE.txt"
"1379",1489,"ZNF542",84,106,190,"MM6_jia_DEGREE_TABLE.txt"
"1380",1490,"ZNF543",103,124,227,"MM6_jia_DEGREE_TABLE.txt"
"1381",1491,"ZNF554",100,90,190,"MM6_jia_DEGREE_TABLE.txt"
"1382",1492,"ZNF579",91,122,213,"MM6_jia_DEGREE_TABLE.txt"
"1383",1493,"ZNF580",107,122,229,"MM6_jia_DEGREE_TABLE.txt"
"1384",1494,"ZNF581",107,105,212,"MM6_jia_DEGREE_TABLE.txt"
"1385",1495,"ZNF592",95,61,156,"MM6_jia_DEGREE_TABLE.txt"
"1386",1496,"ZNF672",85,125,210,"MM6_jia_DEGREE_TABLE.txt"
"1387",1497,"ZNF687",80,64,144,"MM6_jia_DEGREE_TABLE.txt"
"1388",1498,"ZNF689",82,119,201,"MM6_jia_DEGREE_TABLE.txt"
"1389",1499,"ZNF692",85,118,203,"MM6_jia_DEGREE_TABLE.txt"
"1390",1500,"ZNF774",86,123,209,"MM6_jia_DEGREE_TABLE.txt"
"1391",1501,"ZNF775",112,121,233,"MM6_jia_DEGREE_TABLE.txt"
"1392",1502,"ZNF784",107,118,225,"MM6_jia_DEGREE_TABLE.txt"
"1393",1503,"ZNF789",95,110,205,"MM6_jia_DEGREE_TABLE.txt"
"1394",1504,"ZNF791",101,94,195,"MM6_jia_DEGREE_TABLE.txt"
"1395",1505,"ZNF805",103,124,227,"MM6_jia_DEGREE_TABLE.txt"
"1396",1506,"ARID5A",36,41,77,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1397",1507,"BCLAF1",38,47,85,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1398",1508,"BRCA1",38,10,48,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1399",1509,"E2F2",42,39,81,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1400",1510,"E2F3",36,46,82,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1401",1511,"FEZF1",47,39,86,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1402",1512,"FLI1",45,47,92,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1403",1513,"FOSL1",43,30,73,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1404",1514,"HBP1",33,46,79,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1405",1515,"IKZF1",46,47,93,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1406",1516,"IRF2",37,37,74,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1407",1517,"IRF5",37,44,81,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1408",1518,"JUNB",39,42,81,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1409",1519,"JUND",30,47,77,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1410",1520,"KLF13",37,28,65,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1411",1521,"KLF2",45,45,90,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1412",1522,"KLF6",43,42,85,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1413",1523,"LHX8",40,42,82,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1414",1524,"MAZ",37,47,84,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1415",1525,"MEF2D",44,39,83,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1416",1526,"MYBL2",43,32,75,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1417",1527,"MYC",47,38,85,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1418",1528,"NFIL3",43,28,71,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1419",1529,"NR3C1",43,44,87,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1420",1530,"PBX2",33,34,67,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1421",1531,"PBX4",39,31,70,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1422",1532,"POU2F1",39,45,84,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1423",1533,"RARG",46,46,92,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1424",1534,"RFX3",36,44,80,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1425",1535,"RUNX1",44,37,81,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1426",1536,"SP3",30,47,77,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1427",1537,"TBX6",36,35,71,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1428",1538,"TCF3",43,47,90,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1429",1539,"TCF4",42,38,80,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1430",1540,"TFAP4",34,37,71,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1431",1541,"VSX1",43,39,82,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1432",1542,"ZBTB38",46,38,84,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1433",1543,"ZBTB7B",40,41,81,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1434",1544,"ZFP62",35,47,82,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1435",1545,"ZFP91",45,40,85,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1436",1546,"ZNF217",45,30,75,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1437",1547,"ZNF267",44,47,91,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1438",1548,"ZNF280B",37,28,65,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1439",1549,"ZNF655",27,45,72,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1440",1550,"ZNF689",34,43,77,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1441",1551,"ZNF740",46,47,93,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1442",1552,"ZNF775",43,43,86,"EJM.H3K27ac_DEGREE_TABLE.txt"
"1443",1553,"ARF1",122,50,172,"MM3_jia_DEGREE_TABLE.txt"
"1444",1554,"ARID3A",132,126,258,"MM3_jia_DEGREE_TABLE.txt"
"1445",1555,"ARID3B",118,123,241,"MM3_jia_DEGREE_TABLE.txt"
"1446",1556,"ATF4",134,130,264,"MM3_jia_DEGREE_TABLE.txt"
"1447",1557,"ATF6",125,103,228,"MM3_jia_DEGREE_TABLE.txt"
"1448",1558,"BACH1",121,117,238,"MM3_jia_DEGREE_TABLE.txt"
"1449",1559,"BCL11A",129,136,265,"MM3_jia_DEGREE_TABLE.txt"
"1450",1560,"BCL6B",115,135,250,"MM3_jia_DEGREE_TABLE.txt"
"1451",1561,"BCLAF1",104,135,239,"MM3_jia_DEGREE_TABLE.txt"
"1452",1562,"BHLHA15",133,125,258,"MM3_jia_DEGREE_TABLE.txt"
"1453",1563,"BHLHE41",135,87,222,"MM3_jia_DEGREE_TABLE.txt"
"1454",1564,"CAD",115,135,250,"MM3_jia_DEGREE_TABLE.txt"
"1455",1565,"CAMTA2",126,40,166,"MM3_jia_DEGREE_TABLE.txt"
"1456",1566,"CENPB",115,75,190,"MM3_jia_DEGREE_TABLE.txt"
"1457",1567,"CHD2",116,133,249,"MM3_jia_DEGREE_TABLE.txt"
"1458",1568,"CREB3L2",133,119,252,"MM3_jia_DEGREE_TABLE.txt"
"1459",1569,"CREM",112,116,228,"MM3_jia_DEGREE_TABLE.txt"
"1460",1570,"CTCF",131,136,267,"MM3_jia_DEGREE_TABLE.txt"
"1461",1571,"CUX1",135,108,243,"MM3_jia_DEGREE_TABLE.txt"
"1462",1572,"DDIT3",122,129,251,"MM3_jia_DEGREE_TABLE.txt"
"1463",1573,"DMRTC2",123,97,220,"MM3_jia_DEGREE_TABLE.txt"
"1464",1574,"E2F1",122,132,254,"MM3_jia_DEGREE_TABLE.txt"
"1465",1575,"E2F3",129,136,265,"MM3_jia_DEGREE_TABLE.txt"
"1466",1576,"ETV5",112,107,219,"MM3_jia_DEGREE_TABLE.txt"
"1467",1577,"FIZ1",129,136,265,"MM3_jia_DEGREE_TABLE.txt"
"1468",1578,"FLI1",132,135,267,"MM3_jia_DEGREE_TABLE.txt"
"1469",1579,"FOSB",134,80,214,"MM3_jia_DEGREE_TABLE.txt"
"1470",1580,"FOSL1",129,114,243,"MM3_jia_DEGREE_TABLE.txt"
"1471",1581,"FOXH1",117,122,239,"MM3_jia_DEGREE_TABLE.txt"
"1472",1582,"FOXN3",132,113,245,"MM3_jia_DEGREE_TABLE.txt"
"1473",1583,"FOXO3",131,136,267,"MM3_jia_DEGREE_TABLE.txt"
"1474",1584,"FOXP2",116,127,243,"MM3_jia_DEGREE_TABLE.txt"
"1475",1585,"FOXR1",103,131,234,"MM3_jia_DEGREE_TABLE.txt"
"1476",1586,"GLI1",117,132,249,"MM3_jia_DEGREE_TABLE.txt"
"1477",1587,"GZF1",127,72,199,"MM3_jia_DEGREE_TABLE.txt"
"1478",1588,"HBP1",110,134,244,"MM3_jia_DEGREE_TABLE.txt"
"1479",1589,"HES7",130,134,264,"MM3_jia_DEGREE_TABLE.txt"
"1480",1590,"HEY2",118,101,219,"MM3_jia_DEGREE_TABLE.txt"
"1481",1591,"HINFP",127,130,257,"MM3_jia_DEGREE_TABLE.txt"
"1482",1592,"HIVEP2",134,126,260,"MM3_jia_DEGREE_TABLE.txt"
"1483",1593,"IKZF1",130,132,262,"MM3_jia_DEGREE_TABLE.txt"
"1484",1594,"IKZF3",134,136,270,"MM3_jia_DEGREE_TABLE.txt"
"1485",1595,"IRF1",136,136,272,"MM3_jia_DEGREE_TABLE.txt"
"1486",1596,"IRF2",134,122,256,"MM3_jia_DEGREE_TABLE.txt"
"1487",1597,"IRF3",119,135,254,"MM3_jia_DEGREE_TABLE.txt"
"1488",1598,"IRF4",134,128,262,"MM3_jia_DEGREE_TABLE.txt"
"1489",1599,"IRF9",131,131,262,"MM3_jia_DEGREE_TABLE.txt"
"1490",1600,"JUN",108,132,240,"MM3_jia_DEGREE_TABLE.txt"
"1491",1601,"JUNB",133,128,261,"MM3_jia_DEGREE_TABLE.txt"
"1492",1602,"JUND",102,136,238,"MM3_jia_DEGREE_TABLE.txt"
"1493",1603,"KLF1",129,136,265,"MM3_jia_DEGREE_TABLE.txt"
