GENE	p300H3K27ac_33_DMSO_compare_TSS_SIGNAL	p300H3K27ac_33_DMSO_compare_DISTAL_SIGNAL
CLEC4GP1	0.0	2664.4758
CLEC4M	0.0	1810.5656
CLEC5A	0.0	4868.4143
CLEC7A	2095.2000000000003	7802.4567
CLEC9A	0.0	5605.6440999999995
CLECL1	0.0	10598.8237
CLGN	801.2438	2.6243
CLIC1	960.0	9090.415099999998
CLIC2	314.4517	171.4275
CLIC3	0.0	4705.35
CLIC4	791.4	3485.6817
CLIC5	331.356	1130.653
CLIC6	0.0	960.8991
CLINT1	706.426	5037.223199999999
CLIP1	99.9585	638.5148
CLIP2	0.0	467.09860000000003
CLIP3	0.0	1250.4813
CLIP4	162.5472	1151.1000999999999
CLK1	1398.8703	1167.1332
CLK2	964.4492	1631.8406
CLK2P	0.0	1370.9452
CLK3	880.351	9283.4654
CLK4	644.5848	49.938
CLLU1	0.0	13333.7331
CLLU1OS	0.0	13333.7331
CLMN	81.634	2190.5253000000002
CLN3	911.1723000000001	312.1316
CLN5	857.4852	130.66850000000002
CLN6	1879.2448000000002	25973.492
CLN8	729.0891999999999	1374.2997
CLNK	0.0	2483.8458
CLNS1A	658.8616000000001	0.0
CLOCK	694.6	163.91240000000002
CLP1	625.2381	1264.896
CLPB	804.276	717.8027999999999
CLPP	830.8704	888.8344
CLPS	0.0	812.9029
CLPTM1	875.1999999999999	6392.776199999999
CLPTM1L	650.0	32473.498499999998
CLPX	1024.2	305.8386
CLRN1	0.0	508.0928
CLRN1OS	0.0	508.0928
CLRN2	0.0	2055.5971
CLRN3	0.0	1253.268
CLSPN	474.4352	1287.6807
CLSTN1	102.22	1331.2947000000001
CLSTN3	575.7882	0.0
CLTA	729.8	3980.0276000000003
CLTB	438.96200000000005	2344.7453
CLTC	2289.2000000000003	764.8690000000001
CLTCL1	300.30649999999997	0.0
CLU	596.8314	14.4358
CLUAP1	654.6094	2106.2835
CLUL1	0.0	640.1499
CLVS1	0.0	1647.6009
CLVS2	0.0	434.0836
CLYBL	890.2	141.3292
CMA1	0.0	1066.588
CMAH	1021.0627000000001	3605.0607999999997
CMAS	370.03889999999996	0.0
CMBL	0.0	3811.6577
CMC1	533.0952	875.82
CMIP	47.6256	1659.2875
CMKLR1	282.43919999999997	460.3737
CMPK1	660.4	703.1587
CMPK2	531.024	920.5956
CMTM1	0.0	11187.103200000001
CMTM2	0.0	10866.124500000002
CMTM3	0.0	10143.6105
CMTM4	398.0112	505.3336
CMTM5	0.0	272.9896
CMTM6	439.089	3057.9878000000003
CMTM7	0.0	3276.1648
CMYA5	0.0	975.5086
CN5H6.4	722.92	4697.9181
CNBD1	0.0	157.7025
CNBP	1152.1999999999998	14313.9562
CNDP1	479.6262	3603.782
CNDP2	2532.2	4155.3473
CNFN	0.0	1647.0511999999999
CNGA1	0.0	77.337
CNGA3	0.0	39086.6623
CNGA4	0.0	20.357999999999997
CNGB1	0.0	0.0
CNGB3	0.0	157.7025
CNIH	415.4313	359.835
CNIH2	0.0	2669.0339999999997
CNIH3	0.0	2847.0051000000003
CNIH4	497.1246	2818.7844999999998
CNKSR1	0.0	2773.6232
CNKSR2	339.2767	69.4106
CNN1	0.0	1040.5148000000002
CNN2	840.6153	8477.4857
CNNM2	741.591	231.0056
CNNM3	659.4	2725.1605
CNNM4	382.7108	2494.6981
CNO	319.0625	234.2644
CNOT1	1084.4	72.9291
CNOT10	808.4	45.771300000000004
CNOT2	1165.4196000000002	56.286699999999996
CNOT3	1100.6	292.28419999999994
CNOT4	1042.3533	422.2779
CNOT6	762.8544	18.0707
CNOT6L	593.4000000000001	7397.971899999999
CNOT7	645.775	2151.7402
CNOT8	867.6	221.74839999999998
CNP	952.8	3803.0019
CNPY2	854.5919	4040.7919
CNPY3	1285.8	1170.7957
CNPY4	941.1018000000001	2783.1797
CNR1	0.0	592.959
CNR2	0.0	3334.7207
CNRIP1	0.0	4498.5261
CNST	1134.3645999999999	4435.1008
CNTD1	362.0792	1769.808
CNTD2	0.0	3636.2840000000006
CNTF	167.26770000000002	4344.344300000001
CNTFR	0.0	989.0166
CNTLN	393.7185	0.0
CNTN1	0.0	2953.4512
CNTN2	0.0	45.1858
CNTN4	0.0	4686.484100000001
CNTN5	466.56960000000004	2969.8482
CNTN6	0.0	790.6494
CNTNAP1	555.0947	8059.568400000001
CNTROB	513.0175	6733.439
COASY	800.4793	8552.965499999998
COBL	0.0	261.2386
COBLL1	1151.6	6850.234700000001
COBRA1	672.441	656.3349999999999
COG1	394.2674	3683.0368000000003
COG2	811.03	720.8027999999999
COG3	440.9625	533.6696999999999
COG4	774.0261999999999	4607.982
COG5	902.4480000000001	0.0
COG7	522.4149	6068.6458999999995
COG8	1230.3216	649.3181000000001
COIL	474.948	7116.5371000000005
COL10A1	0.0	1355.1632
COL11A2	0.0	1425.5192
COL12A1	0.0	301.00160000000005
COL16A1	0.0	2864.0844
COL17A1	0.0	620.0929
COL18A1	0.0	951.3752
COL19A1	0.0	394.1901
COL1A1	0.0	3197.0483999999997
COL20A1	0.0	16.7184
COL23A1	0.0	49.938
COL24A1	0.0	1565.7246999999998
COL25A1	0.0	4076.9804999999997
COL28A1	0.0	918.1692
COL2A1	0.0	12.491399999999999
COL4A3	853.86	131.3406
COL4A3BP	1022.4193999999999	585.1823
COL4A4	853.86	131.3406
COL5A3	0.0	0.0
COL6A2	0.0	602.8778
COL6A3	0.0	57.8865
COL6A4P1	932.4895999999999	3482.9435000000003
COL6A4P2	0.0	4474.1582
COL7A1	0.0	1056.6098000000002
COL8A1	0.0	4454.6165
COL8A2	0.0	2540.1537
COL9A2	0.0	7241.5461000000005
COL9A3	0.0	1630.3404
COLEC11	0.0	413.0415
COLQ	0.0	0.9576
COMMD1	409.9125	201.2779
COMMD10	771.2577000000001	0.0
COMMD2	652.7143000000001	849.7854000000001
COMMD3	885.7056	4427.746799999999
COMMD4	621.39	523.8335999999999
COMMD5	392.25440000000003	6059.746000000001
COMMD6	710.448	885.4684
COMMD7	610.2492000000001	6725.276400000001
COMMD8	537.1388	1552.2223
COMMD9	0.0	614.9033
COMP	0.0	1688.8328
COMT	466.5154	1532.2032000000002
COMTD1	319.3575	2949.9941
COPA	1180.9124	2403.3833
COPB1	692.7422	4085.6143
COPB2	804.0915	60.199999999999996
COPE	999.4043999999999	4486.865599999999
COPG	778.7177999999999	17926.704999999998
COPG2	508.6898	0.0
COPS2	782.1938	654.4821999999999
COPS3	1036.2469	1573.5052
COPS4	948.8	115.445
COPS5	967.6	337.9753
COPS6	546.9705	429.5285
COPS7A	1040.5885	655.4728
COPS7B	369.63000000000005	10034.7767
COPS8	440.258	1248.6667
COPZ1	497.85119999999995	1007.3179
COPZ2	0.0	4603.6379
COQ10A	338.2334	3104.452
COQ10B	723.4000000000001	1805.3271
COQ2	942.955	14340.680499999999
COQ3	396.29839999999996	847.6488999999999
COQ4	745.3723	550.3757
COQ5	384.5064	1705.1861999999999
COQ6	341.90439999999995	0.0
COQ7	1358.7450000000001	452.5672
COQ9	700.8421	2212.7502
CORIN	0.0	77.337
CORO1A	864.9415	11804.780599999998
CORO1B	0.0	3673.119
CORO1C	754.0	22727.5695
CORO2A	0.0	991.376
CORO6	0.0	3941.6758
CORO7	910.729	4274.2405
CORT	0.0	2283.5029999999997
COTL1	0.0	833.3298
COX10	614.0523999999999	0.0
COX11	633.2579000000001	708.9241
COX15	802.2427999999999	0.0
COX16	178.57920000000001	0.0
COX17	1286.6	6230.1965
COX18	1266.2	2845.8500000000004
COX19	531.0216	2540.0131
COX4I1	385.47999999999996	8.3312
COX4I2	0.0	37606.610400000005
COX4NB	385.47999999999996	8.3312
COX5A	1054.9825	7417.4059
COX5B	574.0356	281.82169999999996
COX6A1	301.63280000000003	1705.1861999999999
COX6A2	0.0	279.4134
COX6B1	617.3955	3072.8266
COX6B2	0.0	6062.6687999999995
COX6C	350.2548	391.3224
COX7A1	0.0	1996.5883000000001
COX7A2	1006.1897999999999	301.00160000000005
COX7A2L	742.6	608.9445000000001
COX7B	668.7751000000001	475.5824
COX7B2	0.0	809.0421
COX7C	787.5384	20.8498
COX8A	872.3992	117.21900000000001
COX8C	0.0	2290.1126
CP	0.0	2837.4807999999994
CP110	319.0356	273.535
CPA1	0.0	8.610000000000001
CPA2	0.0	449.72200000000004
CPA3	0.0	849.3895
CPA4	0.0	449.72200000000004
CPA5	0.0	8.610000000000001
CPA6	0.0	651.2786
CPAMD8	0.0	1297.6358
CPB1	0.0	849.3895
CPB2	0.0	2181.1614
CPD	578.221	1421.7615
CPE	0.0	313.9589
CPEB1	0.0	990.6059
CPEB2	918.8	980.5480000000001
CPEB3	880.2	3666.6221
CPEB4	1253.6000000000001	15116.3393
CPLX1	0.0	20.259
CPLX2	0.0	865.1092000000001
CPLX3	0.0	16508.0841
CPLX4	0.0	317.772
CPN1	0.0	454.4808
CPN2	0.0	5712.974
CPNE1	847.0926	2939.2053
CPNE2	0.0	2411.3871000000004
CPNE3	239.91299999999998	423.00469999999996
CPNE5	0.0	3834.7318000000005
CPNE6	0.0	873.8176000000001
CPNE7	0.0	1563.9714
CPNE8	710.6	350.396
CPNE9	0.0	1332.9061000000002
CPO	0.0	630.5788
CPOX	519.9075	3998.9607
CPPED1	838.0484	0.0
CPS1	98.7974	188.178
CPSF1	816.6	1599.0545
CPSF2	263.6375	341.0701
CPSF3	880.6848	385.822
CPSF3L	252.73760000000001	397.9448999999999
CPSF4	616.7172	3266.2421000000004
CPSF4L	0.0	3832.5966000000003
CPSF6	595.467	747.2407
CPSF7	739.7089000000001	842.3342
CPT1A	308.1314	3423.8864000000003
CPT1B	0.0	5047.432400000001
CPT1C	0.0	1987.0959
CPT2	484.8849	1163.6495
CPVL	0.0	595.1519
CPXM1	0.0	253.12300000000002
CPXM2	0.0	1105.864
CPZ	0.0	677.273
CR1	0.0	145.4598
CR2	1274.8006	145.4598
CRABP1	0.0	80.43809999999999
CRABP2	0.0	13463.0356
CRADD	729.425	452.458
CRAMP1L	0.0	1033.4192
CRAT	448.83189999999996	3065.5413
CRB1	0.0	299.1787
CRB2	0.0	6460.7688
CRB3	343.33200000000005	7085.2798
CRBN	606.8249999999999	3423.4544
CRCP	938.7449999999999	304.3927
CREB1	1442.1999999999998	663.9144
CREB3	766.6476	1522.6474
CREB3L1	0.0	734.5088
CREB3L2	1566.771	13441.4282
CREB3L3	0.0	3272.1398
CREB3L4	1711.1768	2709.6409000000003
CREB5	0.0	1796.6241
CREBBP	317.0	85.779
CREBL2	917.4	2443.3207
CREBZF	1176.1594	477.6325
CREG1	854.8195000000001	9979.837800000001
CREG2	0.0	1037.2515999999998
CRELD1	852.8344000000001	632.8527
CRELD2	558.1076	1107.7992
CREM	2119.312	2814.3578
CRH	0.0	1553.6988
CRHBP	0.0	1399.1337999999998
CRHR1	0.0	1239.3216
CRHR2	0.0	348.5952
CRIM1	263.898	911.2969999999999
CRIP1	163.6641	17169.6915
CRIP2	0.0	16868.841
CRIP3	0.0	1781.1271000000002
CRIPAK	0.0	90.06809999999999
CRIPT	723.7908	10633.0223
CRISP1	0.0	138.4208
CRISP3	0.0	138.4208
CRK	526.2	6431.9236
CRKL	760.0	989.7702
CRLF1	0.0	1780.599
CRLF2	131.2757	1860.4996
CRLF3	466.42830000000004	1458.5673000000002
CRLS1	407.8224	697.0154
CRMP1	0.0	1705.8047000000001
CRNDE	934.7252	1804.3186
CRNKL1	0.0	822.235
CROCC	0.0	9827.3799
CROCCP2	0.0	6407.6504
CROCCP3	0.0	1433.6140999999998
CROT	576.4833	377.28149999999994
CRP	0.0	0.0
CRSP8P	0.0	1404.9188
CRTAM	0.0	3394.8978999999995
CRTAP	446.0766	1182.1834
CRTC1	242.4499	833.1248
CRTC2	839.3058	3554.0275
CRTC3	138.684	2266.6533999999997
CRX	0.0	0.0
CRY1	783.9723	307.5012
CRY2	890.6745	5396.0279
CRYAA	0.0	9624.7505
CRYAB	0.0	1872.8035
CRYBA1	0.0	2024.2542999999998
CRYBA2	0.0	7208.1416
CRYBA4	0.0	23393.285200000006
CRYBB1	881.0772999999999	23393.285200000006
CRYBB2P1	524.9535	268.7426
CRYGA	0.0	103.40599999999999
CRYGD	0.0	0.0
CRYGN	0.0	4723.4913
CRYGS	0.0	1045.0662
CRYL1	210.4124	1736.595
CRYM	0.0	1836.4467
CRYZ	639.0423	1299.2205
CRYZL1	1368.0591	5613.438999999999
CS	1152.0	4040.7919
CSAD	737.3951999999999	14149.460000000001
CSAG1	0.0	0.0
CSDA	573.242	1390.2152
CSDAP1	0.0	0.0
CSDC2	0.0	1083.5708
CSDE1	457.3467	2100.0011000000004
CSE1L	845.3874	372.8212
CSF1	0.0	1919.6214000000002
CSF1R	0.0	1324.2223000000001
CSF2	0.0	7840.842
CSF2RA	0.0	1860.4996
CSF2RB	925.6815	4613.16
CSF3	0.0	7366.565999999999
CSF3R	0.0	2511.7264
CSGALNACT1	434.16270000000003	13319.1099
CSGALNACT2	911.2	1863.5006
CSH1	0.0	539.7633999999999
CSH2	0.0	559.9992
CSHL1	0.0	539.7633999999999
CSK	1209.6	15459.5009
CSN1S1	0.0	900.6120000000001
CSN3	0.0	884.9197999999999
CSNK1A1	1224.3999999999999	4577.7738
CSNK1A1L	0.0	0.0
CSNK1A1P1	0.0	259.497
CSNK1D	351.747	8506.1276
CSNK1E	592.4292	19364.6656
CSNK1G1	610.3768	0.0
CSNK1G2	768.8000000000001	9332.909499999998
CSNK1G3	871.5161	2006.1012
CSNK2A1	784.1184	97.1491
CSNK2A1P	0.0	2244.6054
CSNK2A2	0.0	51.2541
CSNK2B	837.1302	4504.202
CSPG4	0.0	1206.2650999999998
CSPG5	0.0	57.85080000000001
CSPP1	804.6	337.9753
CSRNP1	863.7975000000001	7381.850300000001
CSRNP2	285.78000000000003	989.7392
CSRNP3	0.0	309.1824
CSRP1	1093.474	1025.7968
CSRP2	0.0	1809.0804
CSRP2BP	0.0	529.8235999999999
CSRP3	0.0	122.22
CST1	0.0	730.3983000000001
CST11	0.0	4372.910000000001
CST2	0.0	730.3983000000001
CST3	191.475	0.0
CST4	0.0	0.0
CST5	0.0	730.3983000000001
CST6	0.0	5123.0006
CST7	0.0	3797.8048000000003
CST8	0.0	798.7175
CST9	0.0	338.6852
CST9L	0.0	338.6852
CSTA	0.0	1098.2467
CSTB	680.5335	11035.022500000001
CSTF1	605.6212	31.9872
CSTF2	453.08299999999997	0.0
CSTF2T	1698.1224000000002	36.9474
CSTF3	921.5074999999999	417.3653
CSTL1	0.0	4416.7834
CSTT	0.0	798.7175
CT45A1	0.0	108.36120000000001
CT45A3	0.0	108.36120000000001
CT45A4	0.0	108.36120000000001
CT45A6	0.0	0.0
CT47A6	0.0	0.0
CT47A7	0.0	0.0
CT62	0.0	457.08000000000004
CTAG1A	0.0	197.98080000000002
CTAG1B	0.0	222.51700000000002
CTAG2	0.0	154.27200000000002
CTAGE10P	0.0	105.1281
CTAGE15P	0.0	548.9671
CTAGE5	939.6468	104.15
CTAGE6P	0.0	1173.616
CTAGE9	0.0	895.2840000000001
CTBP1	709.7779	7138.2286
CTBP2	0.0	1022.5500000000001
CTBS	258.4128	867.479
CTCF	1085.8000000000002	7293.278300000001
CTCFL	0.0	10768.9725
CTDNEP1	938.3930999999999	2102.6841
CTDP1	655.9974	798.3808
CTDSP1	370.881	1326.4458
CTDSP2	822.6201	6690.869000000001
CTDSPL	0.0	1525.3628999999999
CTDSPL2	983.6	986.759
CTF1	0.0	4138.0486
CTGF	0.0	2489.7937999999995
CTH	1200.8128	401.2438
CTHRC1	381.09049999999996	3776.7290000000003
CTLA4	0.0	10889.968
CTNNA1	497.2	2249.7222
CTNNA2	244.56	1748.3004
CTNNA3	0.0	3850.7291000000005
CTNNAL1	492.357	320.7133
CTNNB1	316.0212	0.0
CTNNBIP1	370.7026000000001	1303.2284
CTNND1	0.0	939.9516
CTNS	661.0144999999999	3697.3268999999996
CTPS	573.0912000000001	146.8058
CTPS2	0.0	6.8608
CTR9	777.0830000000001	617.5562
CTRB1	0.0	0.0
CTRB2	0.0	0.0
CTRC	0.0	557.0173
CTRL	0.0	1709.0185999999999
CTSA	569.9961000000001	1002.1506999999999
CTSB	436.4079	4007.9504
CTSC	1186.1999999999998	62.3905
CTSD	278.784	790.3949
CTSE	0.0	16696.6813
CTSF	0.0	977.0590000000001
CTSG	0.0	1565.0579
CTSH	0.0	1144.1005
CTSK	0.0	2242.8032
CTSL1P8	0.0	595.3402
CTSL2	0.0	116.541
CTSLL2	0.0	305.888
CTSO	926.9926999999999	3115.1144999999997
CTSS	695.0369999999999	0.0
CTSW	35.7556	4806.3814999999995
CTSZ	0.0	7107.712299999999
CTTNBP2	0.0	2548.1396999999997
CTU1	532.933	0.0
CTU2	264.20180000000005	4199.821900000001
CTXN1	0.0	1610.1808000000003
CTXN2	0.0	0.0
CUBN	0.0	4087.4672
CUEDC1	0.0	2297.4602
CUEDC2	782.3620000000001	2803.543
CUL1	1114.0	6369.3387
CUL2	660.4675000000001	2814.3578
CUL3	724.1999999999999	961.5534
CUL4A	948.7669	46.2
CUL4B	377.40000000000003	920.6824
CUL5	592.6258	163.7987
CUL7	738.0468	59.89919999999999
CUL9	517.0256	2156.8953
CUTA	1098.8727	3255.6510000000003
CUTC	882.4217999999998	0.0
CUX1	565.3199999999999	4039.1581999999994
CUZD1	0.0	0.0
CWC15	413.90999999999997	393.68
CWC22	924.7329000000001	481.43679999999995
CWC25	1296.2	3213.4155000000005
CWC27	866.8782	0.0
CWF19L1	600.75	1770.7889999999998
CWF19L2	303.1898	0.0
CWH43	0.0	0.0
CX3CL1	0.0	1087.8456
CX3CR1	0.0	9295.3198
CXADR	741.6	665.4985
CXADRP2	0.0	11190.6691
CXADRP3	0.0	347.5611
CXCL1	0.0	2324.9094
CXCL10	0.0	3254.5268
CXCL11	0.0	3254.5268
CXCL12	0.0	538.005
CXCL13	0.0	984.5954999999999
CXCL14	0.0	436.8241
CXCL16	471.8317	2487.4855
CXCL17	0.0	3645.2563999999998
CXCL2	0.0	0.0
CXCL6	0.0	2324.9094
CXCL9	0.0	3254.5268
CXCR1	0.0	3355.4359000000004
CXCR2	0.0	3140.7545999999998
CXCR2P1	0.0	1816.2332999999999
CXCR3	919.8	2750.1513
CXCR4	1549.2775	2351.0532000000003
CXCR5	0.0	15294.3743
CXCR6	0.0	3559.7147999999997
CXXC1	837.0764999999999	5319.032700000001
CXXC1P1	0.0	174.8416
CXXC4	1628.4	3832.7711
CXXC5	531.475	10579.808500000001
CXorf21	1176.0	3012.903
CXorf23	0.0	1565.6852999999999
CXorf26	407.4108	2463.2454
CXorf38	571.6	496.84780000000006
CXorf40A	423.9162	2906.3783000000003
CXorf40B	289.14279999999997	358.4422
CXorf41	430.0128	7.7957
CXorf49	0.0	3119.0078999999996
CXorf49B	0.0	1359.5711999999999
CXorf56	198.56949999999998	2625.6429000000003
CXorf57	339.326	2.26
CXorf58	679.801	226.79000000000002
CXorf65	0.0	1129.8879000000002
CXorf66	0.0	404.56100000000004
CYB561	677.3199999999999	0.0
CYB561D1	108.72789999999999	300.1812
CYB561D2	904.4063	1598.1154
CYB5A	425.8408	0.0
CYB5B	766.4879999999999	1160.1147
CYB5D1	1202.6496	5852.1922
CYB5D2	1127.8575999999998	5821.3174
CYB5R1	809.2	3252.2723
CYB5R2	0.0	671.6826000000001
CYB5R3	710.6432	3543.0262000000007
CYB5R4	526.1936	1481.4322
CYB5RL	675.5737	35.244
CYBA	608.1999999999999	4461.585499999999
CYBASC3	953.6112	842.3342
CYBB	0.0	3293.1630999999998
CYBRD1	0.0	296.6065
CYC1	458.65950000000004	1202.9507
CYCS	1000.5999999999999	1101.1498
CYCSP52	0.0	6341.825
CYFIP1	194.5206	401.08799999999997
CYFIP2	868.0935000000001	6452.1165
CYGB	0.0	6298.3543
CYHR1	419.9875	2347.1278999999995
CYLD	903.3219999999999	4500.7498000000005
CYMP	0.0	0.0
CYP11A1	0.0	6724.5968
CYP17A1	0.0	8341.6724
CYP19A1	0.0	3903.5996999999998
CYP1A1	303.38	16904.128500000003
CYP1A2	0.0	14908.4635
CYP1B1	513.57	144.78
CYP20A1	700.0658	521.4607
CYP21A2	0.0	9.9575
CYP24A1	0.0	2417.8179
CYP26A1	803.38	8046.478899999999
CYP26C1	0.0	8046.478899999999
CYP27A1	0.0	2353.4307999999996
CYP27B1	0.0	3501.6888
CYP27C1	0.0	560.9415
CYP2A6	0.0	638.3470000000001
CYP2A7	0.0	37.8572
CYP2D6	0.0	703.0613
CYP2D7P1	0.0	156.07670000000002
CYP2E1	0.0	209.2724
CYP2R1	1100.0164	1535.5482
CYP2S1	0.0	209.67520000000002
CYP2U1	964.8	1944.7843
CYP2W1	0.0	2537.3347000000003
CYP3A43	0.0	0.0
CYP3A5	0.0	1271.5627
CYP46A1	168.7648	551.2678999999999
CYP4B1	0.0	0.0
CYP4F11	0.0	388.9694
CYP4F2	0.0	388.9694
CYP4F22	0.0	1336.4996999999998
CYP4F24P	0.0	388.9694
CYP4V2	1419.4	2808.9485
CYP51A1	1184.9447999999998	105.6234
CYP7A1	0.0	1646.0955000000001
CYP8B1	0.0	1.7820000000000003
CYS1	0.0	2577.1854
CYSLTR1	335.1053	782.9911999999999
CYSLTR2	0.0	419.34979999999996
CYTH1	1374.4	27267.924800000004
CYTH2	350.987	6461.3838
CYTH3	0.0	1266.2152
CYTH4	375.011	16669.1854
CYTIP	1233.6000000000001	10603.1644
CYTL1	0.0	1582.7776
D2HGDH	240.1875	66.0552
D4S234E	0.0	4151.851199999999
DAAM1	252.63420000000002	258.501
DAB2	0.0	1787.6994
DAB2IP	0.0	550.536
DACH2	142.1377	0.0
DACT3	0.0	1209.9031
DAD1	776.5999999999999	8174.766600000001
DAD1P1	0.0	447.3482
DAG1	492.6172	3839.3916
DAGLB	573.9621999999999	2701.9626
DAK	733.203	842.3342
DALRD3	2119.1265	1922.3518000000001
DAND5	0.0	6288.346
DAO	0.0	7191.8904
DAP	416.7939	11.115
DAP3	1133.8682	1044.3334
DAPK1	554.4	4967.897
DAPK2	0.0	3187.39
DAPK3	118.2454	4277.9963
DAPP1	1451.0	13114.910799999998
DARC	0.0	1710.4983
DARS	1107.2157	1266.9372
DARS2	1534.6469	74.2034
DAXX	779.2	4605.2063
DAZAP1	1124.0	2645.3021
DAZAP2	1075.6	3123.858
DBF4	1204.4580999999998	1357.8469
DBF4B	541.206	1697.4985
DBI	1289.1229000000003	5424.280599999999
DBIL5P	514.2672	0.0
DBIL5P2	0.0	3.6159999999999997
DBN1	0.0	8130.9642
DBNDD1	0.0	5304.2926
DBNDD2	0.0	2771.487
DBNL	677.6315000000001	1951.1173999999999
DBP	1277.5588	1811.1798999999996
DBR1	333.4032	971.4438
DBT	314.8584	5.966399999999999
DBX1	0.0	3151.2568
DCAF10	1208.808	327.85249999999996
DCAF11	961.7736000000001	1330.5102000000002
DCAF12	583.205	1628.4343
DCAF13	661.8254000000001	3685.8630000000003
DCAF15	318.40160000000003	4534.0118
DCAF16	758.2895000000001	258.6604
DCAF17	1131.0332	3119.3267
DCAF4	437.74830000000003	1242.4778000000001
DCAF4L1	0.0	0.0
DCAF5	290.2458	185.5872
DCAF6	1688.0711999999999	600.6054
DCAF7	908.2	104.0609
DCAF8	1603.4567	2796.8893
DCAKD	2541.7963999999997	1685.4638
DCBLD1	950.6	6811.822300000001
DCBLD2	212.1169	30.5634
DCDC1	323.19199999999995	0.0
DCDC2	0.0	2026.4501999999998
DCDC2B	0.0	1851.203
DCDC5	0.0	565.202
DCHS1	0.0	1367.2423
DCHS2	0.0	0.0
DCI	493.59999999999997	460.07500000000005
DCK	846.1999999999999	1024.5831999999998
DCLK1	0.0	2622.4177
DCLK2	167.89079999999998	2176.5518
DCLRE1A	1019.1791999999999	1.0062
DCLRE1B	782.694	3102.8759000000005
DCLRE1C	2127.6000000000004	4033.9743000000003
DCP1A	812.113	1677.6047999999998
DCP1B	516.0484	533.7584
DCP2	591.0	9406.1429
DCPS	716.32	4460.3423999999995
DCST1	0.0	18574.609
DCST2	0.0	18574.609
DCT	0.0	1740.2624
DCTD	1016.0	812.3062
DCTN1	408.18519999999995	601.2342
DCTN2	423.9268	1001.6157
DCTN3	332.95799999999997	989.0166
DCTN4	948.0387000000001	10.448899999999998
DCTN5	1175.608	571.9305999999999
DCTN6	866.4	287.1984
DCTPP1	712.7629999999999	4441.1786
DCUN1D1	488.43000000000006	3416.7174000000005
DCUN1D2	691.3356	452.5278
DCUN1D3	789.0416	3360.6122999999993
DCUN1D4	553.0	986.3708
DCUN1D5	654.6446	83.3292
DCXR	683.634	3209.2014
DDA1	623.2529999999999	3593.4663
DDAH1	381.90479999999997	0.0
DDAH2	702.6676	8401.667099999999
DDB1	733.203	842.3342
DDB2	1000.5999999999999	789.5206000000001
DDC	0.0	1518.4661999999998
DDHD1	301.0928	1283.0783999999999
DDHD2	682.6587	3424.0719
DDI1	0.0	1313.1053
DDI2	1040.0	3897.1043999999993
DDIT3	1261.4	1736.9147
DDIT4	770.0	16912.995899999998
DDIT4L	0.0	1113.8938
DDN	0.0	1480.47
DDOST	837.0	1082.0672
DDR1	0.0	296.9124
DDR2	429.5368	3471.4392000000003
DDRGK1	262.0026	139.253
DDT	583.6	938.565
DDTL	617.0	938.565
DDX1	555.3101	7.154999999999999
DDX10	741.5544	1095.6329
DDX11	1545.6000000000001	6633.6055
DDX11L2	718.5880000000001	960.5070000000001
DDX11L9	0.0	357.981
DDX12	1660.0	6648.1106
DDX17	1257.0	7487.2699
DDX18	1883.2704	476.61699999999996
DDX19A	878.997	9163.1874
DDX19B	434.4681	2652.7044
DDX20	917.9892	316.6083
DDX21	1243.6000000000001	1913.2881000000002
DDX23	854.8	1768.0519
DDX24	444.59999999999997	2566.2614
DDX25	29.510399999999997	2397.1497
DDX26B	546.39	376.2518
DDX27	604.7792	564.9291
DDX28	375.4642	925.8293000000001
DDX31	919.2424000000001	23.056399999999996
DDX39	691.9476000000001	455.2427
DDX3X	826.6	1158.0553
DDX4	0.0	0.0
DDX41	531.4	5058.9916
DDX42	1293.1155999999999	1312.572
DDX43	0.0	3366.4712
DDX46	621.2946	175.9347
DDX47	551.1669999999999	9552.4058
DDX49	973.8444	4486.865599999999
DDX5	1631.5523	240.391
DDX50	1334.8	1179.0303000000001
DDX51	191.81739999999996	12.7652
DDX52	345.8356	1110.963
DDX53	0.0	280.44
DDX54	383.2656	2297.3964
DDX55	319.1374	0.0
DDX56	500.94	9029.375499999998
DDX58	529.287	924.689
DDX59	1551.1999999999998	4689.539499999999
DDX6	558.4	13844.2705
DDX60	1054.3274999999999	0.0
DDX60L	591.5198	650.4858
DEAF1	733.8625	2975.0344999999998
DEC1	0.0	2069.4898000000003
DECR1	578.0628	191.06440000000003
DECR2	840.1999999999999	1177.0921
DEDD	1171.6254	11989.116999999998
DEDD2	590.1999999999999	4815.5216
DEF6	2000.0	2801.7762999999995
DEF8	106.1975	5387.3089
DEFB103A	0.0	476.805
DEFB104A	0.0	476.805
DEFB105B	0.0	476.805
DEFB106A	0.0	476.805
DEFB107B	0.0	476.805
DEFB108B	0.0	1690.3635
DEFB109P1	0.0	1005.902
DEFB109P1B	0.0	721.3767
DEFB122	0.0	879.6556
DEFB123	0.0	879.6556
DEFB124	0.0	7988.6651999999995
DEFB126	0.0	44.1599
DEFB127	0.0	44.1599
DEFB128	0.0	44.1599
DEFB129	200.7432	513.6365000000001
DEFB130	0.0	336.2044
DEFB131	0.0	3036.5277
DEFB132	0.0	998.9227000000001
DEFB134	0.0	3012.5065
DEFB135	0.0	3012.5065
DEFB136	0.0	3941.2743
DEFB4A	0.0	0.0
DEGS1	1580.0	428.619
